,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other,Other renewable,Solar,Waste,Wind Onshore
2024-12-20 03:00:00+02:00,65.6,62.0,3.6,0.0,0.0,1.2,0.0,0.0,0.2,16.6,358.0
2024-12-20 04:00:00+02:00,66.0,61.2,3.7,0.0,0.0,1.2,0.0,0.0,0.2,15.3,303.9
2024-12-20 05:00:00+02:00,64.3,63.0,3.8,0.0,0.0,1.2,0.0,0.0,0.2,14.6,263.5
2024-12-20 06:00:00+02:00,67.6,63.5,3.8,0.0,0.0,1.2,0.0,0.0,0.2,14.1,306.6
2024-12-20 07:00:00+02:00,66.9,63.3,3.8,0.0,0.0,1.2,0.0,0.0,0.5,14.2,321.6
2024-12-20 08:00:00+02:00,65.0,63.7,3.7,0.0,0.0,1.2,0.0,0.0,0.8,14.4,285.7
2024-12-20 09:00:00+02:00,64.6,63.5,3.9,0.0,0.0,1.2,0.0,0.0,5.6,15.0,294.9
2024-12-20 10:00:00+02:00,65.1,57.4,4.4,0.0,0.0,1.2,0.0,0.0,34.2,15.3,358.0
2024-12-20 11:00:00+02:00,66.0,55.1,4.3,0.0,0.0,1.2,0.0,0.0,51.3,14.5,308.9
2024-12-20 12:00:00+02:00,67.2,56.0,4.3,0.0,0.0,1.2,0.0,0.0,45.5,13.9,290.5
2024-12-20 13:00:00+02:00,66.7,60.4,4.3,0.0,0.0,1.2,0.0,0.0,31.9,15.3,235.9
2024-12-20 14:00:00+02:00,67.1,62.9,4.3,0.0,0.0,1.2,0.0,0.0,12.4,14.6,218.0
2024-12-20 15:00:00+02:00,64.5,64.9,4.0,0.0,0.0,1.2,0.0,0.0,2.0,14.7,219.1
2024-12-20 16:00:00+02:00,61.0,64.2,4.3,0.0,0.0,1.2,0.0,0.0,1.2,15.4,288.6
2024-12-20 17:00:00+02:00,60.8,62.2,4.4,0.0,0.0,1.2,0.0,0.0,0.5,15.2,368.2
2024-12-20 18:00:00+02:00,60.7,61.7,4.4,0.0,0.0,1.2,0.0,0.0,0.4,15.5,379.5
2024-12-20 19:00:00+02:00,56.3,62.8,4.4,0.0,0.0,1.2,0.0,0.0,0.4,16.3,381.0
2024-12-20 20:00:00+02:00,55.2,60.4,4.4,0.0,0.0,1.2,0.0,0.0,0.2,16.7,391.3
2024-12-20 21:00:00+02:00,58.5,58.4,4.4,0.0,0.0,1.2,0.0,0.0,0.2,16.9,357.6
2024-12-20 22:00:00+02:00,63.4,58.9,4.2,4.8,0.0,1.2,0.0,0.0,0.2,16.3,410.2
2024-12-20 23:00:00+02:00,67.7,58.9,4.3,9.4,0.0,1.2,0.0,0.0,0.4,16.6,425.2
2024-12-21 00:00:00+02:00,71.2,60.1,4.4,9.7,0.0,1.2,0.0,0.0,0.8,17.0,420.8
2024-12-21 01:00:00+02:00,70.7,62.0,4.4,7.3,0.0,1.2,0.0,0.0,0.2,17.1,404.2
2024-12-21 02:00:00+02:00,67.9,61.2,4.4,9.8,0.0,1.2,0.0,0.0,0.2,17.2,349.0
2024-12-21 03:00:00+02:00,66.6,58.6,4.4,10.2,0.0,1.2,0.0,0.0,0.2,17.0,299.9
2024-12-21 04:00:00+02:00,66.1,58.6,4.4,8.9,0.0,1.2,0.0,0.0,0.2,17.0,238.6
2024-12-21 05:00:00+02:00,62.8,58.6,4.6,10.6,0.0,1.2,0.0,0.0,1.2,17.0,342.7
2024-12-21 06:00:00+02:00,58.6,59.6,4.9,11.6,0.0,1.2,0.0,0.0,0.2,16.2,355.5
2024-12-21 07:00:00+02:00,56.2,60.2,5.2,14.0,0.0,1.2,0.0,0.0,0.3,16.3,416.2
2024-12-21 08:00:00+02:00,53.7,59.7,5.6,15.3,0.0,1.2,0.0,0.0,0.5,16.4,435.9
2024-12-21 09:00:00+02:00,53.4,59.3,5.8,12.9,0.0,1.2,0.0,0.0,12.7,16.4,427.9
2024-12-21 10:00:00+02:00,53.0,59.7,5.8,11.1,0.0,1.2,0.0,0.0,46.0,16.5,421.2
2024-12-21 11:00:00+02:00,52.5,60.1,5.5,10.5,0.0,1.2,0.0,0.0,68.9,16.7,507.0
2024-12-21 12:00:00+02:00,53.1,62.1,5.0,11.5,0.0,1.2,0.0,0.0,58.8,16.6,500.4
2024-12-21 13:00:00+02:00,60.4,63.3,5.0,21.7,0.0,1.2,0.0,0.0,23.2,16.5,512.4
2024-12-21 14:00:00+02:00,61.8,62.7,4.9,11.8,0.0,1.2,0.0,0.0,6.3,15.9,561.5
2024-12-21 15:00:00+02:00,58.6,62.7,4.9,12.2,0.0,1.2,0.0,0.0,1.2,16.0,520.2
2024-12-21 16:00:00+02:00,54.8,63.8,4.9,12.9,0.0,1.2,0.0,0.0,0.5,16.6,430.5
2024-12-21 17:00:00+02:00,53.9,64.3,5.0,11.9,0.0,1.2,0.0,0.0,1.1,16.5,394.7
2024-12-21 18:00:00+02:00,54.6,63.4,4.9,11.6,0.0,1.2,0.0,0.0,1.8,16.5,436.6
2024-12-21 19:00:00+02:00,47.9,63.7,4.7,15.0,0.0,1.2,0.0,0.0,0.7,16.9,382.6
2024-12-21 20:00:00+02:00,48.4,63.1,4.4,21.3,0.0,1.2,0.0,0.0,0.3,17.2,278.6
2024-12-21 21:00:00+02:00,49.4,63.8,4.3,13.1,0.0,1.2,0.0,0.0,0.2,17.0,236.3
2024-12-21 22:00:00+02:00,50.2,63.9,4.2,20.1,0.0,1.2,0.0,0.0,0.5,16.4,253.0
2024-12-21 23:00:00+02:00,49.8,64.2,4.1,16.3,0.0,1.2,0.0,0.0,0.2,16.2,302.0
2024-12-22 00:00:00+02:00,49.5,64.8,4.1,12.0,0.0,1.2,0.0,0.0,0.2,15.4,370.4
2024-12-22 01:00:00+02:00,48.3,64.1,4.1,5.5,0.0,1.2,0.0,0.0,0.2,15.6,397.6
2024-12-22 02:00:00+02:00,48.3,61.7,4.0,9.4,0.0,1.2,0.0,0.0,0.2,15.7,420.5
2024-12-22 03:00:00+02:00,51.3,63.4,4.0,9.1,0.0,1.2,0.0,0.0,0.2,15.8,409.3
2024-12-22 04:00:00+02:00,54.6,65.4,4.0,10.2,0.0,1.2,0.0,0.0,0.2,15.9,426.8
2024-12-22 05:00:00+02:00,55.3,64.8,4.0,9.8,0.0,1.2,0.0,0.0,0.2,15.8,460.3
2024-12-22 06:00:00+02:00,55.4,65.2,4.0,12.2,0.0,1.2,0.0,0.0,0.2,14.9,443.6
2024-12-22 07:00:00+02:00,55.5,64.4,4.3,8.9,0.0,1.2,0.0,0.0,0.3,15.3,470.6
2024-12-22 08:00:00+02:00,55.6,63.0,4.5,15.4,0.0,1.2,0.0,0.0,0.8,15.2,482.8
2024-12-22 09:00:00+02:00,55.0,62.2,4.6,13.0,0.0,1.2,0.0,0.0,1.8,15.6,510.6
2024-12-22 10:00:00+02:00,55.1,62.0,4.7,13.6,0.0,1.1,0.0,0.0,5.5,16.1,502.2
2024-12-22 11:00:00+02:00,55.1,63.3,4.8,12.7,0.0,1.2,0.0,0.0,9.1,16.6,483.0
2024-12-22 12:00:00+02:00,51.3,63.7,4.8,11.1,0.0,1.2,0.0,0.0,12.2,16.7,452.4
2024-12-22 13:00:00+02:00,47.4,65.4,4.7,10.8,0.0,1.2,0.0,0.0,11.0,16.5,455.9
2024-12-22 14:00:00+02:00,42.3,63.7,4.5,3.7,0.0,1.2,0.0,0.0,5.3,16.0,416.6
2024-12-22 15:00:00+02:00,37.9,64.0,4.6,3.7,0.0,1.2,0.0,0.0,0.9,16.4,387.8
2024-12-22 16:00:00+02:00,33.3,63.1,4.6,1.9,0.0,1.2,0.0,0.0,1.2,16.5,364.6
2024-12-22 17:00:00+02:00,34.3,64.3,4.7,0.7,0.0,1.2,0.0,0.0,0.5,16.7,347.2
2024-12-22 18:00:00+02:00,34.4,64.9,4.6,0.7,0.0,1.2,0.0,0.0,0.7,16.6,326.4
2024-12-22 19:00:00+02:00,34.3,63.0,4.6,0.0,0.0,1.2,0.0,0.0,0.6,16.8,301.3
2024-12-22 20:00:00+02:00,37.4,62.9,4.6,0.1,0.0,1.2,0.0,0.0,0.4,16.6,281.7
2024-12-22 21:00:00+02:00,39.5,62.3,4.5,0.0,0.0,1.2,0.0,0.0,1.2,16.6,272.4
2024-12-22 22:00:00+02:00,39.3,62.7,4.4,0.0,0.0,1.2,0.0,0.0,0.9,15.7,294.0
2024-12-22 23:00:00+02:00,39.0,63.2,4.3,0.0,0.0,1.2,0.0,0.0,1.4,16.2,300.5
2024-12-23 00:00:00+02:00,40.8,62.8,4.2,0.0,0.0,1.2,0.0,0.0,0.4,16.5,341.3
2024-12-23 01:00:00+02:00,44.1,63.3,4.0,11.8,0.0,1.2,0.0,0.0,0.5,16.6,240.5
2024-12-23 02:00:00+02:00,48.1,61.2,4.0,94.2,0.0,1.2,0.0,0.0,1.1,16.8,291.5
2024-12-23 03:00:00+02:00,51.5,62.4,4.1,109.1,0.0,1.2,0.0,0.0,0.6,16.8,248.6
2024-12-23 04:00:00+02:00,55.5,63.2,4.2,133.8,0.0,1.2,0.0,0.0,0.1,16.7,188.6
2024-12-23 05:00:00+02:00,56.5,60.9,4.1,143.3,0.0,1.2,0.0,0.0,0.2,16.8,150.8
2024-12-23 06:00:00+02:00,67.1,38.3,4.2,177.8,0.0,1.2,0.0,0.0,0.2,15.8,142.5
2024-12-23 07:00:00+02:00,70.3,37.5,4.5,181.5,0.0,1.2,0.0,0.0,0.3,16.1,130.8
2024-12-23 08:00:00+02:00,72.7,37.6,4.9,205.3,0.0,1.2,0.0,0.0,0.4,15.9,110.6
2024-12-23 09:00:00+02:00,77.4,36.7,5.2,206.5,0.0,1.2,0.0,0.0,1.2,16.0,105.4
2024-12-23 10:00:00+02:00,81.5,34.7,5.3,204.6,0.0,1.2,0.0,0.0,8.2,16.3,95.2
2024-12-23 11:00:00+02:00,82.6,34.2,5.3,214.9,0.0,1.2,0.0,0.0,14.5,16.3,87.8
2024-12-23 12:00:00+02:00,83.1,33.7,5.3,262.7,0.0,1.2,0.0,0.0,18.6,16.1,71.5
2024-12-23 13:00:00+02:00,82.1,33.7,5.3,251.8,0.0,1.2,0.0,0.0,14.0,16.2,52.1
2024-12-23 14:00:00+02:00,82.5,34.5,5.3,251.8,0.0,1.2,0.0,0.8,5.7,15.3,51.2
2024-12-23 15:00:00+02:00,79.2,34.1,5.3,249.4,0.0,1.2,0.0,0.9,1.7,15.7,56.2
2024-12-23 16:00:00+02:00,76.6,33.6,5.3,244.5,0.0,1.2,0.0,0.9,1.8,16.2,52.3
2024-12-23 17:00:00+02:00,76.3,33.7,5.3,246.4,0.0,1.2,0.0,0.0,0.4,16.4,54.0
2024-12-23 18:00:00+02:00,76.2,33.1,5.3,250.0,0.0,1.2,0.0,0.0,0.4,16.4,39.3
2024-12-23 19:00:00+02:00,77.2,32.5,5.3,257.7,0.0,1.2,0.0,0.0,1.1,16.4,37.3
2024-12-23 20:00:00+02:00,80.2,44.6,5.2,268.1,0.0,1.2,0.0,0.1,1.9,16.3,32.2
2024-12-23 21:00:00+02:00,82.1,57.7,5.2,243.9,0.0,1.2,0.0,0.0,0.6,16.3,24.8
2024-12-23 22:00:00+02:00,79.0,60.3,5.2,228.6,0.0,1.2,0.0,0.0,0.3,15.6,18.6
2024-12-23 23:00:00+02:00,68.2,60.1,4.8,198.7,0.0,1.2,0.0,0.0,0.4,15.9,18.3
2024-12-24 00:00:00+02:00,64.0,61.2,4.2,179.8,0.0,1.2,0.0,0.0,1.0,16.0,15.5
2024-12-24 01:00:00+02:00,56.9,62.2,4.1,153.3,0.0,1.2,0.0,0.0,0.4,16.3,15.5
2024-12-24 02:00:00+02:00,54.4,63.2,4.1,152.5,0.0,1.2,0.0,0.0,0.8,16.4,15.2
2024-12-24 03:00:00+02:00,55.3,63.4,4.1,151.9,0.0,1.2,0.0,0.0,0.5,16.4,12.7
2024-12-24 04:00:00+02:00,57.5,63.5,4.1,153.4,0.0,1.2,0.0,0.0,0.8,16.3,10.5
2024-12-24 05:00:00+02:00,56.6,64.9,4.3,151.8,0.0,1.2,0.0,0.0,0.6,16.3,8.9
2024-12-24 06:00:00+02:00,62.6,64.3,4.3,154.4,0.0,1.2,0.0,0.0,0.2,15.6,7.4
2024-12-24 07:00:00+02:00,69.5,64.0,4.3,152.7,0.0,1.2,0.0,0.0,1.5,15.9,7.8
2024-12-24 08:00:00+02:00,68.1,64.3,4.3,165.0,0.0,1.2,0.0,0.0,0.4,16.1,6.9
2024-12-24 09:00:00+02:00,70.6,65.8,4.7,211.6,0.0,1.2,0.0,0.0,1.9,16.3,5.5
2024-12-24 10:00:00+02:00,71.8,64.7,4.7,214.1,0.0,1.2,0.0,0.0,9.4,16.4,5.7
2024-12-24 11:00:00+02:00,68.4,64.0,4.7,198.6,0.0,1.2,0.0,0.0,19.8,16.3,9.8
2024-12-24 12:00:00+02:00,68.9,63.6,4.7,212.8,0.0,1.2,0.0,0.0,19.7,16.2,13.1
2024-12-24 13:00:00+02:00,68.7,62.8,4.7,214.5,0.0,1.2,0.0,0.0,17.8,16.2,17.4
2024-12-24 14:00:00+02:00,68.5,63.8,4.6,214.7,0.0,1.2,0.0,0.0,8.4,15.8,16.9
2024-12-24 15:00:00+02:00,65.7,64.8,4.6,214.8,0.0,1.2,0.0,0.0,2.7,16.0,30.2
2024-12-24 16:00:00+02:00,62.6,64.0,4.6,213.2,0.0,1.2,0.0,0.0,1.6,16.3,31.1
2024-12-24 17:00:00+02:00,63.9,61.0,4.5,212.9,0.0,1.2,0.0,0.0,0.5,16.2,47.5
2024-12-24 18:00:00+02:00,66.1,60.9,4.3,214.2,0.0,1.2,0.0,0.0,0.9,16.3,63.1
2024-12-24 19:00:00+02:00,60.0,61.3,4.3,210.9,0.0,1.2,0.0,0.0,0.5,15.9,115.8
2024-12-24 20:00:00+02:00,59.1,61.6,4.3,157.8,0.0,1.2,0.0,0.0,0.3,16.2,125.3
2024-12-24 21:00:00+02:00,57.7,62.4,4.3,163.9,0.0,1.2,0.0,0.0,0.3,16.1,139.9
2024-12-24 22:00:00+02:00,59.6,60.8,4.3,148.2,0.0,1.2,0.0,0.0,0.2,15.5,171.2
2024-12-24 23:00:00+02:00,62.8,61.8,4.3,144.4,0.0,1.2,0.0,0.0,0.5,15.4,209.4
2024-12-25 00:00:00+02:00,65.3,61.7,4.2,84.4,0.0,1.2,0.0,0.0,0.7,15.9,212.3
2024-12-25 01:00:00+02:00,65.4,62.1,4.2,0.0,0.0,1.2,0.0,0.0,0.9,15.7,207.7
2024-12-25 02:00:00+02:00,61.6,63.4,4.1,0.0,0.0,1.2,0.0,0.0,0.3,15.6,243.6
2024-12-25 03:00:00+02:00,57.9,63.2,4.1,0.0,0.0,1.2,0.0,0.0,0.2,16.1,249.8
2024-12-25 04:00:00+02:00,55.5,63.4,4.1,0.0,0.0,1.2,0.0,0.0,0.2,16.2,316.8
2024-12-25 05:00:00+02:00,55.3,63.1,4.1,0.0,0.0,1.2,0.0,0.0,0.2,16.1,324.4
2024-12-25 06:00:00+02:00,55.3,63.5,4.1,0.0,0.0,1.2,0.0,0.0,0.2,15.4,313.4
2024-12-25 07:00:00+02:00,55.5,64.2,4.2,0.0,0.0,1.2,0.0,0.0,0.3,15.5,316.9
2024-12-25 08:00:00+02:00,55.1,61.2,4.2,0.0,0.0,1.2,0.0,0.0,0.4,15.6,369.0
2024-12-25 09:00:00+02:00,55.6,59.5,4.1,0.0,0.0,1.2,0.0,0.0,3.4,15.8,397.4
2024-12-25 10:00:00+02:00,55.6,61.1,4.1,0.0,0.0,1.2,0.0,0.0,16.9,16.0,383.0
2024-12-25 11:00:00+02:00,55.5,62.0,4.1,0.0,0.0,1.2,0.0,0.0,21.6,16.1,347.6
2024-12-25 12:00:00+02:00,55.7,61.6,4.1,0.0,0.0,1.2,0.0,0.0,20.2,16.1,363.2
2024-12-25 13:00:00+02:00,55.4,63.7,4.1,0.0,0.0,1.2,0.0,0.0,18.1,16.2,410.4
2024-12-25 14:00:00+02:00,55.2,63.7,4.2,0.0,0.0,1.2,0.0,0.0,9.1,15.5,452.7
2024-12-25 15:00:00+02:00,54.4,64.6,4.2,0.0,0.0,1.2,0.0,0.0,0.8,15.5,431.5
2024-12-25 16:00:00+02:00,51.3,64.8,4.2,0.0,0.0,1.2,0.0,0.0,1.1,15.9,400.4
2024-12-25 17:00:00+02:00,49.5,65.7,4.1,0.0,0.0,1.0,0.0,0.0,1.6,14.6,384.0
2024-12-25 18:00:00+02:00,50.6,65.2,3.9,0.0,0.0,1.2,0.0,0.0,1.0,16.2,320.2
2024-12-25 19:00:00+02:00,51.6,64.5,3.9,0.0,0.0,1.2,0.0,0.0,0.7,15.5,302.0
2024-12-25 20:00:00+02:00,53.2,66.1,3.9,0.0,0.0,1.2,0.0,0.0,0.9,15.6,298.7
2024-12-25 21:00:00+02:00,55.4,65.8,3.9,0.0,0.0,1.2,0.0,0.0,0.5,15.7,277.0
2024-12-25 22:00:00+02:00,53.4,64.7,3.8,0.0,0.0,1.2,0.0,0.0,0.9,15.3,283.4
2024-12-25 23:00:00+02:00,53.4,64.6,3.7,0.0,0.0,1.2,0.0,0.0,0.4,15.6,284.8
2024-12-26 00:00:00+02:00,52.9,62.3,3.5,0.0,0.0,1.2,0.0,0.0,0.3,15.7,277.0
2024-12-26 01:00:00+02:00,50.9,62.8,3.5,0.0,0.0,1.2,0.0,0.0,0.4,15.6,286.5
2024-12-26 02:00:00+02:00,57.2,63.1,3.5,0.0,0.0,1.2,0.0,0.0,0.3,16.0,258.0
2024-12-26 03:00:00+02:00,57.8,63.9,3.5,0.0,0.0,1.2,0.0,0.0,0.5,16.2,246.8
2024-12-26 04:00:00+02:00,60.8,63.7,3.5,0.0,0.0,1.2,0.0,0.0,0.5,15.8,225.5
2024-12-26 05:00:00+02:00,61.3,64.6,3.5,0.0,0.0,1.2,0.0,0.0,0.4,15.7,215.7
2024-12-26 06:00:00+02:00,63.0,64.6,3.5,0.0,0.0,1.2,0.0,0.0,0.6,15.4,265.5
2024-12-26 07:00:00+02:00,64.5,63.9,3.5,0.0,0.0,1.2,0.0,0.0,0.9,15.8,291.4
2024-12-26 08:00:00+02:00,64.1,62.5,3.3,0.0,0.0,1.2,0.0,0.0,0.6,16.3,326.2
2024-12-26 09:00:00+02:00,64.8,62.6,3.5,0.0,0.0,1.2,0.0,0.0,4.4,16.4,346.1
2024-12-26 10:00:00+02:00,68.2,62.2,3.8,0.0,0.0,1.2,0.0,0.0,16.2,16.4,365.7
2024-12-26 11:00:00+02:00,67.2,62.7,3.7,0.0,0.0,1.2,0.0,0.0,22.9,16.1,390.4
2024-12-26 12:00:00+02:00,67.9,63.2,3.7,0.0,0.0,1.2,0.0,0.0,24.0,16.1,386.1
2024-12-26 13:00:00+02:00,71.2,64.8,3.7,0.0,0.0,1.2,0.0,0.0,19.9,16.2,354.2
2024-12-26 14:00:00+02:00,66.8,62.8,3.9,0.0,0.0,1.2,0.0,0.0,7.0,15.6,346.4
2024-12-26 15:00:00+02:00,61.1,60.9,4.0,0.0,0.0,1.2,0.0,0.0,0.8,15.8,354.3
2024-12-26 16:00:00+02:00,57.7,63.2,3.8,0.0,0.0,1.2,0.0,0.0,0.8,16.2,343.0
2024-12-26 17:00:00+02:00,57.3,64.1,3.9,0.0,0.0,1.2,0.0,0.0,0.5,16.6,294.3
2024-12-26 18:00:00+02:00,54.5,63.1,3.7,0.0,0.0,1.2,0.0,0.0,0.6,15.8,264.3
2024-12-26 19:00:00+02:00,43.4,63.7,3.5,0.0,0.0,1.2,0.0,0.0,0.4,15.8,207.9
2024-12-26 20:00:00+02:00,38.0,64.3,3.3,0.0,0.0,1.2,0.0,0.0,0.3,15.8,131.0
2024-12-26 21:00:00+02:00,39.3,64.1,3.3,0.0,0.0,1.2,0.0,0.0,0.4,15.8,103.0
2024-12-26 22:00:00+02:00,39.7,63.4,3.2,0.0,0.0,1.2,0.0,0.0,0.6,15.2,108.8
2024-12-26 23:00:00+02:00,35.8,63.9,3.2,0.0,0.0,1.2,0.0,0.0,0.3,15.2,107.1
2024-12-27 00:00:00+02:00,40.4,63.0,3.2,0.0,0.0,1.2,0.0,0.0,0.2,14.3,70.2
2024-12-27 01:00:00+02:00,41.2,63.2,3.2,0.0,0.0,1.2,0.0,0.0,0.2,16.2,34.5
2024-12-27 02:00:00+02:00,47.2,62.6,3.0,0.9,0.0,1.2,0.0,0.0,0.2,15.4,26.5
2024-12-27 03:00:00+02:00,47.2,63.7,3.3,119.7,0.0,1.2,0.0,0.0,0.2,15.3,17.3
2024-12-27 04:00:00+02:00,51.5,63.5,3.5,121.5,0.0,1.2,0.0,0.0,0.2,2.4,17.5
2024-12-27 05:00:00+02:00,54.1,62.5,3.5,240.0,0.0,1.2,0.0,0.0,2.0,0.8,9.4
2024-12-27 06:00:00+02:00,61.2,64.0,3.6,303.4,0.0,1.2,0.0,0.0,0.8,0.8,10.8
2024-12-27 07:00:00+02:00,64.4,63.3,4.4,339.2,0.0,1.2,0.0,0.0,0.3,0.9,19.3
2024-12-27 08:00:00+02:00,64.7,64.2,6.1,395.1,0.0,1.2,0.0,0.8,1.1,1.0,23.0
2024-12-27 09:00:00+02:00,61.4,63.1,5.9,373.6,0.0,1.2,0.0,0.9,4.7,0.8,31.2
2024-12-27 10:00:00+02:00,67.0,63.8,6.0,344.6,0.0,1.2,0.0,0.9,14.7,0.8,39.7
2024-12-27 11:00:00+02:00,72.4,65.0,6.4,407.9,0.0,1.2,0.0,0.0,27.9,0.8,38.2
2024-12-27 12:00:00+02:00,68.2,65.1,6.0,423.7,0.0,1.2,0.0,0.0,33.7,0.7,50.0
2024-12-27 13:00:00+02:00,67.3,65.6,6.0,419.8,0.0,1.2,0.0,0.0,23.2,0.7,36.7
2024-12-27 14:00:00+02:00,65.1,65.6,6.0,434.1,0.0,1.2,0.0,0.0,10.7,0.7,19.2
2024-12-27 15:00:00+02:00,61.4,65.2,6.0,433.3,0.0,1.2,0.0,0.8,1.4,0.8,18.1
2024-12-27 16:00:00+02:00,59.8,65.6,6.0,483.9,0.0,1.2,0.0,0.8,2.0,0.8,25.6
2024-12-27 17:00:00+02:00,58.9,62.9,6.0,446.9,0.0,1.2,0.0,0.9,2.3,0.8,15.6
2024-12-27 18:00:00+02:00,58.8,65.5,6.0,438.7,0.0,1.2,0.0,0.0,0.6,0.8,18.1
2024-12-27 19:00:00+02:00,59.1,64.3,6.0,419.9,0.0,1.2,0.0,0.0,0.4,0.8,9.1
2024-12-27 20:00:00+02:00,61.8,66.0,6.0,430.0,0.0,1.2,0.0,0.0,0.5,0.8,9.9
2024-12-27 21:00:00+02:00,64.7,66.1,6.0,438.8,0.0,1.2,0.0,0.0,0.5,0.8,12.4
2024-12-27 22:00:00+02:00,65.1,66.1,6.0,454.2,0.0,1.2,0.0,0.0,2.0,0.8,10.2
2024-12-27 23:00:00+02:00,64.5,65.3,6.0,452.9,0.0,1.2,0.0,0.0,1.2,0.8,15.0
2024-12-28 00:00:00+02:00,64.4,66.0,5.6,445.7,0.0,1.2,0.0,0.0,0.2,0.8,15.2
2024-12-28 01:00:00+02:00,65.3,65.8,5.5,418.8,0.0,1.2,0.0,0.0,0.2,0.8,15.6
2024-12-28 02:00:00+02:00,60.1,64.1,5.5,385.7,0.0,1.2,0.0,0.0,0.2,0.8,14.2
2024-12-28 03:00:00+02:00,61.4,62.7,5.3,393.8,0.0,1.2,0.0,0.0,0.2,0.8,9.0
2024-12-28 04:00:00+02:00,61.6,61.5,5.3,388.6,0.0,1.2,0.0,0.0,0.2,0.8,5.9
2024-12-28 05:00:00+02:00,61.5,61.8,5.4,387.6,0.0,1.2,0.0,0.0,0.2,0.8,9.8
2024-12-28 06:00:00+02:00,62.1,63.3,5.7,409.8,0.0,1.2,0.0,0.0,0.7,0.8,14.6
2024-12-28 07:00:00+02:00,62.2,65.0,6.0,390.6,0.0,1.2,0.0,0.0,0.2,0.8,19.7
2024-12-28 08:00:00+02:00,61.1,63.9,6.1,408.5,0.0,1.2,0.0,0.0,0.3,0.8,30.5
2024-12-28 09:00:00+02:00,61.6,63.0,6.1,415.9,0.0,1.2,0.0,0.0,4.1,0.8,35.5
2024-12-28 10:00:00+02:00,61.6,62.4,6.1,405.7,0.0,1.2,0.0,0.0,17.9,0.8,37.9
2024-12-28 11:00:00+02:00,57.2,62.8,6.1,415.1,0.0,1.2,0.0,0.0,27.9,0.8,28.2
2024-12-28 12:00:00+02:00,58.8,63.8,6.2,449.7,0.0,1.2,0.0,0.0,28.2,0.8,30.5
2024-12-28 13:00:00+02:00,58.0,64.2,6.3,442.3,0.0,1.2,0.0,0.0,21.1,0.8,31.8
2024-12-28 14:00:00+02:00,59.9,64.3,6.3,445.8,0.0,1.2,0.0,0.0,8.4,0.8,33.4
2024-12-28 15:00:00+02:00,59.7,64.5,6.3,445.4,0.0,1.2,0.0,0.0,1.0,0.7,41.2
2024-12-28 16:00:00+02:00,65.0,65.1,6.3,443.1,0.0,1.2,0.0,0.0,0.8,0.7,45.9
2024-12-28 17:00:00+02:00,58.5,63.7,6.3,442.8,0.0,1.2,0.0,0.0,0.6,0.7,70.7
2024-12-28 18:00:00+02:00,54.8,62.9,6.3,448.7,0.0,1.2,0.0,0.0,1.6,0.7,87.4
2024-12-28 19:00:00+02:00,70.6,63.8,6.1,444.9,0.0,1.2,0.0,0.0,1.0,0.8,114.4
2024-12-28 20:00:00+02:00,74.9,64.1,6.0,413.1,0.0,1.2,0.0,0.0,0.3,0.9,146.0
2024-12-28 21:00:00+02:00,77.4,65.6,5.8,401.0,0.0,1.2,0.0,0.0,0.2,0.9,185.4
2024-12-28 22:00:00+02:00,77.9,63.9,4.5,387.3,0.0,1.2,0.0,0.0,0.2,0.8,197.6
2024-12-28 23:00:00+02:00,70.0,62.6,4.0,273.5,0.0,1.2,0.0,0.0,0.2,0.8,183.1
2024-12-29 00:00:00+02:00,64.4,63.6,3.8,185.3,0.0,1.2,0.0,0.0,0.9,1.0,206.5
2024-12-29 01:00:00+02:00,62.1,64.0,3.7,156.7,0.0,1.2,0.0,0.0,0.2,1.0,218.7
2024-12-29 02:00:00+02:00,59.7,64.0,3.7,156.4,0.0,1.2,0.0,0.0,0.2,1.0,251.1
2024-12-29 03:00:00+02:00,60.7,63.3,3.7,154.1,0.0,1.2,0.0,0.0,0.1,1.0,301.9
2024-12-29 04:00:00+02:00,63.7,62.9,3.7,154.0,0.0,1.2,0.0,0.0,0.4,1.0,302.3
2024-12-29 05:00:00+02:00,60.0,62.2,3.7,153.9,0.0,1.2,0.0,0.0,0.2,1.0,316.6
2024-12-29 06:00:00+02:00,59.7,62.8,3.9,152.6,0.0,1.2,0.0,0.0,0.5,1.0,410.0
2024-12-29 07:00:00+02:00,59.0,63.7,4.0,148.8,0.0,1.2,0.0,0.0,0.7,1.0,481.5
2024-12-29 08:00:00+02:00,59.3,65.8,4.1,148.0,0.0,1.2,0.0,0.0,0.4,1.0,477.3
2024-12-29 09:00:00+02:00,60.0,65.5,4.3,144.1,0.0,1.2,0.0,0.0,1.6,1.0,526.6
2024-12-29 10:00:00+02:00,60.7,65.9,4.4,157.7,0.0,1.1,0.0,0.0,11.3,1.0,532.9
2024-12-29 11:00:00+02:00,61.1,66.5,4.4,142.7,0.0,1.2,0.0,0.0,19.7,0.5,532.5
2024-12-29 12:00:00+02:00,62.1,66.7,4.2,187.4,0.0,1.2,0.0,0.0,25.3,4.2,532.8
2024-12-29 13:00:00+02:00,61.5,65.7,4.2,145.6,0.0,1.2,0.0,0.0,23.3,6.8,535.6
2024-12-29 14:00:00+02:00,61.3,66.4,4.2,138.8,0.0,1.2,0.0,0.0,9.4,6.2,508.8
