,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Waste,Wind Onshore
2025-12-15 20:15:00+01:00,0.1,0.439999,1533.311451,877.006632,0.0,14.954821,156.263937
2025-12-15 20:30:00+01:00,0.1,0.439999,1531.519887,913.579563,0.0,14.170582,161.134472
2025-12-15 20:45:00+01:00,0.1,0.439999,1526.909305,844.623187,0.0,14.473813,160.157851
2025-12-15 21:00:00+01:00,0.1,0.439999,1523.444117,871.010059,0.0,14.742569,151.704538
2025-12-15 21:15:00+01:00,0.1,0.439999,1518.831629,884.676479,0.0,15.742349,145.248091
2025-12-15 21:30:00+01:00,0.1,0.439999,1513.922675,876.548836,0.0,16.324673,143.038957
2025-12-15 21:45:00+01:00,0.1,0.439999,1517.524437,796.176078,0.0,16.04236,141.127441
2025-12-15 22:00:00+01:00,0.1,0.439999,1516.482899,784.22389,0.0,16.143071,140.649579
2025-12-15 22:15:00+01:00,0.1,0.439999,1517.534661,744.550383,0.0,16.694392,138.715274
2025-12-15 22:30:00+01:00,0.1,0.439999,1522.985147,701.422467,0.0,17.220601,140.757615
2025-12-15 22:45:00+01:00,0.1,0.439999,1524.804038,661.249875,0.0,17.36447,150.007789
2025-12-15 23:00:00+01:00,0.1,0.439999,1525.294153,646.346643,0.0,17.107244,158.836901
2025-12-15 23:15:00+01:00,0.1,0.439999,1521.221853,662.183206,0.0,17.005567,161.752914
2025-12-15 23:30:00+01:00,0.1,0.439999,1517.249606,632.425079,0.0,16.883292,165.733225
2025-12-15 23:45:00+01:00,0.1,0.439999,1523.23801,600.758194,0.0,17.19745,168.984979
2025-12-16 00:00:00+01:00,0.1,0.439999,1521.952999,736.320827,0.0,17.9774,181.640221
2025-12-16 00:15:00+01:00,0.1,0.439999,1518.421676,774.280564,0.0,18.348526,203.45486
2025-12-16 00:30:00+01:00,0.1,0.439999,1517.260566,761.190813,0.0,18.947799,220.570365
2025-12-16 00:45:00+01:00,0.1,0.439999,1516.16374,762.585639,0.0,19.105555,233.230777
2025-12-16 01:00:00+01:00,0.1,0.439999,1515.25597,697.833737,0.0,19.040517,238.550473
2025-12-16 01:15:00+01:00,0.1,0.439999,1515.725757,704.389931,0.0,18.771119,241.539383
2025-12-16 01:30:00+01:00,0.1,0.439999,1517.912493,657.48075,0.0,18.769022,241.419979
2025-12-16 01:45:00+01:00,0.1,0.439999,1517.462552,660.682378,0.0,18.635236,241.332467
2025-12-16 02:00:00+01:00,0.1,0.439999,1518.375213,628.452157,0.0,17.028522,230.312294
2025-12-16 02:15:00+01:00,0.1,0.439999,1517.885707,616.612666,0.0,18.224513,227.490244
2025-12-16 02:30:00+01:00,0.1,0.439999,1515.317465,632.632757,0.0,18.67684,231.86616
2025-12-16 02:45:00+01:00,0.1,0.439999,1510.564882,608.33427,0.0,18.609817,236.267403
2025-12-16 03:00:00+01:00,0.1,0.439999,1518.632137,621.260226,0.0,19.524643,244.079323
2025-12-16 03:15:00+01:00,0.1,0.439999,1519.576369,633.781175,0.0,19.560531,237.431137
2025-12-16 03:30:00+01:00,0.1,0.439999,1522.986858,659.005514,0.0,19.519721,234.115737
2025-12-16 03:45:00+01:00,0.1,0.439999,1524.879658,670.680589,0.0,19.542246,231.11057
2025-12-16 04:00:00+01:00,0.1,0.439999,1525.536795,620.725586,0.0,18.272221,239.64999
2025-12-16 04:15:00+01:00,0.1,0.439999,1525.656,651.080607,0.0,19.028731,248.582614
2025-12-16 04:30:00+01:00,0.1,0.439999,1523.883636,704.080745,0.0,19.479328,248.967566
2025-12-16 04:45:00+01:00,0.1,0.439999,1523.238622,717.1675,0.0,19.422299,250.096632
2025-12-16 05:00:00+01:00,0.1,0.439999,1523.075176,679.453483,0.0,19.506131,252.037231
2025-12-16 05:15:00+01:00,0.1,0.439999,1522.677916,753.859503,0.0,19.502885,245.839317
2025-12-16 05:30:00+01:00,0.1,0.439999,1529.367407,789.322128,0.0,19.633121,243.071371
2025-12-16 05:45:00+01:00,0.1,0.439999,1526.557162,789.369818,0.0,19.551633,242.559319
2025-12-16 06:00:00+01:00,0.1,0.439999,1533.610893,657.565357,0.0,20.448673,242.936826
2025-12-16 06:15:00+01:00,0.1,0.439999,1535.50975,717.20998,0.0,20.587825,240.636516
2025-12-16 06:30:00+01:00,0.1,0.439999,1535.392369,746.272875,0.0,20.544831,239.913821
2025-12-16 06:45:00+01:00,0.1,0.439999,1541.007502,772.703308,0.0,19.971934,249.01942
2025-12-16 07:00:00+01:00,0.1,0.439999,1547.769374,824.080371,0.0,19.493642,248.838256
2025-12-16 07:15:00+01:00,0.1,0.439999,1564.735495,928.360989,0.0,19.113307,240.698645
2025-12-16 07:30:00+01:00,0.1,0.439999,1564.923574,1051.313757,0.0,18.660004,254.142368
2025-12-16 07:45:00+01:00,0.1,0.439999,1563.996997,1109.857971,0.0,17.963155,261.167534
2025-12-16 08:00:00+01:00,0.1,0.439999,1563.472282,1073.940231,0.0,18.395901,259.694645
2025-12-16 08:15:00+01:00,0.1,0.439999,1563.93001,1064.478608,0.0,18.613787,262.130614
2025-12-16 08:30:00+01:00,0.1,0.439999,1568.431623,1119.760827,0.0,18.809982,261.17901
2025-12-16 08:45:00+01:00,0.1,0.439999,1566.679166,1112.259483,0.0,18.627689,251.667367
2025-12-16 09:00:00+01:00,0.1,0.439999,1567.210336,954.267918,0.0,17.421273,251.801128
2025-12-16 09:15:00+01:00,0.1,0.439999,1571.882738,949.174518,0.0,17.153233,258.139168
2025-12-16 09:30:00+01:00,0.1,0.439999,1570.039246,957.999229,0.0,15.953457,257.207644
2025-12-16 09:45:00+01:00,0.1,0.439999,1567.54365,983.653725,0.0,15.098248,252.242385
2025-12-16 10:00:00+01:00,0.1,0.439999,1566.719752,1042.193442,0.365916,16.711744,248.890858
2025-12-16 10:15:00+01:00,0.1,0.439999,1569.323017,1061.231401,0.255403,16.369115,248.973575
2025-12-16 10:30:00+01:00,0.1,0.439999,1583.236354,1018.505252,0.284871,16.435999,248.293858
2025-12-16 10:45:00+01:00,0.1,0.439999,1583.974063,994.082297,0.300125,16.907407,251.885818
2025-12-16 11:00:00+01:00,0.1,0.439999,1590.091727,1051.200673,0.30438,17.229103,250.01234
2025-12-16 11:15:00+01:00,0.1,0.439999,1592.618174,1078.532293,0.42507,17.102797,248.082064
2025-12-16 11:30:00+01:00,0.1,0.439999,1596.290164,1093.964551,0.469985,16.670795,240.568598
2025-12-16 11:45:00+01:00,0.1,0.439999,1596.849568,1093.61399,0.48754,16.386494,247.587259
2025-12-16 12:00:00+01:00,0.1,0.439999,1611.093008,990.616053,0.203172,17.269106,247.413098
2025-12-16 12:15:00+01:00,0.1,0.439999,1611.197059,945.613166,0.2,16.695949,244.783234
2025-12-16 12:30:00+01:00,0.1,0.439999,1613.868671,950.594769,0.146888,16.535964,237.109658
2025-12-16 12:45:00+01:00,0.1,0.439999,1620.499374,962.543672,0.1,15.900841,223.585366
2025-12-16 13:00:00+01:00,0.1,0.439999,1621.187074,932.358339,0.1,16.436449,226.737769
2025-12-16 13:15:00+01:00,0.1,0.439999,1623.281438,991.663018,0.1,16.143501,228.671409
2025-12-16 13:30:00+01:00,0.1,0.439999,1621.784365,1092.36586,0.1,15.773006,227.073768
2025-12-16 13:45:00+01:00,0.1,0.439999,1627.850522,1128.812138,0.000222,16.065899,229.484757
2025-12-16 14:00:00+01:00,0.1,0.439999,1637.30906,1093.093517,0.0,17.013993,223.145388
2025-12-16 14:15:00+01:00,0.1,0.439999,1648.705745,1131.821508,0.0,16.473067,215.319487
2025-12-16 14:30:00+01:00,0.1,0.439999,1651.90822,1121.680027,0.0,15.724898,213.755572
2025-12-16 14:45:00+01:00,0.1,0.439999,1650.713825,1086.633206,0.0,16.638256,205.105333
2025-12-16 15:00:00+01:00,0.1,0.439999,1658.119421,1125.987578,0.0,17.206979,185.633284
2025-12-16 15:15:00+01:00,0.1,0.439999,1655.137867,1114.455881,0.0,16.301206,174.67714
2025-12-16 15:30:00+01:00,0.1,0.439999,1659.560341,974.25712,0.0,16.153159,173.308141
2025-12-16 15:45:00+01:00,0.1,0.439999,1660.81034,908.141542,0.0,16.243688,170.812758
2025-12-16 16:00:00+01:00,0.1,0.439999,1667.285747,893.429911,0.0,16.097922,173.541566
2025-12-16 16:15:00+01:00,0.1,0.439999,1662.991007,1094.570332,0.0,16.031412,181.946053
2025-12-16 16:30:00+01:00,0.1,0.439999,1660.345868,1160.201549,0.0,15.865804,164.472862
2025-12-16 16:45:00+01:00,0.1,0.439999,1658.978312,1146.033197,0.0,16.315641,153.812661
2025-12-16 17:00:00+01:00,0.1,0.439999,1664.112934,999.211423,0.0,16.483493,152.590344
2025-12-16 17:15:00+01:00,0.1,0.439999,1660.788268,884.479958,0.0,15.565563,156.565719
2025-12-16 17:30:00+01:00,0.1,0.439999,1658.28835,905.703409,0.0,15.281189,148.53309
2025-12-16 17:45:00+01:00,0.1,0.439999,1654.398504,948.495564,0.0,15.534615,152.41427
2025-12-16 18:00:00+01:00,0.1,0.439999,1657.39901,965.656285,0.0,15.821681,142.044924
2025-12-16 18:15:00+01:00,0.1,0.439999,1658.85716,937.248333,0.0,14.885588,138.453602
2025-12-16 18:30:00+01:00,0.1,0.439999,1653.031502,1084.423493,0.0,14.922485,137.48959
2025-12-16 18:45:00+01:00,0.1,0.439999,1656.832062,980.320131,0.0,14.689461,143.617902
2025-12-16 19:00:00+01:00,0.1,0.439999,1652.003949,1090.652768,0.0,14.352397,152.665392
2025-12-16 19:15:00+01:00,0.1,0.439999,1656.170359,1102.067757,0.0,14.404347,154.864153
2025-12-16 19:30:00+01:00,0.1,0.439999,1654.269486,1049.764082,0.0,14.556023,143.469648
2025-12-16 19:45:00+01:00,0.1,0.439999,1656.318811,1086.552044,0.0,14.3859,132.554572
2025-12-16 20:00:00+01:00,0.1,0.439999,1652.823125,1126.842917,0.0,15.119746,129.219114
2025-12-16 20:15:00+01:00,0.1,0.439999,1649.722027,1167.715346,0.0,15.590489,133.124033
2025-12-16 20:30:00+01:00,0.1,0.439999,1650.389212,1124.993059,0.0,15.634582,129.532667
2025-12-16 20:45:00+01:00,0.1,0.439999,1647.738654,1001.867834,0.0,15.645726,131.815816
2025-12-16 21:00:00+01:00,0.1,0.439999,1649.714201,1046.363017,0.0,16.803379,138.86805
2025-12-16 21:15:00+01:00,0.1,0.439999,1646.594093,1073.163253,0.0,17.08183,136.784592
2025-12-16 21:30:00+01:00,0.1,0.439999,1645.96374,1024.72313,0.0,17.38267,146.075414
2025-12-16 21:45:00+01:00,0.1,0.439999,1648.375719,930.361701,0.0,17.508234,146.302955
2025-12-16 22:00:00+01:00,0.1,0.439999,1650.772491,961.641679,0.0,17.750431,152.596377
2025-12-16 22:15:00+01:00,0.1,0.439999,1653.89423,974.861317,0.0,17.686499,145.204748
2025-12-16 22:30:00+01:00,0.1,0.439999,1653.177711,901.399791,0.0,17.945287,130.561514
2025-12-16 22:45:00+01:00,0.1,0.439999,1655.672654,864.090017,0.0,18.099168,121.959402
2025-12-16 23:00:00+01:00,0.1,0.439999,1650.317313,793.490944,0.0,18.162853,127.418341
2025-12-16 23:15:00+01:00,0.1,0.439999,1648.958352,813.967816,0.0,18.110424,139.019378
2025-12-16 23:30:00+01:00,0.1,0.439999,1644.951766,814.015724,0.0,18.466233,139.755938
2025-12-16 23:45:00+01:00,0.1,0.439999,1644.659928,766.067818,0.0,18.00994,131.274434
2025-12-17 00:00:00+01:00,0.1,0.439999,1644.527342,752.717874,0.0,17.537736,128.096039
2025-12-17 00:15:00+01:00,0.1,0.439999,1646.257862,837.860042,0.0,17.225778,131.311364
2025-12-17 00:30:00+01:00,0.1,0.439999,1651.915846,828.805203,0.0,17.54034,128.475062
2025-12-17 00:45:00+01:00,0.1,0.439999,1659.655513,786.270613,0.0,17.479317,132.570676
2025-12-17 01:00:00+01:00,0.1,0.439999,1665.93542,796.396169,0.0,18.132406,146.119198
2025-12-17 01:15:00+01:00,0.1,0.439999,1665.437942,775.723082,0.0,17.861326,154.883252
2025-12-17 01:30:00+01:00,0.1,0.439999,1666.649805,728.292301,0.0,18.057101,142.831476
2025-12-17 01:45:00+01:00,0.1,0.439999,1668.215157,698.64384,0.0,18.226806,131.805286
2025-12-17 02:00:00+01:00,0.1,0.439999,1667.555157,715.030031,0.0,18.163342,121.971289
2025-12-17 02:15:00+01:00,0.1,0.439999,1665.511057,685.407904,0.0,17.992673,127.46048
2025-12-17 02:30:00+01:00,0.1,0.439999,1665.390876,681.078415,0.0,18.271754,126.320229
2025-12-17 02:45:00+01:00,0.1,0.439999,1664.61887,678.43555,0.0,18.328844,118.103126
2025-12-17 03:00:00+01:00,0.1,0.439999,1672.07699,705.372575,0.0,18.992879,112.058542
2025-12-17 03:15:00+01:00,0.1,0.439999,1676.652484,705.45733,0.0,18.994256,122.976842
2025-12-17 03:30:00+01:00,0.1,0.439999,1679.743159,687.146431,0.0,18.936562,96.851468
2025-12-17 03:45:00+01:00,0.1,0.439999,1681.395121,695.683008,0.0,18.772498,90.700955
2025-12-17 04:00:00+01:00,0.1,0.439999,1681.174554,709.736235,0.0,17.176076,90.418864
2025-12-17 04:15:00+01:00,0.1,0.439999,1683.566864,709.568904,0.0,17.376303,105.230065
2025-12-17 04:30:00+01:00,0.1,0.439999,1687.317277,689.205805,0.0,17.91597,115.123108
2025-12-17 04:45:00+01:00,0.1,0.439999,1688.328782,686.667769,0.0,18.190193,121.329439
2025-12-17 05:00:00+01:00,0.1,0.439999,1689.548176,678.823505,0.0,18.47888,115.731836
2025-12-17 05:15:00+01:00,0.1,0.439999,1689.181206,645.139006,0.0,19.003441,103.130273
2025-12-17 05:30:00+01:00,0.1,0.439999,1690.892039,669.533326,0.0,19.180523,77.334331
2025-12-17 05:45:00+01:00,0.1,0.439999,1691.498818,707.880317,0.0,18.878436,57.797022
2025-12-17 06:00:00+01:00,0.1,0.439999,1708.582803,686.512441,0.0,19.518609,47.768759
2025-12-17 06:15:00+01:00,0.1,0.439999,1713.357303,724.334001,0.0,19.519758,46.387581
2025-12-17 06:30:00+01:00,0.1,0.439999,1710.397699,870.973089,0.0,19.415609,48.150358
2025-12-17 06:45:00+01:00,0.1,0.439999,1711.083354,941.857696,0.0,19.371359,47.515076
2025-12-17 07:00:00+01:00,0.1,0.439999,1707.172111,989.607618,0.0,18.311845,39.200487
2025-12-17 07:15:00+01:00,0.1,0.439999,1712.130316,928.026265,0.0,17.754402,21.539257
2025-12-17 07:30:00+01:00,0.1,0.439999,1715.424856,945.250013,0.0,17.1058,24.73331
2025-12-17 07:45:00+01:00,0.1,0.439999,1719.906993,934.246196,0.0,16.978334,25.136132
2025-12-17 08:00:00+01:00,0.1,0.439999,1720.586943,850.798732,0.0,15.809591,18.813002
2025-12-17 08:15:00+01:00,0.1,0.439999,1710.911867,829.301725,0.0,14.749182,24.903514
2025-12-17 08:30:00+01:00,0.1,0.439999,1707.27722,794.793079,0.0,15.687755,33.681472
2025-12-17 08:45:00+01:00,0.1,0.439999,1704.82823,730.359924,0.0,15.630319,42.694519
2025-12-17 09:00:00+01:00,0.1,0.439999,1708.176074,651.271076,0.0,16.228664,46.797072
2025-12-17 09:15:00+01:00,0.1,0.439999,1718.173707,663.443124,0.0,16.101319,63.883548
2025-12-17 09:30:00+01:00,0.1,0.439999,1718.91904,659.565524,0.0,14.682536,89.360168
2025-12-17 09:45:00+01:00,0.1,0.439999,1718.613226,633.172949,0.0,14.778211,106.233126
2025-12-17 10:00:00+01:00,0.1,0.439999,1713.459931,800.544613,0.39685,14.698987,109.230903
2025-12-17 10:15:00+01:00,0.1,0.439999,1717.266138,773.666287,0.52779,14.351405,101.498413
2025-12-17 10:30:00+01:00,0.1,0.439999,1727.516288,726.506478,0.530632,14.579441,101.848956
2025-12-17 10:45:00+01:00,0.1,0.439999,1730.402291,728.323547,0.544521,14.506633,105.68005
2025-12-17 11:00:00+01:00,0.199777,0.439999,1732.122023,686.043639,0.69826,14.975615,97.871998
2025-12-17 11:15:00+01:00,0.2,0.439999,1732.409103,694.423584,0.688928,14.800109,80.519298
2025-12-17 11:30:00+01:00,0.2,0.439999,1730.123918,706.680702,0.714905,15.42499,76.354401
2025-12-17 11:45:00+01:00,0.2,0.439999,1727.207243,692.418604,0.702686,15.735661,74.598211
2025-12-17 12:00:00+01:00,0.2,0.439999,1727.944358,735.747652,0.713998,14.930913,70.064985
2025-12-17 12:15:00+01:00,0.2,0.439999,1723.74412,763.060514,0.684594,14.883941,66.475349
2025-12-17 12:30:00+01:00,0.2,0.439999,1722.875931,753.473852,0.622888,14.601215,77.814322
2025-12-17 12:45:00+01:00,0.2,0.439999,1728.114339,744.328223,0.63833,14.335483,87.814477
2025-12-17 13:00:00+01:00,0.2,0.439999,1728.238003,739.191754,0.101072,14.647271,78.554861
2025-12-17 13:15:00+01:00,0.2,0.439999,1728.932754,806.979414,0.1,14.356492,89.32767
2025-12-17 13:30:00+01:00,0.2,0.439999,1725.325697,794.774386,0.1,14.476453,84.665582
2025-12-17 13:45:00+01:00,0.2,0.439999,1730.834574,743.375436,0.000222,14.278345,83.362999
2025-12-17 14:00:00+01:00,0.2,0.439999,1726.568305,737.785149,0.0,14.057318,97.073625
2025-12-17 14:15:00+01:00,0.2,0.439999,1727.007364,730.634034,0.0,14.613866,91.805465
2025-12-17 14:30:00+01:00,0.2,0.439999,1729.427025,807.501616,0.0,14.215129,80.813342
2025-12-17 14:45:00+01:00,0.2,0.439999,1727.945373,804.47074,0.0,14.59154,91.268678
2025-12-17 15:00:00+01:00,0.2,0.439999,1733.114454,745.260606,0.0,14.968134,99.322052
2025-12-17 15:15:00+01:00,0.2,0.439999,1738.118395,807.941776,0.0,15.048947,102.082939
2025-12-17 15:30:00+01:00,0.2,0.439999,1736.030463,819.060206,0.0,14.86804,116.342351
2025-12-17 15:45:00+01:00,0.2,0.439999,1737.138619,879.744044,0.0,14.712974,114.275716
2025-12-17 16:00:00+01:00,0.2,0.439999,1758.990485,807.685305,0.0,15.005417,120.32483
2025-12-17 16:15:00+01:00,0.2,0.439999,1761.013771,879.050428,0.0,14.62565,123.185164
2025-12-17 16:30:00+01:00,0.2,0.439999,1765.297105,931.749387,0.0,14.640717,131.116073
2025-12-17 16:45:00+01:00,0.2,0.439999,1767.058575,945.52771,0.0,14.378783,119.627303
2025-12-17 17:00:00+01:00,0.2,0.439999,1765.956999,951.796174,0.0,14.319234,128.398345
2025-12-17 17:15:00+01:00,0.2,0.439999,1763.846704,1031.030247,0.0,14.360107,131.566182
2025-12-17 17:30:00+01:00,0.2,0.439999,1759.970784,913.755402,0.0,13.606979,143.719013
2025-12-17 17:45:00+01:00,0.2,0.439999,1760.009708,802.896484,0.0,12.963385,159.215056
2025-12-17 18:00:00+01:00,0.2,0.439999,1763.718103,802.701665,0.0,12.95489,161.248338
2025-12-17 18:15:00+01:00,0.2,0.439999,1761.272512,810.560452,0.0,12.782543,174.020072
2025-12-17 18:30:00+01:00,0.2,0.439999,1757.348886,827.446105,0.0,12.476381,182.238579
2025-12-17 18:45:00+01:00,0.2,0.439999,1759.181971,815.443526,0.0,12.372818,175.031058
2025-12-17 19:00:00+01:00,0.2,0.439999,1761.209847,790.335969,0.0,12.066439,164.895338
2025-12-17 19:15:00+01:00,0.2,0.439999,1756.006777,831.864418,0.0,12.612803,158.657499
2025-12-17 19:30:00+01:00,0.2,0.439999,1755.299934,855.146633,0.0,12.791765,167.216651
2025-12-17 19:45:00+01:00,0.2,0.439999,1755.450793,873.108576,0.0,12.792675,164.422223
2025-12-17 20:00:00+01:00,0.2,0.439999,1762.078854,911.921617,0.0,12.964085,156.000873
2025-12-17 20:15:00+01:00,0.2,0.439999,1761.305301,872.025004,0.0,12.757637,154.894125
2025-12-17 20:30:00+01:00,0.2,0.439999,1762.429911,847.712385,0.0,12.379404,159.318227
2025-12-17 20:45:00+01:00,0.2,0.439999,1756.228807,935.936545,0.0,13.045272,139.805213
2025-12-17 21:00:00+01:00,0.2,0.439999,1754.917266,899.93096,0.0,13.533336,147.919304
2025-12-17 21:15:00+01:00,0.2,0.439999,1751.019803,888.369147,0.0,13.564845,147.816086
2025-12-17 21:30:00+01:00,0.2,0.439999,1744.680387,921.822536,0.0,13.517174,149.710344
2025-12-17 21:45:00+01:00,0.2,0.439999,1744.284042,832.177434,0.0,13.681359,169.857051
2025-12-17 22:00:00+01:00,0.2,0.439999,1750.741058,816.389416,0.0,14.242193,190.255508
2025-12-17 22:15:00+01:00,0.2,0.439999,1755.614648,761.662142,0.0,14.341968,207.265463
2025-12-17 22:30:00+01:00,0.2,0.439999,1754.03756,744.178081,0.0,14.437716,214.090264
2025-12-17 22:45:00+01:00,0.2,0.439999,1753.537509,767.45873,0.0,14.711409,218.058546
2025-12-17 23:00:00+01:00,0.2,0.439999,1753.073764,795.05823,0.0,14.608836,240.292307
2025-12-17 23:15:00+01:00,0.2,0.439999,1745.912595,727.488284,0.0,14.779077,252.480256
2025-12-17 23:30:00+01:00,0.2,0.439999,1744.505552,590.293297,0.0,15.074569,256.049992
2025-12-17 23:45:00+01:00,0.2,0.439999,1741.924852,528.506699,0.0,15.203768,253.882781
2025-12-18 00:00:00+01:00,0.2,0.439999,1745.76136,598.394642,0.0,16.079835,258.936106
2025-12-18 00:15:00+01:00,0.2,0.439999,1742.682051,683.459823,0.0,16.323663,256.856967
2025-12-18 00:30:00+01:00,0.2,0.439999,1746.088966,607.210825,0.0,16.459553,255.645726
2025-12-18 00:45:00+01:00,0.2,0.439999,1751.686541,581.428163,0.0,16.556507,258.969168
2025-12-18 01:00:00+01:00,0.2,0.439999,1757.414458,616.614911,0.0,16.378739,248.906667
2025-12-18 01:15:00+01:00,0.2,0.439999,1754.080248,593.462526,0.0,16.28449,254.698301
2025-12-18 01:30:00+01:00,0.2,0.439999,1750.012101,567.983592,0.0,16.20359,253.257839
2025-12-18 01:45:00+01:00,0.2,0.439999,1746.384393,504.258823,0.0,16.068292,246.665533
2025-12-18 02:00:00+01:00,0.2,0.439999,1746.074649,477.166544,0.0,16.00382,238.610616
2025-12-18 02:15:00+01:00,0.2,0.439999,1741.009659,415.552983,0.0,16.202325,253.489143
2025-12-18 02:30:00+01:00,0.2,0.439999,1736.570213,392.352025,0.0,16.593766,258.256974
2025-12-18 02:45:00+01:00,0.2,0.439999,1735.571838,350.216884,0.0,16.46263,253.405871
2025-12-18 03:00:00+01:00,0.2,0.439999,1739.209578,341.449525,0.0,17.15636,252.450743
2025-12-18 03:15:00+01:00,0.2,0.439999,1745.280796,361.767749,0.0,17.024908,256.647292
2025-12-18 03:30:00+01:00,0.2,0.439999,1745.471516,364.569001,0.0,16.903804,260.393919
2025-12-18 03:45:00+01:00,0.2,0.439999,1735.732022,355.180113,0.0,17.035169,263.835499
2025-12-18 04:00:00+01:00,0.2,0.439999,1731.664364,344.10557,0.0,15.782403,263.940671
2025-12-18 04:15:00+01:00,0.2,0.439999,1735.089678,347.319383,0.0,15.914151,263.919411
2025-12-18 04:30:00+01:00,0.2,0.439999,1733.701477,346.105333,0.0,15.820092,260.74585
2025-12-18 04:45:00+01:00,0.2,0.439999,1736.186519,346.04876,0.0,15.853947,260.220038
2025-12-18 05:00:00+01:00,0.2,0.439999,1733.084337,342.932567,0.0,16.314535,262.728486
2025-12-18 05:15:00+01:00,0.2,0.439999,1730.675104,340.220594,0.0,16.604826,262.935995
2025-12-18 05:30:00+01:00,0.2,0.439999,1728.154303,360.312232,0.0,16.395649,260.387585
2025-12-18 05:45:00+01:00,0.2,0.439999,1729.715789,363.767533,0.0,16.946629,262.919327
2025-12-18 06:00:00+01:00,0.101111,0.439999,1731.351717,377.795233,0.0,17.763187,266.062734
2025-12-18 06:15:00+01:00,0.1,0.439999,1740.488836,395.413519,0.0,18.108148,268.320254
2025-12-18 06:30:00+01:00,0.1,0.439999,1744.066953,440.547465,0.0,17.877559,268.229439
2025-12-18 06:45:00+01:00,0.1,0.439999,1740.985587,460.617705,0.0,17.297287,270.215259
2025-12-18 07:00:00+01:00,0.1,0.439999,1736.852502,649.621276,0.0,17.379919,267.235837
2025-12-18 07:15:00+01:00,0.1,0.439999,1735.940527,724.859722,0.0,16.813272,265.556537
2025-12-18 07:30:00+01:00,0.1,0.439999,1736.842979,743.402835,0.0,16.516519,268.455251
2025-12-18 07:45:00+01:00,0.1,0.439999,1739.862916,757.658289,0.0,16.138975,269.810487
2025-12-18 08:00:00+01:00,0.199777,0.439999,1743.12984,818.013385,0.0,15.963637,270.044496
2025-12-18 08:15:00+01:00,0.2,0.439999,1744.379953,858.270534,0.0,16.296688,269.959124
2025-12-18 08:30:00+01:00,0.2,0.439999,1746.361016,780.404143,0.0,16.036372,269.993703
2025-12-18 08:45:00+01:00,0.2,0.439999,1749.371308,810.046224,0.0,14.849423,271.760725
2025-12-18 09:00:00+01:00,0.2,0.439999,1737.51416,740.266419,0.0,15.788005,272.307174
2025-12-18 09:15:00+01:00,0.2,0.439999,1737.447811,727.941414,0.0,15.426898,271.760997
2025-12-18 09:30:00+01:00,0.2,0.439999,1750.073943,745.897537,0.0,15.436918,266.691416
