,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2025-07-14 03:00:00+02:00,3.1,59.65,73.25,14.11,0.94,1.41,1.08,65.48,411.38,520.1
2025-07-14 03:15:00+02:00,3.11,59.7,73.05,14.09,0.94,1.41,1.2,65.02,383.96,524.47
2025-07-14 03:30:00+02:00,3.09,59.7,73.19,14.12,0.94,1.41,1.03,65.24,353.26,525.34
2025-07-14 03:45:00+02:00,3.07,60.03,73.41,14.17,0.94,1.42,1.34,64.35,334.37,513.18
2025-07-14 04:00:00+02:00,3.08,60.01,73.54,14.19,0.94,1.42,1.47,63.72,321.71,499.38
2025-07-14 04:15:00+02:00,3.11,60.39,74.12,14.31,0.94,1.43,1.45,63.85,357.88,485.47
2025-07-14 04:30:00+02:00,3.12,60.16,73.73,14.23,0.94,1.42,1.39,63.24,364.99,471.7
2025-07-14 04:45:00+02:00,3.1,59.88,73.48,14.16,0.94,1.42,2.57,62.78,374.4,460.94
2025-07-14 05:00:00+02:00,3.05,59.05,72.02,13.9,0.94,1.39,9.25,62.51,365.59,454.17
2025-07-14 05:15:00+02:00,3.05,59.16,72.16,13.91,0.94,1.39,23.27,62.89,337.39,437.4
2025-07-14 05:30:00+02:00,3.03,59.08,72.23,13.91,0.94,1.39,49.98,63.51,328.44,412.05
2025-07-14 05:45:00+02:00,3.01,60.83,71.73,13.84,0.94,1.38,84.74,64.18,357.8,388.23
2025-07-14 06:00:00+02:00,3.04,66.61,72.18,13.89,0.94,1.39,114.42,63.59,336.86,352.25
2025-07-14 06:15:00+02:00,3.01,65.92,71.29,13.75,0.94,1.37,165.04,62.35,286.59,319.88
2025-07-14 06:30:00+02:00,3.14,68.32,74.91,14.45,0.94,1.45,237.1,63.63,265.02,291.69
2025-07-14 06:45:00+02:00,3.29,70.37,78.42,15.12,0.94,1.51,305.29,63.95,230.57,263.83
2025-07-14 07:00:00+02:00,3.15,70.65,74.75,14.43,0.94,1.44,381.82,64.21,192.02,236.3
2025-07-14 07:15:00+02:00,3.26,72.68,77.96,15.02,0.94,1.5,499.03,63.25,166.79,195.4
2025-07-14 07:30:00+02:00,3.42,75.54,82.18,15.86,0.94,1.59,566.65,62.97,139.55,181.04
2025-07-14 07:45:00+02:00,3.08,69.89,73.38,14.14,0.94,1.41,677.52,62.42,103.61,202.36
2025-07-14 08:00:00+02:00,3.2,71.99,76.87,14.82,0.94,1.48,754.36,62.03,82.78,223.43
2025-07-14 08:15:00+02:00,3.65,78.18,87.35,16.88,0.94,1.69,881.66,63.79,90.56,228.6
2025-07-14 08:30:00+02:00,3.97,83.62,95.74,18.55,0.94,1.85,1002.77,65.63,90.72,240.62
2025-07-14 08:45:00+02:00,3.85,81.44,92.67,17.95,0.94,1.79,1070.94,64.83,91.93,232.22
2025-07-14 09:00:00+02:00,3.55,68.35,84.4,16.33,1.15,1.63,1074.95,63.03,94.85,223.86
2025-07-14 09:15:00+02:00,3.23,63.62,77.11,14.89,1.2,1.49,1149.62,62.93,99.77,217.96
2025-07-14 09:30:00+02:00,3.94,96.24,95.55,18.52,1.2,1.85,1316.3,64.66,95.27,219.35
2025-07-14 09:45:00+02:00,4.47,103.61,108.43,21.04,1.2,2.1,1437.27,66.3,73.81,219.12
2025-07-14 10:00:00+02:00,4.08,96.89,98.38,19.07,1.2,1.91,1441.88,65.22,64.37,224.05
2025-07-14 10:15:00+02:00,3.96,116.25,96.16,18.63,1.2,1.86,1545.34,62.02,69.9,240.79
2025-07-14 10:30:00+02:00,3.9,106.03,93.63,18.13,1.19,1.81,1617.91,61.92,77.08,242.78
2025-07-14 10:45:00+02:00,4.46,93.08,108.83,21.07,1.19,2.11,1787.15,63.35,73.2,251.95
2025-07-14 11:00:00+02:00,4.37,84.31,106.48,20.59,1.19,2.06,1876.08,63.32,76.51,252.44
2025-07-14 11:15:00+02:00,4.57,83.82,111.44,21.56,1.2,2.16,1892.32,66.24,70.3,271.29
2025-07-14 11:30:00+02:00,5.04,90.7,123.11,23.83,1.19,2.38,2036.14,66.9,59.8,294.7
2025-07-14 11:45:00+02:00,4.84,87.84,118.04,22.92,1.2,2.29,2054.15,66.23,44.56,290.72
2025-07-14 12:00:00+02:00,3.77,70.86,90.9,17.6,1.2,1.76,1979.31,64.11,40.98,299.35
2025-07-14 12:15:00+02:00,3.44,65.72,82.92,16.04,1.19,1.6,1942.82,62.63,36.51,322.38
2025-07-14 12:30:00+02:00,3.61,68.27,86.66,16.77,1.19,1.68,1971.76,62.09,34.9,330.91
2025-07-14 12:45:00+02:00,3.51,66.09,83.5,16.15,1.19,1.62,2035.34,61.58,37.92,343.37
2025-07-14 13:00:00+02:00,3.29,63.14,78.64,15.2,1.19,1.52,2088.87,59.96,45.13,354.1
2025-07-14 13:15:00+02:00,3.77,70.68,90.7,17.57,1.19,1.76,2092.43,61.98,44.89,364.0
2025-07-14 13:30:00+02:00,3.73,69.93,89.7,17.36,1.19,1.74,2108.39,62.12,36.98,388.08
2025-07-14 13:45:00+02:00,3.29,62.92,78.1,15.09,1.19,1.51,2056.52,60.62,32.98,376.08
2025-07-14 14:00:00+02:00,3.01,58.49,71.52,13.75,1.19,1.37,2066.67,60.88,30.4,346.63
2025-07-14 14:15:00+02:00,2.97,57.51,70.38,13.49,1.19,1.35,1876.45,61.38,27.72,356.24
2025-07-14 14:30:00+02:00,3.27,65.02,78.38,15.06,1.19,1.51,1992.98,63.92,21.2,363.91
2025-07-14 14:45:00+02:00,3.22,67.82,77.42,14.86,1.19,1.49,1996.83,62.82,16.46,383.32
2025-07-14 15:00:00+02:00,3.18,63.9,75.54,14.48,1.19,1.45,1931.55,62.87,13.64,371.79
2025-07-14 15:15:00+02:00,3.12,60.49,74.59,14.3,1.14,1.43,1821.29,62.69,16.4,354.79
2025-07-14 15:30:00+02:00,3.29,70.86,78.33,15.05,0.9,1.51,1721.88,60.51,20.19,370.29
2025-07-14 15:45:00+02:00,3.11,65.52,74.31,14.26,0.9,1.43,1651.9,57.37,22.04,343.94
2025-07-14 16:00:00+02:00,2.75,57.84,65.6,12.55,0.9,1.25,1600.08,61.02,23.91,299.54
2025-07-14 16:15:00+02:00,2.92,61.76,69.29,13.28,0.91,1.33,1533.72,63.15,19.81,278.09
2025-07-14 16:30:00+02:00,2.71,56.98,64.11,12.3,0.91,1.23,1429.87,62.16,24.53,246.11
2025-07-14 16:45:00+02:00,3.09,78.27,73.24,14.1,0.91,1.41,1348.92,61.62,18.58,239.82
2025-07-14 17:00:00+02:00,3.71,111.48,89.08,17.18,0.91,1.72,1242.03,62.64,14.07,227.38
2025-07-14 17:15:00+02:00,3.22,78.02,77.22,14.85,0.91,1.49,1137.26,63.0,15.55,204.8
2025-07-14 17:30:00+02:00,3.22,73.73,76.33,14.67,0.91,1.47,953.11,62.21,12.34,180.71
2025-07-14 17:45:00+02:00,3.28,73.95,78.31,15.05,0.91,1.51,861.38,62.33,11.34,169.57
2025-07-14 18:00:00+02:00,3.4,75.32,81.27,15.62,0.91,1.56,784.22,63.24,18.62,160.92
2025-07-14 18:15:00+02:00,3.56,79.94,85.44,16.44,0.92,1.64,733.44,64.52,15.79,152.13
2025-07-14 18:30:00+02:00,3.63,95.58,87.27,16.79,0.92,1.68,679.8,65.14,12.77,129.09
2025-07-14 18:45:00+02:00,3.78,109.89,91.08,17.55,0.92,1.75,627.7,64.66,13.98,116.77
2025-07-14 19:00:00+02:00,3.74,123.15,90.25,17.39,0.92,1.74,602.8,61.95,14.89,101.53
2025-07-14 19:15:00+02:00,3.71,125.6,89.23,17.19,0.92,1.72,541.78,64.05,16.08,90.0
2025-07-14 19:30:00+02:00,3.71,129.96,88.62,17.08,0.92,1.71,447.59,64.09,16.42,84.63
2025-07-14 19:45:00+02:00,3.63,136.68,86.97,16.74,0.92,1.67,348.51,63.12,14.61,83.25
2025-07-14 20:00:00+02:00,3.7,159.5,88.35,17.0,0.92,1.7,261.99,65.01,12.05,76.5
2025-07-14 20:15:00+02:00,3.68,151.87,88.91,17.11,0.92,1.71,199.61,65.06,9.25,76.3
2025-07-14 20:30:00+02:00,3.65,158.7,87.69,16.89,0.92,1.69,158.85,61.24,8.56,80.66
2025-07-14 20:45:00+02:00,3.55,163.99,85.62,16.51,0.92,1.65,115.58,62.01,9.99,85.64
2025-07-14 21:00:00+02:00,3.58,156.59,85.29,16.48,0.92,1.65,79.22,64.07,10.72,93.69
2025-07-14 21:15:00+02:00,3.49,160.94,83.89,16.22,0.92,1.62,47.46,62.83,12.3,99.66
2025-07-14 21:30:00+02:00,3.51,154.4,84.64,16.37,0.92,1.64,23.59,63.17,13.53,103.18
2025-07-14 21:45:00+02:00,3.45,146.1,82.71,15.99,0.92,1.6,7.83,64.39,14.05,109.01
2025-07-14 22:00:00+02:00,3.4,159.16,80.62,15.57,0.92,1.56,1.56,62.88,13.82,101.08
2025-07-14 22:15:00+02:00,3.49,170.33,84.09,16.25,0.92,1.63,0.0,63.97,13.32,96.11
2025-07-14 22:30:00+02:00,4.11,209.19,99.69,19.31,0.92,1.93,0.0,65.31,11.6,90.0
2025-07-14 22:45:00+02:00,3.7,157.19,89.39,17.26,0.92,1.73,0.0,64.44,13.2,98.44
2025-07-14 23:00:00+02:00,3.43,131.39,82.1,15.85,0.92,1.58,0.1,64.14,13.09,103.91
2025-07-14 23:15:00+02:00,3.38,124.95,81.27,15.68,0.92,1.57,0.0,64.43,13.49,102.79
2025-07-14 23:30:00+02:00,3.39,115.68,81.05,15.65,0.92,1.56,0.01,63.41,13.63,108.71
2025-07-14 23:45:00+02:00,3.38,103.33,81.22,15.67,0.92,1.57,0.0,62.77,13.46,121.25
2025-07-15 00:00:00+02:00,3.25,100.35,77.12,14.87,0.92,1.49,0.04,63.48,10.09,129.11
2025-07-15 00:15:00+02:00,3.14,88.32,74.84,14.43,0.92,1.44,0.0,63.6,11.55,130.49
2025-07-15 00:30:00+02:00,3.15,79.55,75.03,14.47,0.92,1.45,0.0,63.77,11.85,124.73
2025-07-15 00:45:00+02:00,3.19,63.34,75.31,14.53,0.92,1.45,0.0,63.31,10.85,119.25
2025-07-15 01:00:00+02:00,3.13,67.72,74.54,14.38,0.92,1.44,0.0,63.06,16.43,102.39
2025-07-15 01:15:00+02:00,3.09,61.1,73.97,14.26,0.92,1.43,0.0,63.12,16.2,99.3
2025-07-15 01:30:00+02:00,3.1,59.86,73.64,14.22,0.92,1.42,0.01,64.06,12.63,96.32
2025-07-15 01:45:00+02:00,3.11,59.99,73.86,14.23,0.92,1.42,0.0,62.7,11.67,92.99
2025-07-15 02:00:00+02:00,3.11,60.1,74.06,14.29,0.92,1.43,0.03,62.49,17.69,90.82
2025-07-15 02:15:00+02:00,3.15,60.53,74.76,14.43,0.92,1.44,0.0,63.19,13.15,87.94
2025-07-15 02:30:00+02:00,2.88,56.57,68.51,13.17,0.92,1.32,0.0,62.77,9.53,79.75
2025-07-15 02:45:00+02:00,2.64,52.18,61.44,11.83,0.92,1.18,0.0,62.31,18.75,76.8
2025-07-15 03:00:00+02:00,2.58,51.54,60.52,11.63,0.92,1.16,0.02,61.27,25.45,67.4
2025-07-15 03:15:00+02:00,2.57,51.43,60.18,11.55,0.92,1.16,0.0,61.39,26.83,60.61
2025-07-15 03:30:00+02:00,2.59,51.81,60.72,11.68,0.92,1.17,0.0,62.0,30.71,59.75
2025-07-15 03:45:00+02:00,2.6,51.86,60.98,11.73,0.92,1.17,0.0,60.98,36.54,64.77
2025-07-15 04:00:00+02:00,2.59,51.64,60.63,11.66,0.92,1.17,0.0,62.31,30.8,66.07
2025-07-15 04:15:00+02:00,2.54,56.22,59.67,11.45,0.92,1.14,0.0,62.34,21.35,67.22
2025-07-15 04:30:00+02:00,2.53,51.24,59.17,11.37,0.92,1.14,0.02,61.68,21.65,72.82
2025-07-15 04:45:00+02:00,2.46,49.9,57.85,11.12,0.92,1.11,1.41,60.81,14.47,67.58
2025-07-15 05:00:00+02:00,2.58,51.62,60.54,11.65,0.92,1.16,9.05,61.41,16.24,59.98
2025-07-15 05:15:00+02:00,2.74,54.43,65.06,12.5,0.92,1.25,24.68,62.62,21.9,59.61
2025-07-15 05:30:00+02:00,2.84,55.41,66.67,12.84,0.92,1.28,50.48,62.01,31.48,60.1
2025-07-15 05:45:00+02:00,2.87,57.04,67.51,13.01,0.92,1.3,88.55,62.04,43.98,58.83
2025-07-15 06:00:00+02:00,2.9,63.08,68.42,13.18,0.92,1.32,139.22,63.96,63.78,59.35
2025-07-15 06:15:00+02:00,2.92,63.64,68.86,13.25,0.92,1.33,178.01,63.37,59.37,58.36
2025-07-15 06:30:00+02:00,2.87,63.3,67.92,13.06,0.92,1.31,213.18,62.38,50.06,58.88
2025-07-15 06:45:00+02:00,2.9,65.44,68.89,13.25,0.92,1.32,257.21,61.28,49.86,58.97
2025-07-15 07:00:00+02:00,3.0,67.25,71.44,13.74,0.92,1.37,317.67,61.34,64.66,59.03
2025-07-15 07:15:00+02:00,3.11,69.05,74.13,14.29,0.92,1.43,369.36,62.29,64.71,59.44
2025-07-15 07:30:00+02:00,2.95,70.7,70.53,13.56,0.92,1.36,445.42,63.6,64.64,58.77
2025-07-15 07:45:00+02:00,2.97,73.1,70.99,13.67,0.92,1.37,550.67,61.31,65.47,57.35
2025-07-15 08:00:00+02:00,3.07,66.68,73.0,14.09,0.92,1.41,662.24,62.75,72.47,54.66
2025-07-15 08:15:00+02:00,3.06,66.22,72.27,13.95,0.92,1.39,784.55,62.45,45.33,56.35
2025-07-15 08:30:00+02:00,2.97,67.07,70.81,13.66,0.92,1.37,889.06,61.98,42.76,59.12
2025-07-15 08:45:00+02:00,3.02,63.61,71.53,14.54,0.92,1.38,1004.53,60.77,37.82,58.16
2025-07-15 09:00:00+02:00,2.83,56.31,66.32,12.79,0.92,1.28,1009.0,60.85,47.46,61.04
2025-07-15 09:15:00+02:00,2.59,51.33,60.29,11.6,0.92,1.16,1012.92,60.63,48.36,65.23
2025-07-15 09:30:00+02:00,2.71,54.02,64.13,12.35,0.92,1.24,1015.21,60.68,49.51,68.07
2025-07-15 09:45:00+02:00,2.58,51.61,60.1,11.59,0.92,1.16,959.3,58.25,50.42,84.65
2025-07-15 10:00:00+02:00,2.46,49.8,57.02,11.01,0.92,1.1,945.23,58.68,26.75,82.69
2025-07-15 10:15:00+02:00,2.63,52.43,61.37,11.86,0.92,1.19,915.64,58.3,31.79,91.1
2025-07-15 10:30:00+02:00,2.56,51.31,59.9,11.53,0.92,1.15,905.2,61.41,28.71,110.44
2025-07-15 10:45:00+02:00,2.58,51.67,60.11,11.57,0.92,1.16,859.55,60.2,81.15,133.57
2025-07-15 11:00:00+02:00,2.63,52.49,61.56,11.85,0.92,1.18,859.16,61.11,235.77,157.33
2025-07-15 11:15:00+02:00,2.81,54.85,65.69,12.66,0.92,1.27,804.47,61.61,363.45,159.51
2025-07-15 11:30:00+02:00,3.08,58.86,72.87,14.06,0.92,1.41,757.03,61.2,323.96,199.72
2025-07-15 11:45:00+02:00,3.08,59.01,72.95,14.08,0.92,1.41,754.54,62.64,263.78,205.5
2025-07-15 12:00:00+02:00,3.44,65.15,82.45,15.96,0.92,1.6,773.86,62.81,270.38,207.18
2025-07-15 12:15:00+02:00,3.08,59.27,72.81,14.12,0.92,1.41,730.87,61.0,329.28,217.41
2025-07-15 12:30:00+02:00,2.94,57.03,69.48,13.46,0.92,1.35,721.67,62.18,425.79,264.81
2025-07-15 12:45:00+02:00,2.73,53.62,64.02,12.51,0.92,1.24,729.65,62.28,494.49,302.02
2025-07-15 13:00:00+02:00,3.14,60.03,74.36,14.37,0.92,1.44,784.37,64.52,540.28,353.23
2025-07-15 13:15:00+02:00,3.15,60.49,75.31,14.54,0.92,1.45,776.73,61.21,592.36,446.75
2025-07-15 13:30:00+02:00,3.06,59.12,73.15,14.11,0.92,1.41,788.67,60.76,656.34,541.15
2025-07-15 13:45:00+02:00,2.94,56.85,69.47,13.39,0.92,1.34,746.77,60.49,792.45,570.42
2025-07-15 14:00:00+02:00,2.8,55.78,65.98,12.71,0.92,1.27,632.0,58.26,815.45,577.54
2025-07-15 14:15:00+02:00,2.84,56.89,67.77,13.06,0.92,1.31,569.48,58.98,787.23,561.63
2025-07-15 14:30:00+02:00,3.08,60.34,73.46,14.14,0.92,1.41,583.24,60.34,801.54,499.3
2025-07-15 14:45:00+02:00,3.0,58.84,71.59,13.72,0.92,1.37,544.28,59.9,796.9,437.51
2025-07-15 15:00:00+02:00,2.69,54.17,63.69,12.17,0.91,1.22,506.13,57.61,766.95,403.54
2025-07-15 15:15:00+02:00,2.74,55.13,63.65,12.2,0.91,1.22,612.21,58.85,703.41,418.13
2025-07-15 15:30:00+02:00,3.07,71.63,72.56,13.98,0.91,1.4,564.88,60.34,662.53,407.25
2025-07-15 15:45:00+02:00,2.86,58.06,67.1,12.93,0.91,1.29,581.43,59.97,622.26,468.25
2025-07-15 16:00:00+02:00,2.75,55.24,64.78,12.48,0.91,1.25,583.36,58.95,571.43,537.05
2025-07-15 16:15:00+02:00,2.69,53.71,62.64,12.05,0.91,1.21,569.26,57.68,546.31,506.06
2025-07-15 16:30:00+02:00,2.63,53.24,61.41,11.82,0.91,1.18,605.92,57.65,529.63,485.65
2025-07-15 16:45:00+02:00,2.63,53.01,60.96,11.74,0.91,1.17,580.08,57.03,536.06,504.21
2025-07-15 17:00:00+02:00,2.51,50.97,58.2,11.23,0.91,1.12,588.21,56.63,527.92,538.37
2025-07-15 17:15:00+02:00,2.56,58.86,59.22,11.45,0.91,1.15,567.61,58.24,494.69,543.23
2025-07-15 17:30:00+02:00,2.64,72.98,61.21,11.84,0.91,1.18,555.41,58.66,531.49,573.7
2025-07-15 17:45:00+02:00,2.66,80.5,62.09,12.02,0.91,1.2,562.54,59.42,553.23,605.14
2025-07-15 18:00:00+02:00,2.71,93.81,62.79,12.15,0.91,1.22,504.58,60.12,551.03,626.52
2025-07-15 18:15:00+02:00,2.67,95.96,62.1,12.02,0.91,1.2,464.39,62.77,541.91,642.36
2025-07-15 18:30:00+02:00,2.69,95.84,62.0,11.99,0.91,1.2,407.01,63.02,553.06,649.55
2025-07-15 18:45:00+02:00,2.63,97.72,60.41,11.67,0.91,1.17,350.54,63.23,547.03,646.42
2025-07-15 19:00:00+02:00,2.57,105.38,60.24,11.62,0.91,1.16,316.97,63.38,494.29,628.51
2025-07-15 19:15:00+02:00,2.64,105.23,61.05,11.77,0.91,1.18,277.78,63.48,473.96,640.32
2025-07-15 19:30:00+02:00,2.61,110.24,60.91,11.74,0.91,1.17,226.91,62.02,460.18,642.28
2025-07-15 19:45:00+02:00,2.65,112.53,61.73,11.89,0.91,1.19,192.2,62.46,433.14,630.52
2025-07-15 20:00:00+02:00,2.73,114.96,63.78,12.29,0.91,1.23,158.87,60.7,406.1,621.94
2025-07-15 20:15:00+02:00,2.71,112.47,63.19,12.17,0.91,1.22,126.9,61.15,387.39,621.3
2025-07-15 20:30:00+02:00,2.69,114.12,62.75,12.08,0.91,1.21,97.75,61.29,367.05,610.63
2025-07-15 20:45:00+02:00,2.65,115.02,62.08,11.95,0.91,1.19,64.5,62.81,328.95,586.64
2025-07-15 21:00:00+02:00,2.62,114.49,61.5,11.83,0.91,1.18,40.13,62.65,293.09,546.79
2025-07-15 21:15:00+02:00,2.62,113.53,61.14,11.76,0.91,1.18,23.97,63.11,273.66,503.42
2025-07-15 21:30:00+02:00,2.63,114.33,61.65,11.86,0.91,1.19,10.37,63.8,242.85,472.04
2025-07-15 21:45:00+02:00,2.67,115.57,62.72,12.07,0.91,1.21,5.19,59.25,225.72,443.68
2025-07-15 22:00:00+02:00,2.65,118.28,61.64,11.86,0.91,1.19,3.75,58.93,207.04,422.32
2025-07-15 22:15:00+02:00,2.65,114.05,62.05,11.94,0.91,1.19,2.29,61.49,188.05,420.01
2025-07-15 22:30:00+02:00,2.66,100.67,62.2,11.96,0.91,1.2,2.52,62.28,176.43,434.71
2025-07-15 22:45:00+02:00,2.66,98.72,61.67,11.85,0.91,1.19,1.63,62.29,182.84,436.08
2025-07-15 23:00:00+02:00,2.55,95.84,60.42,11.6,0.91,1.16,1.54,62.76,183.63,437.8
2025-07-15 23:15:00+02:00,2.47,92.79,57.5,11.04,0.91,1.1,1.75,63.92,191.51,452.16
2025-07-15 23:30:00+02:00,2.45,91.62,56.77,10.87,0.91,1.09,1.56,63.23,213.02,457.59
2025-07-15 23:45:00+02:00,2.4,83.04,56.27,10.79,0.91,1.08,2.27,59.49,222.08,465.78
2025-07-16 00:00:00+02:00,2.39,58.31,55.47,10.63,0.91,1.06,2.16,61.32,237.97,475.52
2025-07-16 00:15:00+02:00,2.4,51.44,56.11,10.73,0.91,1.07,1.41,59.38,220.44,477.98
2025-07-16 00:30:00+02:00,2.47,52.33,57.52,11.04,0.91,1.1,2.01,62.85,217.72,495.26
2025-07-16 00:45:00+02:00,2.49,52.59,58.05,11.11,0.91,1.11,2.05,63.05,204.83,478.19
2025-07-16 01:00:00+02:00,2.5,51.81,58.64,11.23,0.91,1.12,3.03,63.97,207.82,461.39
2025-07-16 01:15:00+02:00,2.5,51.25,58.56,11.24,0.91,1.12,2.63,62.52,191.47,466.84
2025-07-16 01:30:00+02:00,2.52,51.46,58.72,11.25,0.91,1.13,2.41,63.74,171.4,484.84
2025-07-16 01:45:00+02:00,2.49,51.47,58.46,11.21,0.91,1.12,1.55,63.54,152.3,483.69
2025-07-16 02:00:00+02:00,2.52,51.54,58.86,11.25,0.91,1.12,1.53,63.44,135.28,478.98
2025-07-16 02:15:00+02:00,2.62,53.44,61.3,11.78,0.91,1.18,1.71,64.49,120.83,450.43
2025-07-16 02:30:00+02:00,2.64,62.5,62.03,11.88,0.91,1.19,1.52,63.91,105.84,433.04
2025-07-16 02:45:00+02:00,3.11,95.79,74.09,14.28,0.91,1.43,1.17,65.36,89.59,433.57
2025-07-16 03:00:00+02:00,3.2,97.37,76.37,14.69,0.91,1.47,1.09,64.54,80.94,416.01
2025-07-16 03:15:00+02:00,3.18,97.11,75.85,14.64,0.91,1.46,1.42,65.52,83.37,379.89
2025-07-16 03:30:00+02:00,3.54,116.27,85.06,16.4,0.91,1.64,1.01,65.79,85.18,377.34
2025-07-16 03:45:00+02:00,3.12,88.66,73.97,14.26,0.91,1.43,0.87,64.78,95.48,367.75
2025-07-16 04:00:00+02:00,2.76,57.59,64.82,12.44,0.91,1.24,1.08,65.56,106.85,358.27
2025-07-16 04:15:00+02:00,2.81,56.25,66.51,12.79,0.91,1.28,1.01,63.39,108.57,347.57
2025-07-16 04:30:00+02:00,2.73,55.35,64.46,12.4,0.91,1.24,1.19,64.59,115.56,346.15
2025-07-16 04:45:00+02:00,2.76,55.66,65.34,12.54,0.91,1.25,0.59,64.78,116.13,339.3
2025-07-16 05:00:00+02:00,2.74,55.61,64.2,12.34,0.91,1.23,1.13,64.06,113.35,327.13
2025-07-16 05:15:00+02:00,2.93,70.78,69.57,13.36,0.91,1.34,4.25,64.2,124.6,306.92
2025-07-16 05:30:00+02:00,2.86,72.8,67.25,12.96,0.91,1.3,12.86,64.8,114.18,294.63
2025-07-16 05:45:00+02:00,2.65,56.22,62.42,11.97,0.91,1.2,24.85,64.04,110.21,277.05
2025-07-16 06:00:00+02:00,2.62,57.65,61.45,11.8,0.91,1.18,40.65,64.15,107.53,269.47
2025-07-16 06:15:00+02:00,2.61,57.6,61.27,11.78,0.91,1.18,58.11,63.47,103.65,277.29
2025-07-16 06:30:00+02:00,2.6,57.65,61.7,11.82,0.91,1.18,76.58,63.36,102.75,279.03
2025-07-16 06:45:00+02:00,2.68,58.15,62.8,12.04,0.91,1.2,96.67,64.11,100.75,269.25
2025-07-16 07:00:00+02:00,2.64,58.04,62.5,11.97,0.91,1.2,129.0,64.92,105.65,248.09
2025-07-16 07:15:00+02:00,2.67,60.45,63.02,12.1,0.91,1.21,166.02,63.91,102.73,241.58
2025-07-16 07:30:00+02:00,2.7,61.01,64.01,12.25,0.94,1.23,192.46,63.1,93.13,257.98
2025-07-16 07:45:00+02:00,2.71,61.13,63.73,12.25,1.19,1.23,245.87,62.58,93.89,263.13
2025-07-16 08:00:00+02:00,2.82,62.54,65.96,12.68,1.2,1.27,312.52,64.94,99.82,257.27
2025-07-16 08:15:00+02:00,2.93,64.4,69.17,13.28,1.2,1.33,370.97,64.35,108.67,244.21
2025-07-16 08:30:00+02:00,2.97,65.05,69.96,13.49,1.2,1.35,400.59,65.4,119.35,235.45
2025-07-16 08:45:00+02:00,2.95,64.74,69.86,13.4,1.2,1.34,443.04,64.09,110.26,227.85
2025-07-16 09:00:00+02:00,2.88,58.96,67.76,13.05,1.2,1.3,503.96,62.44,93.07,217.07
2025-07-16 09:15:00+02:00,2.77,56.28,65.79,12.65,1.2,1.27,533.78,63.58,87.18,207.82
2025-07-16 09:30:00+02:00,2.72,57.37,63.88,12.25,1.2,1.22,567.94,61.5,75.77,219.94
2025-07-16 09:45:00+02:00,2.7,57.69,63.32,12.18,1.2,1.22,660.0,63.25,66.84,219.93
2025-07-16 10:00:00+02:00,2.7,57.59,63.58,12.18,1.2,1.22,700.88,61.22,65.41,221.63
2025-07-16 10:15:00+02:00,2.77,56.64,66.13,12.73,1.2,1.27,786.19,62.25,71.9,216.92
2025-07-16 10:30:00+02:00,3.06,60.47,73.06,14.06,1.2,1.41,773.34,62.86,82.22,215.89
2025-07-16 10:45:00+02:00,3.28,64.38,78.62,15.15,1.2,1.52,754.93,63.07,85.42,211.22
2025-07-16 11:00:00+02:00,3.12,75.22,74.71,14.35,1.2,1.43,768.55,62.69,88.79,201.78
2025-07-16 11:15:00+02:00,4.22,126.68,103.23,19.97,1.2,2.0,820.53,55.59,91.72,198.94
2025-07-16 11:30:00+02:00,4.47,114.57,109.01,21.06,1.2,2.11,865.1,56.01,97.09,198.28
2025-07-16 11:45:00+02:00,3.79,93.32,91.48,17.65,1.2,1.77,926.4,53.39,111.68,201.16
2025-07-16 12:00:00+02:00,3.33,68.6,80.29,15.44,1.2,1.54,988.11,50.74,106.65,194.4
2025-07-16 12:15:00+02:00,3.24,63.2,77.31,14.88,1.2,1.49,1068.68,51.49,106.22,197.06
