,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2022-01-05 20:00:00+01:00,1457.75,207.93,471.03,3025.1,0.0,11.58
2022-01-05 21:00:00+01:00,956.03,201.58,466.6,3026.1,0.0,9.84
2022-01-05 22:00:00+01:00,754.83,199.03,325.83,3025.5,0.0,10.59
2022-01-05 23:00:00+01:00,604.13,204.23,278.73,3027.5,0.0,11.18
2022-01-06 00:00:00+01:00,259.4,200.3,328.48,3026.0,0.0,11.9
2022-01-06 01:00:00+01:00,145.78,205.13,366.33,3027.5,0.0,10.07
2022-01-06 02:00:00+01:00,152.68,210.53,271.43,3025.7,0.0,6.85
2022-01-06 03:00:00+01:00,40.88,204.78,197.28,3027.2,0.0,4.76
2022-01-06 04:00:00+01:00,49.5,204.35,188.63,3025.8,0.0,4.76
2022-01-06 05:00:00+01:00,162.7,207.75,266.48,3025.9,0.0,4.38
2022-01-06 06:00:00+01:00,498.33,215.08,202.63,3024.6,0.0,3.2
2022-01-06 07:00:00+01:00,742.3,216.45,250.85,3024.4,0.0,2.37
2022-01-06 08:00:00+01:00,1150.98,240.0,345.03,3024.4,0.0,2.91
2022-01-06 09:00:00+01:00,1667.1,245.23,569.88,3025.5,32.22,1.49
2022-01-06 10:00:00+01:00,1576.85,238.63,442.5,3032.6,182.76,1.24
2022-01-06 11:00:00+01:00,978.15,196.45,456.3,3032.1,278.54,1.61
2022-01-06 12:00:00+01:00,520.1,200.48,150.35,3024.8,320.43,1.67
2022-01-06 13:00:00+01:00,208.33,199.3,114.5,3019.7,328.18,0.93
2022-01-06 14:00:00+01:00,255.58,195.63,155.65,3021.7,263.02,0.61
2022-01-06 15:00:00+01:00,251.13,197.8,213.68,3021.2,180.43,0.85
2022-01-06 16:00:00+01:00,327.03,223.85,302.58,3023.4,17.53,1.16
2022-01-06 17:00:00+01:00,1338.35,260.53,793.95,3023.6,0.0,0.72
2022-01-06 18:00:00+01:00,1679.55,265.9,1268.2,3023.6,0.0,0.7
2022-01-06 19:00:00+01:00,1331.2,260.1,710.58,3022.4,0.0,2.52
2022-01-06 20:00:00+01:00,635.28,236.43,391.25,3023.5,0.0,3.26
2022-01-06 21:00:00+01:00,477.15,197.8,280.13,3025.3,0.0,2.65
2022-01-06 22:00:00+01:00,473.8,210.13,239.83,3026.1,0.0,2.5
2022-01-06 23:00:00+01:00,420.38,206.05,281.75,3028.6,0.0,2.26
2022-01-07 00:00:00+01:00,207.2,195.53,291.4,3028.4,0.0,4.25
2022-01-07 01:00:00+01:00,86.3,200.53,154.65,3026.7,0.0,5.05
2022-01-07 02:00:00+01:00,48.7,192.5,126.45,3027.9,0.0,6.72
2022-01-07 03:00:00+01:00,38.33,198.33,122.75,3027.0,0.0,10.66
2022-01-07 04:00:00+01:00,37.6,206.88,169.05,3024.0,0.0,9.08
2022-01-07 05:00:00+01:00,71.6,206.63,190.3,3022.1,0.0,12.91
2022-01-07 06:00:00+01:00,361.98,203.15,363.35,3022.1,0.0,19.34
2022-01-07 07:00:00+01:00,1023.85,205.15,497.43,3024.4,0.0,18.45
2022-01-07 08:00:00+01:00,1389.98,221.5,739.73,3021.7,0.0,21.55
2022-01-07 09:00:00+01:00,1636.8,221.75,689.4,3030.7,7.81,22.0
2022-01-07 10:00:00+01:00,885.83,216.08,503.83,3035.9,72.19,26.55
2022-01-07 11:00:00+01:00,456.4,205.73,256.98,3034.5,111.03,29.32
2022-01-07 12:00:00+01:00,347.63,206.3,160.55,3029.7,51.61,26.65
2022-01-07 13:00:00+01:00,230.95,204.9,214.83,3024.8,11.33,23.24
2022-01-07 14:00:00+01:00,335.58,207.38,229.78,3024.8,8.22,22.13
2022-01-07 15:00:00+01:00,511.35,210.95,185.45,2972.5,15.2,18.63
2022-01-07 16:00:00+01:00,547.95,219.28,302.63,2993.8,0.0,19.02
2022-01-07 17:00:00+01:00,1135.43,230.65,855.65,3027.0,0.0,27.17
2022-01-07 18:00:00+01:00,1159.95,246.95,936.9,3024.2,0.0,24.72
2022-01-07 19:00:00+01:00,1109.9,240.08,687.83,3023.4,0.0,21.9
2022-01-07 20:00:00+01:00,803.53,208.58,330.8,3022.3,0.0,19.78
2022-01-07 21:00:00+01:00,508.18,201.78,309.33,3022.8,0.0,17.22
2022-01-07 22:00:00+01:00,479.35,199.38,287.9,3024.1,0.0,19.79
2022-01-07 23:00:00+01:00,246.13,197.5,313.75,3025.7,0.0,26.54
2022-01-08 00:00:00+01:00,311.48,196.5,268.83,3026.2,0.0,27.56
2022-01-08 01:00:00+01:00,58.6,198.93,276.2,3024.1,0.0,38.98
2022-01-08 02:00:00+01:00,88.68,201.5,250.73,3024.0,0.0,38.89
2022-01-08 03:00:00+01:00,35.08,202.05,230.7,3024.0,0.0,32.18
2022-01-08 04:00:00+01:00,36.15,202.7,266.15,3022.7,0.0,35.78
2022-01-08 05:00:00+01:00,102.18,194.18,222.68,3021.4,0.0,41.76
2022-01-08 06:00:00+01:00,620.83,194.9,261.98,3020.5,0.0,34.92
2022-01-08 07:00:00+01:00,619.63,195.15,439.58,3022.2,0.0,26.01
2022-01-08 08:00:00+01:00,261.45,200.9,304.63,3021.3,0.0,23.5
2022-01-08 09:00:00+01:00,335.28,195.53,419.78,3022.2,25.24,18.33
2022-01-08 10:00:00+01:00,269.2,193.23,271.88,3021.8,92.78,20.07
2022-01-08 11:00:00+01:00,232.7,190.95,235.6,3022.1,245.96,25.57
2022-01-08 12:00:00+01:00,117.0,192.65,283.38,3021.2,344.83,29.15
2022-01-08 13:00:00+01:00,106.23,192.6,242.28,3021.8,502.72,32.43
2022-01-08 14:00:00+01:00,85.4,194.5,255.33,3021.3,280.86,41.3
2022-01-08 15:00:00+01:00,55.58,193.6,270.68,3021.7,217.67,45.65
2022-01-08 16:00:00+01:00,149.48,193.05,463.55,3020.9,67.54,49.64
2022-01-08 17:00:00+01:00,420.3,194.78,629.35,3021.9,0.0,42.68
2022-01-08 18:00:00+01:00,433.93,195.73,972.35,3023.0,0.0,39.72
2022-01-08 19:00:00+01:00,377.73,195.65,966.2,3023.9,0.0,39.45
2022-01-08 20:00:00+01:00,219.95,194.8,815.15,3024.8,0.0,44.56
2022-01-08 21:00:00+01:00,227.35,195.63,767.73,3029.4,0.0,51.52
2022-01-08 22:00:00+01:00,116.5,195.55,697.05,3022.0,0.0,57.3
2022-01-08 23:00:00+01:00,274.05,195.0,662.05,3022.6,0.0,56.4
2022-01-09 00:00:00+01:00,105.5,189.98,255.63,3023.3,0.0,58.48
2022-01-09 01:00:00+01:00,69.83,184.2,230.75,3023.1,0.0,57.21
2022-01-09 02:00:00+01:00,53.05,188.55,203.98,3022.2,0.0,57.21
2022-01-09 03:00:00+01:00,41.43,190.73,189.4,3024.3,0.0,52.21
2022-01-09 04:00:00+01:00,41.95,185.08,212.95,3019.7,0.0,48.29
2022-01-09 05:00:00+01:00,82.0,186.13,201.35,3019.5,0.0,49.23
2022-01-09 06:00:00+01:00,74.68,190.15,235.83,3019.8,0.0,50.1
2022-01-09 07:00:00+01:00,99.48,189.3,259.5,3019.8,0.0,45.84
2022-01-09 08:00:00+01:00,106.5,190.15,207.08,3019.7,0.41,42.0
2022-01-09 09:00:00+01:00,78.0,193.9,236.25,3021.0,12.83,39.25
2022-01-09 10:00:00+01:00,55.35,194.83,222.9,3020.8,115.63,40.74
2022-01-09 11:00:00+01:00,235.35,194.88,541.05,3022.4,90.09,40.04
2022-01-09 12:00:00+01:00,252.53,193.58,331.48,3021.0,177.69,33.45
2022-01-09 13:00:00+01:00,82.65,196.05,298.1,3020.7,141.18,26.24
2022-01-09 14:00:00+01:00,105.28,196.98,276.28,3020.8,70.23,21.17
2022-01-09 15:00:00+01:00,149.2,203.45,329.38,3020.5,51.25,16.43
2022-01-09 16:00:00+01:00,261.35,205.53,483.25,3020.8,34.18,10.97
2022-01-09 17:00:00+01:00,458.28,198.08,748.28,3020.1,0.41,10.71
2022-01-09 18:00:00+01:00,709.63,197.4,1451.18,3022.2,0.0,9.55
2022-01-09 19:00:00+01:00,908.3,200.68,1434.95,3021.8,0.0,9.1
2022-01-09 20:00:00+01:00,434.78,202.15,697.98,3022.1,0.0,7.71
2022-01-09 21:00:00+01:00,133.4,200.93,324.68,3023.4,0.0,5.71
2022-01-09 22:00:00+01:00,107.88,196.8,349.75,3024.6,0.0,3.76
2022-01-09 23:00:00+01:00,65.13,195.03,202.65,3024.8,0.0,2.12
2022-01-10 00:00:00+01:00,110.93,192.15,129.38,3026.0,0.0,3.71
2022-01-10 01:00:00+01:00,85.25,201.5,120.98,3024.6,0.0,2.19
2022-01-10 02:00:00+01:00,98.18,200.85,120.58,3027.0,0.0,3.87
2022-01-10 03:00:00+01:00,79.4,193.08,138.55,3026.1,0.0,4.24
2022-01-10 04:00:00+01:00,99.4,187.93,140.53,3024.8,0.0,5.65
2022-01-10 05:00:00+01:00,138.75,192.08,175.85,3024.9,0.0,5.36
2022-01-10 06:00:00+01:00,376.45,196.65,481.53,3024.0,0.0,3.55
2022-01-10 07:00:00+01:00,1270.15,202.33,2142.7,3023.4,0.0,4.88
2022-01-10 08:00:00+01:00,2351.05,252.23,2477.6,3022.1,0.0,6.95
2022-01-10 09:00:00+01:00,2560.28,248.73,2472.78,3024.5,59.01,8.96
2022-01-10 10:00:00+01:00,2540.73,238.05,2457.38,3022.4,260.33,9.71
2022-01-10 11:00:00+01:00,2473.38,193.43,2468.95,3021.8,482.96,11.76
2022-01-10 12:00:00+01:00,2056.55,191.95,2357.65,3022.4,699.39,10.46
2022-01-10 13:00:00+01:00,1836.35,191.33,2315.98,3021.3,720.7,9.12
2022-01-10 14:00:00+01:00,1831.08,194.73,2257.88,3023.0,676.48,11.31
2022-01-10 15:00:00+01:00,1945.0,197.98,2488.85,3020.8,351.82,14.52
2022-01-10 16:00:00+01:00,1966.25,210.6,2481.3,3021.3,59.78,17.88
2022-01-10 17:00:00+01:00,2671.3,248.28,2692.55,3019.0,0.0,15.73
2022-01-10 18:00:00+01:00,2527.4,235.63,2542.18,3021.1,0.0,17.59
2022-01-10 19:00:00+01:00,1485.65,233.5,2323.3,3021.1,0.0,23.59
2022-01-10 20:00:00+01:00,496.6,193.93,1396.25,3020.4,0.0,21.98
2022-01-10 21:00:00+01:00,353.45,186.25,637.6,3021.9,0.0,25.63
2022-01-10 22:00:00+01:00,101.15,185.95,360.68,3023.1,0.0,28.49
2022-01-10 23:00:00+01:00,96.28,188.23,193.85,3023.7,0.0,31.4
2022-01-11 00:00:00+01:00,110.25,189.0,190.55,3023.2,0.0,33.51
2022-01-11 01:00:00+01:00,108.2,188.5,136.3,3022.4,0.0,36.14
2022-01-11 02:00:00+01:00,108.7,188.9,135.03,3023.2,0.0,35.46
2022-01-11 03:00:00+01:00,74.6,181.13,109.88,3022.5,0.0,34.48
2022-01-11 04:00:00+01:00,142.1,177.58,120.55,3023.4,0.0,29.84
2022-01-11 05:00:00+01:00,181.15,177.68,136.2,3023.3,0.0,28.22
2022-01-11 06:00:00+01:00,343.93,188.5,564.83,3021.8,0.0,28.71
2022-01-11 07:00:00+01:00,916.75,243.28,1926.4,3022.3,0.0,34.31
2022-01-11 08:00:00+01:00,1296.78,248.35,2267.38,3024.9,0.0,34.04
2022-01-11 09:00:00+01:00,1004.75,241.53,2295.28,3024.3,15.57,34.17
2022-01-11 10:00:00+01:00,763.3,232.35,1923.18,3023.1,67.54,28.89
2022-01-11 11:00:00+01:00,561.1,182.63,1407.8,3024.2,95.05,23.71
2022-01-11 12:00:00+01:00,303.85,178.75,1004.5,3023.3,557.43,20.08
2022-01-11 13:00:00+01:00,303.88,178.8,691.33,3024.2,739.73,22.21
2022-01-11 14:00:00+01:00,286.4,178.63,916.2,3022.7,565.97,22.92
2022-01-11 15:00:00+01:00,493.3,178.93,1353.48,3023.2,319.7,24.09
2022-01-11 16:00:00+01:00,996.9,192.03,1836.43,3023.4,58.64,29.26
2022-01-11 17:00:00+01:00,2015.55,255.9,1746.1,3024.4,0.0,32.05
2022-01-11 18:00:00+01:00,2290.78,255.8,1831.78,3023.6,0.0,31.12
2022-01-11 19:00:00+01:00,1644.2,220.33,1870.9,3022.9,0.0,30.18
2022-01-11 20:00:00+01:00,818.2,202.48,1466.48,3024.1,0.0,28.41
2022-01-11 21:00:00+01:00,305.6,182.28,516.6,3024.6,0.0,36.42
2022-01-11 22:00:00+01:00,158.05,178.9,282.13,3027.2,0.0,32.38
2022-01-11 23:00:00+01:00,215.3,178.08,203.78,3027.5,0.0,26.19
2022-01-12 00:00:00+01:00,163.23,174.4,148.68,3024.0,0.0,42.27
2022-01-12 01:00:00+01:00,149.68,172.03,147.23,3025.4,0.0,47.39
2022-01-12 02:00:00+01:00,88.38,168.65,154.98,3025.7,0.0,41.34
2022-01-12 03:00:00+01:00,80.78,171.95,144.05,3027.8,0.0,45.06
2022-01-12 04:00:00+01:00,102.88,166.63,150.78,3026.2,0.0,47.56
2022-01-12 05:00:00+01:00,197.0,164.23,171.43,3030.2,0.0,48.67
2022-01-12 06:00:00+01:00,774.55,166.85,414.48,3031.0,0.0,48.23
2022-01-12 07:00:00+01:00,1472.38,196.63,1695.73,3026.8,0.0,46.05
2022-01-12 08:00:00+01:00,2212.83,237.08,2569.45,3025.7,1.55,48.13
2022-01-12 09:00:00+01:00,1510.8,237.65,2399.08,3028.4,35.73,46.79
2022-01-12 10:00:00+01:00,931.58,192.03,2225.43,3029.5,222.63,47.78
2022-01-12 11:00:00+01:00,639.53,172.53,1937.18,3029.2,506.18,44.02
2022-01-12 12:00:00+01:00,335.13,175.2,1322.33,3027.3,766.83,30.99
2022-01-12 13:00:00+01:00,326.75,172.13,959.85,3025.6,771.48,25.28
2022-01-12 14:00:00+01:00,329.55,170.28,1215.33,3025.7,589.24,34.13
2022-01-12 15:00:00+01:00,469.68,169.65,1464.2,3025.6,334.8,38.27
2022-01-12 16:00:00+01:00,1954.95,178.78,2078.33,3028.3,60.2,31.56
2022-01-12 17:00:00+01:00,2260.33,236.68,2734.28,3024.1,0.0,39.53
2022-01-12 18:00:00+01:00,2214.13,238.68,2460.15,3025.2,0.0,47.49
2022-01-12 19:00:00+01:00,1477.98,234.75,2161.63,3025.8,0.0,46.1
2022-01-12 20:00:00+01:00,762.83,169.25,1652.8,3027.4,0.0,46.38
2022-01-12 21:00:00+01:00,348.98,170.08,741.15,3026.4,0.0,44.07
2022-01-12 22:00:00+01:00,301.23,164.5,538.43,3028.7,0.0,43.8
2022-01-12 23:00:00+01:00,225.1,161.0,400.95,3028.5,0.0,44.72
2022-01-13 00:00:00+01:00,149.95,158.7,181.78,3026.6,0.0,46.97
2022-01-13 01:00:00+01:00,103.7,153.68,408.13,3027.1,0.0,46.1
2022-01-13 02:00:00+01:00,101.95,156.63,424.5,3026.9,0.0,45.89
2022-01-13 03:00:00+01:00,117.05,162.23,428.28,3026.9,0.0,44.26
2022-01-13 04:00:00+01:00,139.75,162.0,442.63,3025.9,0.0,42.86
2022-01-13 05:00:00+01:00,209.28,155.3,426.95,3023.8,0.0,42.81
2022-01-13 06:00:00+01:00,360.33,155.75,767.5,3024.7,0.0,45.9
2022-01-13 07:00:00+01:00,1567.43,182.25,1871.13,3023.4,0.0,42.53
2022-01-13 08:00:00+01:00,2113.15,218.9,2171.63,3019.9,0.0,47.6
2022-01-13 09:00:00+01:00,1549.08,223.15,2200.7,3021.7,29.94,47.46
2022-01-13 10:00:00+01:00,1068.35,183.8,2021.2,3029.3,135.8,46.93
2022-01-13 11:00:00+01:00,853.25,171.5,1365.5,3030.4,520.92,43.47
2022-01-13 12:00:00+01:00,531.73,160.05,862.35,3022.6,739.32,40.18
2022-01-13 13:00:00+01:00,300.1,154.73,735.0,3020.3,761.45,41.18
2022-01-13 14:00:00+01:00,365.38,155.3,922.38,3022.9,580.65,47.25
2022-01-13 15:00:00+01:00,468.83,153.6,1178.6,3022.1,312.25,47.01
2022-01-13 16:00:00+01:00,1288.55,167.93,1837.38,3019.5,65.21,46.04
2022-01-13 17:00:00+01:00,2174.28,229.28,2462.48,3018.1,0.0,45.9
2022-01-13 18:00:00+01:00,2098.95,224.3,2564.95,3019.9,0.0,45.5
2022-01-13 19:00:00+01:00,1803.55,221.48,2387.38,3020.3,0.0,42.35
2022-01-13 20:00:00+01:00,691.28,164.18,1794.35,3020.8,0.0,44.27
2022-01-13 21:00:00+01:00,485.7,157.55,1025.23,3020.2,0.0,46.27
2022-01-13 22:00:00+01:00,331.48,150.6,884.15,3022.7,0.0,46.61
2022-01-13 23:00:00+01:00,193.3,151.18,850.48,3024.3,0.0,45.38
2022-01-14 00:00:00+01:00,77.58,145.95,577.73,3024.0,0.0,37.23
2022-01-14 01:00:00+01:00,86.43,141.58,277.78,3023.1,0.0,36.42
2022-01-14 02:00:00+01:00,147.4,145.9,418.0,3023.0,0.0,26.72
2022-01-14 03:00:00+01:00,156.7,143.58,575.2,3023.6,0.0,4.08
2022-01-14 04:00:00+01:00,152.8,148.7,416.73,3024.1,0.0,3.19
2022-01-14 05:00:00+01:00,184.48,144.83,898.08,3020.8,0.0,4.48
2022-01-14 06:00:00+01:00,373.0,154.98,1215.5,3021.4,0.0,9.56
2022-01-14 07:00:00+01:00,1548.75,188.6,2339.15,3020.3,0.0,9.05
2022-01-14 08:00:00+01:00,2850.78,220.73,2901.55,3021.6,1.19,5.84
2022-01-14 09:00:00+01:00,2984.18,220.7,2855.88,3022.2,68.32,7.16
2022-01-14 10:00:00+01:00,2592.68,211.08,2657.05,3021.5,214.93,2.89
2022-01-14 11:00:00+01:00,2029.0,154.85,2438.53,3022.0,445.68,0.54
2022-01-14 12:00:00+01:00,887.35,148.38,1596.1,3020.9,744.02,0.82
2022-01-14 13:00:00+01:00,437.93,145.33,1196.65,3020.6,741.28,1.72
2022-01-14 14:00:00+01:00,390.1,146.98,767.63,3020.1,562.86,3.25
2022-01-14 15:00:00+01:00,729.75,146.2,835.58,3019.2,308.43,9.65
2022-01-14 16:00:00+01:00,1232.7,155.68,2155.13,3018.3,65.99,33.01
2022-01-14 17:00:00+01:00,2619.23,195.55,2766.4,3017.7,0.0,34.73
2022-01-14 18:00:00+01:00,2349.58,223.58,2868.15,3018.8,0.0,43.09
2022-01-14 19:00:00+01:00,2013.65,219.88,2428.88,3019.2,0.0,41.82
2022-01-14 20:00:00+01:00,802.5,170.08,2108.25,3021.2,0.0,40.78
2022-01-14 21:00:00+01:00,541.23,155.6,1171.73,3022.5,0.0,40.15
2022-01-14 22:00:00+01:00,353.03,146.73,646.28,3024.0,0.0,40.35
2022-01-14 23:00:00+01:00,255.6,149.53,339.58,3024.0,0.0,37.33
2022-01-15 00:00:00+01:00,296.75,146.55,1350.23,3023.1,0.0,40.45
2022-01-15 01:00:00+01:00,285.15,143.68,994.38,3025.2,0.0,38.29
2022-01-15 02:00:00+01:00,280.63,143.2,923.13,3024.7,0.0,38.91
2022-01-15 03:00:00+01:00,215.3,140.1,977.7,3025.3,0.0,40.78
2022-01-15 04:00:00+01:00,189.48,144.63,981.98,3024.3,0.0,40.42
2022-01-15 05:00:00+01:00,238.08,143.98,454.88,3023.0,0.0,41.12
2022-01-15 06:00:00+01:00,276.88,152.4,440.55,3021.5,0.0,41.48
2022-01-15 07:00:00+01:00,393.8,147.85,557.83,3022.5,0.0,40.89
2022-01-15 08:00:00+01:00,404.23,146.35,1107.8,3025.2,0.78,39.12
2022-01-15 09:00:00+01:00,405.23,143.25,1569.93,3023.4,87.71,34.18
2022-01-15 10:00:00+01:00,426.53,143.65,1148.08,3025.6,295.96,28.46
2022-01-15 11:00:00+01:00,449.68,143.53,620.03,3024.2,501.17,22.96
2022-01-15 12:00:00+01:00,416.0,144.4,408.25,3023.6,655.9,11.48
2022-01-15 13:00:00+01:00,403.03,152.83,279.98,3022.6,686.62,1.91
2022-01-15 14:00:00+01:00,392.43,147.65,303.63,3020.5,567.88,1.14
2022-01-15 15:00:00+01:00,369.25,146.88,341.38,3019.6,329.73,2.5
2022-01-15 16:00:00+01:00,424.28,151.88,553.8,3020.2,71.83,1.94
2022-01-15 17:00:00+01:00,994.2,152.93,2035.9,3021.6,0.0,0.99
2022-01-15 18:00:00+01:00,1745.55,154.68,2065.48,3022.4,0.0,0.73
2022-01-15 19:00:00+01:00,1763.88,155.03,2059.25,3022.8,0.0,0.43
2022-01-15 20:00:00+01:00,1031.93,149.85,1326.03,3023.2,0.0,1.1
2022-01-15 21:00:00+01:00,419.2,146.13,949.63,3025.8,0.0,3.08
2022-01-15 22:00:00+01:00,445.28,147.6,1004.85,3024.2,0.0,7.94
2022-01-15 23:00:00+01:00,340.98,145.0,620.78,3026.2,0.0,22.1
2022-01-16 00:00:00+01:00,393.53,132.4,284.08,3026.3,0.0,22.13
2022-01-16 01:00:00+01:00,312.3,130.73,462.05,3026.0,0.0,31.48
2022-01-16 02:00:00+01:00,209.55,134.58,676.98,3025.2,0.0,40.16
2022-01-16 03:00:00+01:00,192.28,136.85,663.2,3023.6,0.0,40.82
2022-01-16 04:00:00+01:00,202.53,138.73,482.65,3024.1,0.0,43.92
2022-01-16 05:00:00+01:00,147.65,139.85,709.4,3021.6,0.0,45.51
2022-01-16 06:00:00+01:00,233.35,141.88,931.68,3024.4,0.0,39.29
2022-01-16 07:00:00+01:00,317.63,131.18,895.3,3023.4,0.0,30.23
2022-01-16 08:00:00+01:00,344.9,127.23,748.38,3023.9,0.0,22.88
2022-01-16 09:00:00+01:00,397.2,126.98,969.0,3025.7,9.72,24.53
2022-01-16 10:00:00+01:00,296.48,127.68,392.9,3024.4,85.74,23.13
2022-01-16 11:00:00+01:00,158.85,126.45,252.4,3023.3,214.15,19.69
2022-01-16 12:00:00+01:00,195.48,121.73,268.05,3022.8,344.89,15.75
2022-01-16 13:00:00+01:00,210.1,121.03,237.33,3023.0,307.24,14.14
2022-01-16 14:00:00+01:00,158.48,118.13,266.9,3021.3,232.82,15.72
2022-01-16 15:00:00+01:00,159.23,119.68,262.25,3023.4,171.07,15.77
2022-01-16 16:00:00+01:00,342.43,124.1,447.45,3021.4,92.78,19.1
2022-01-16 17:00:00+01:00,583.6,134.98,1314.5,3020.1,0.0,29.35
2022-01-16 18:00:00+01:00,1251.48,134.58,1808.78,3021.2,0.0,31.89
2022-01-16 19:00:00+01:00,1728.25,129.73,1831.25,3020.2,0.0,12.63
2022-01-16 20:00:00+01:00,1081.15,122.1,1620.98,3021.8,0.0,7.06
2022-01-16 21:00:00+01:00,736.38,117.78,1320.5,3022.8,0.0,7.27
2022-01-16 22:00:00+01:00,675.85,113.45,910.83,3023.7,0.0,13.47
2022-01-16 23:00:00+01:00,316.08,114.6,686.83,3025.4,0.0,18.3
2022-01-17 00:00:00+01:00,423.9,111.78,452.4,3023.2,0.0,16.51
2022-01-17 01:00:00+01:00,280.8,110.48,597.18,3025.9,0.0,14.95
2022-01-17 02:00:00+01:00,199.9,120.58,394.45,3023.8,0.0,15.2
2022-01-17 03:00:00+01:00,213.83,120.38,375.73,3023.7,0.0,12.89
2022-01-17 04:00:00+01:00,225.38,118.9,421.05,3022.7,0.0,13.71
2022-01-17 05:00:00+01:00,319.33,124.2,481.95,3021.5,0.0,13.3
2022-01-17 06:00:00+01:00,619.15,132.0,1432.4,3019.0,0.0,7.86
2022-01-17 07:00:00+01:00,1857.85,141.68,2032.75,3018.7,0.0,7.16
2022-01-17 08:00:00+01:00,2577.3,196.43,2370.43,3023.1,3.52,8.73
2022-01-17 09:00:00+01:00,2279.65,190.45,2352.63,3020.6,132.29,9.49
2022-01-17 10:00:00+01:00,1362.23,182.8,2095.3,3020.7,358.8,9.2
2022-01-17 11:00:00+01:00,681.43,130.78,1866.25,3019.3,546.16,9.68
2022-01-17 12:00:00+01:00,983.13,131.6,1852.53,3019.1,693.13,7.01
2022-01-17 13:00:00+01:00,1312.05,130.98,2168.48,3015.2,764.91,8.08
2022-01-17 14:00:00+01:00,792.25,131.5,1495.1,3014.6,627.25,8.19
2022-01-17 15:00:00+01:00,849.95,126.0,1716.95,3013.8,363.87,8.07
2022-01-17 16:00:00+01:00,1039.2,133.33,1806.55,3012.8,90.45,13.18
2022-01-17 17:00:00+01:00,1935.8,178.63,1918.78,3012.7,0.0,12.19
2022-01-17 18:00:00+01:00,2070.63,192.08,2079.9,3014.2,0.0,14.37
2022-01-17 19:00:00+01:00,1875.13,156.03,2150.28,3015.3,0.0,14.41
2022-01-17 20:00:00+01:00,1423.7,125.18,1706.23,3014.7,0.0,13.1
2022-01-17 21:00:00+01:00,883.4,123.28,1712.33,3022.9,0.0,9.1
2022-01-17 22:00:00+01:00,618.18,118.48,988.0,3019.8,0.0,15.0
2022-01-17 23:00:00+01:00,293.43,123.63,358.33,3022.8,0.0,22.99
2022-01-18 00:00:00+01:00,146.13,121.58,152.15,3022.2,0.0,26.15
2022-01-18 01:00:00+01:00,156.88,123.85,193.4,3021.5,0.0,29.46
2022-01-18 02:00:00+01:00,141.35,129.53,220.98,3024.1,0.0,34.22
2022-01-18 03:00:00+01:00,140.38,134.2,193.23,3019.3,0.0,36.87
2022-01-18 04:00:00+01:00,151.6,134.33,212.45,3020.6,0.0,36.43
2022-01-18 05:00:00+01:00,171.58,129.73,273.55,3028.8,0.0,36.34
2022-01-18 06:00:00+01:00,498.95,133.7,1171.4,3030.9,0.0,43.26
2022-01-18 07:00:00+01:00,1205.55,134.43,1923.1,3030.2,0.0,42.89
2022-01-18 08:00:00+01:00,2263.0,183.93,2329.4,3033.3,5.48,45.69
2022-01-18 09:00:00+01:00,2189.5,193.33,2322.98,3033.2,160.26,41.88
2022-01-18 10:00:00+01:00,1656.48,155.38,2050.3,3028.2,397.64,34.47
2022-01-18 11:00:00+01:00,1018.83,135.6,1754.23,3028.7,249.42,26.48
2022-01-18 12:00:00+01:00,585.65,141.73,1421.2,3027.6,334.39,26.69
2022-01-18 13:00:00+01:00,710.73,137.58,1302.0,3028.0,538.82,26.09
2022-01-18 14:00:00+01:00,585.9,138.83,1276.48,3028.4,611.68,17.46
2022-01-18 15:00:00+01:00,684.45,134.23,1868.53,3026.8,385.17,29.91
2022-01-18 16:00:00+01:00,888.93,139.7,1895.23,3023.8,81.5,45.06
2022-01-18 17:00:00+01:00,1793.13,162.68,2131.83,3024.4,0.0,45.43
2022-01-18 18:00:00+01:00,2336.4,180.65,2312.58,3025.6,0.0,33.3
2022-01-18 19:00:00+01:00,1876.08,173.0,2129.68,3025.4,0.0,14.59
2022-01-18 20:00:00+01:00,1867.6,128.05,1871.15,3021.9,0.0,7.46
2022-01-18 21:00:00+01:00,963.78,124.83,1185.38,3018.1,0.0,6.73
2022-01-18 22:00:00+01:00,344.83,122.28,885.03,3019.6,0.0,6.46
2022-01-18 23:00:00+01:00,267.93,126.08,376.25,3020.1,0.0,6.15
2022-01-19 00:00:00+01:00,162.78,125.48,464.5,3020.5,0.0,8.6
2022-01-19 01:00:00+01:00,376.95,125.33,350.08,3022.2,0.0,6.25
2022-01-19 02:00:00+01:00,392.65,125.8,194.9,3022.4,0.0,3.65
2022-01-19 03:00:00+01:00,399.75,128.18,168.75,3022.0,0.0,6.31
2022-01-19 04:00:00+01:00,380.68,130.58,171.25,3021.6,0.0,7.89
2022-01-19 05:00:00+01:00,428.33,131.43,369.28,3020.2,0.0,12.23
2022-01-19 06:00:00+01:00,737.23,129.33,1331.63,3018.4,0.0,36.37
2022-01-19 07:00:00+01:00,2564.33,136.9,2465.38,3019.4,0.0,36.41
2022-01-19 08:00:00+01:00,2876.78,181.65,2426.1,3020.0,0.0,40.93
2022-01-19 09:00:00+01:00,2494.33,178.3,2332.83,3020.4,7.81,35.99
2022-01-19 10:00:00+01:00,1666.78,164.73,1989.25,3021.1,54.71,23.21
