,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2024-10-03 09:00:00+02:00,103.0,0.0,543.4,0.0,40.1,52.5,,562.1,55.9,2448.5,80.5,55.4,40.2,0.2
2024-10-03 10:00:00+02:00,102.9,0.0,576.5,0.0,40.2,,94.5,491.8,8.9,2447.5,82.1,56.1,54.5,0.1
2024-10-03 11:00:00+02:00,104.0,0.0,575.0,0.0,40.5,,189.5,473.5,6.1,2446.5,87.3,56.8,76.6,0.1
2024-10-03 12:00:00+02:00,98.8,0.0,550.8,0.0,40.6,,410.6,459.0,2.5,2444.5,88.7,57.2,98.9,0.0
2024-10-03 13:00:00+02:00,89.0,0.0,575.8,0.0,43.3,,398.2,506.0,10.6,2442.5,89.6,57.5,111.3,0.0
2024-10-03 14:00:00+02:00,96.4,0.0,574.0,0.0,46.9,,322.3,465.3,2.2,2441.2,89.8,57.1,100.2,0.1
2024-10-03 15:00:00+02:00,89.1,0.0,577.9,0.0,43.6,,10.2,469.2,13.1,2437.9,86.7,58.9,57.5,0.0
2024-10-03 16:00:00+02:00,100.4,0.0,585.0,0.0,40.2,20.2,,493.6,35.1,2437.5,89.4,58.9,28.9,0.1
2024-10-03 17:00:00+02:00,103.0,0.0,579.2,0.0,40.1,365.6,,594.4,61.4,2436.2,90.0,58.2,8.6,0.2
2024-10-03 18:00:00+02:00,98.3,0.0,586.7,0.0,32.0,389.3,,658.8,71.4,2434.2,87.8,58.2,1.1,0.3
2024-10-03 19:00:00+02:00,97.9,0.0,586.5,0.0,24.6,434.1,,659.7,71.9,2434.1,87.3,56.4,1.0,0.4
2024-10-03 20:00:00+02:00,98.0,0.0,579.2,0.0,25.2,285.7,,642.2,40.9,2433.3,88.9,58.4,1.0,0.4
2024-10-03 21:00:00+02:00,99.1,0.0,476.0,0.0,25.2,6.7,,544.4,2.3,2433.5,88.7,59.4,1.0,0.4
2024-10-03 22:00:00+02:00,101.6,0.0,196.2,0.0,25.3,0.0,,499.6,0.0,2435.2,89.0,60.3,1.0,0.4
2024-10-03 23:00:00+02:00,103.0,0.0,181.3,0.0,25.2,0.0,,477.8,0.0,2436.2,88.6,60.6,1.0,0.4
2024-10-04 00:00:00+02:00,101.4,0.0,178.2,0.0,25.3,,4.4,461.4,0.0,2436.4,88.7,58.6,1.0,0.5
2024-10-04 01:00:00+02:00,102.9,0.0,181.9,0.0,25.3,,402.9,460.3,0.0,2438.5,95.4,58.6,1.0,0.7
2024-10-04 02:00:00+02:00,102.1,0.0,178.6,0.0,25.3,,406.3,447.1,0.0,2439.6,94.5,58.9,0.8,0.5
2024-10-04 03:00:00+02:00,100.0,0.0,179.2,0.0,25.3,,405.4,447.3,0.0,2440.3,88.9,59.1,0.0,0.5
2024-10-04 04:00:00+02:00,100.4,0.0,186.5,0.0,25.3,,301.4,461.5,0.0,2438.3,91.2,58.9,0.0,0.5
2024-10-04 05:00:00+02:00,101.0,0.0,211.5,0.0,25.3,,6.3,461.4,0.1,2438.7,98.8,58.6,0.1,0.6
2024-10-04 06:00:00+02:00,100.6,0.0,557.2,0.0,25.3,10.1,,560.6,21.8,2439.5,92.5,58.2,0.1,1.0
2024-10-04 07:00:00+02:00,100.6,0.0,591.5,0.0,25.4,107.1,,609.0,34.2,2440.0,92.0,57.6,0.8,1.3
2024-10-04 08:00:00+02:00,99.3,0.0,598.4,0.0,32.7,51.1,,611.7,62.8,2440.1,92.4,58.0,6.2,1.2
2024-10-04 09:00:00+02:00,97.2,0.0,575.6,0.0,25.2,51.3,,570.9,51.5,2439.6,89.1,58.2,13.0,1.0
2024-10-04 10:00:00+02:00,98.7,0.0,575.9,0.0,25.7,35.2,,465.2,35.2,2438.5,89.4,57.3,21.3,0.9
2024-10-04 11:00:00+02:00,102.6,0.0,574.4,0.0,26.0,32.2,,457.5,32.2,2439.0,88.7,57.4,29.9,0.8
2024-10-04 12:00:00+02:00,102.6,0.0,569.6,0.0,27.1,,81.3,453.5,10.7,2438.7,89.6,58.4,32.3,0.7
2024-10-04 13:00:00+02:00,103.6,0.0,587.3,0.0,25.3,,70.8,473.5,31.5,2437.4,102.0,59.2,29.9,1.0
2024-10-04 14:00:00+02:00,101.3,0.0,575.7,0.0,26.2,,80.2,464.7,21.9,2436.5,94.9,58.6,25.0,1.0
2024-10-04 15:00:00+02:00,102.2,0.0,576.2,0.0,33.4,6.9,,467.8,7.6,2434.4,92.7,58.4,18.5,0.7
2024-10-04 16:00:00+02:00,101.5,0.0,576.3,0.0,40.1,13.7,,481.2,9.2,2434.5,90.1,58.8,11.2,0.6
2024-10-04 17:00:00+02:00,103.2,0.0,528.9,0.0,39.9,279.4,,582.1,56.0,2436.6,90.3,58.2,3.2,0.6
2024-10-04 18:00:00+02:00,103.4,0.0,561.8,0.0,40.0,408.9,,704.6,66.1,2435.7,90.8,58.0,0.1,0.5
2024-10-04 19:00:00+02:00,103.1,0.0,571.7,0.0,39.0,449.1,,712.3,100.9,2437.2,90.4,58.6,0.1,0.4
2024-10-04 20:00:00+02:00,103.8,0.0,556.3,0.0,39.0,383.3,,697.7,51.9,2438.4,89.1,58.0,0.0,0.3
2024-10-04 21:00:00+02:00,104.4,0.0,464.7,0.0,39.1,15.5,,604.8,21.1,2439.3,91.0,58.4,0.1,0.2
2024-10-04 22:00:00+02:00,103.2,0.0,188.0,0.0,39.1,2.2,,508.9,2.3,2438.4,91.3,57.8,0.1,0.1
2024-10-04 23:00:00+02:00,102.3,0.0,175.0,0.0,39.0,,3.9,495.6,0.0,2438.5,91.5,57.3,0.1,0.0
2024-10-05 00:00:00+02:00,100.2,0.0,175.0,0.0,39.0,,2.4,429.5,2.0,2438.7,85.0,57.3,0.1,0.0
2024-10-05 01:00:00+02:00,101.4,0.0,173.8,0.0,38.9,,2.3,446.2,2.1,2442.0,81.7,57.5,0.1,0.0
2024-10-05 02:00:00+02:00,101.2,0.0,175.6,0.0,39.0,,2.2,453.4,2.1,2443.6,84.8,57.4,0.1,0.1
2024-10-05 03:00:00+02:00,102.6,0.0,179.1,0.0,39.0,,1.7,461.7,2.6,2445.3,89.6,56.5,0.1,0.1
2024-10-05 04:00:00+02:00,101.8,0.0,180.8,0.0,39.0,,2.3,478.0,2.0,2444.1,82.5,56.3,0.1,0.2
2024-10-05 05:00:00+02:00,100.8,0.0,179.9,0.0,39.0,,2.3,472.9,2.0,2443.5,82.7,56.0,0.1,0.1
2024-10-05 06:00:00+02:00,100.9,0.0,175.1,0.0,39.2,,2.3,518.0,2.0,2446.9,81.1,56.1,0.1,0.1
2024-10-05 07:00:00+02:00,105.9,0.0,179.0,0.0,39.1,19.0,,584.7,22.8,2448.8,81.1,56.4,3.6,0.1
2024-10-05 08:00:00+02:00,101.5,0.0,204.8,0.0,39.2,20.8,,593.4,23.0,2448.4,81.4,57.5,19.4,0.1
2024-10-05 09:00:00+02:00,101.0,0.0,186.1,0.0,39.1,9.1,,515.2,9.3,2447.7,84.7,57.5,42.6,0.1
2024-10-05 10:00:00+02:00,102.4,0.0,179.0,0.0,39.0,6.4,,462.2,6.4,2446.3,80.6,58.0,56.4,0.1
2024-10-05 11:00:00+02:00,103.0,0.0,177.3,0.0,39.1,,187.1,452.9,7.2,2446.3,80.4,58.4,69.5,0.1
2024-10-05 12:00:00+02:00,102.2,0.0,176.1,0.0,39.5,,385.8,455.4,8.0,2444.5,84.5,59.5,89.9,0.1
2024-10-05 13:00:00+02:00,101.4,0.0,173.9,0.0,39.5,,402.7,452.4,4.6,2442.1,82.2,58.8,96.1,0.1
2024-10-05 14:00:00+02:00,99.5,0.0,174.8,0.0,39.4,,400.7,452.5,2.0,2441.0,80.2,57.9,82.6,0.1
2024-10-05 15:00:00+02:00,99.9,0.0,175.8,0.0,39.4,,299.4,462.8,2.0,2440.1,80.5,57.9,56.8,0.1
2024-10-05 16:00:00+02:00,101.3,0.0,174.6,0.0,39.5,,3.7,457.1,2.1,2439.9,81.0,57.4,34.1,0.1
2024-10-05 17:00:00+02:00,100.2,0.0,175.8,0.0,39.5,164.8,,570.3,32.0,2438.2,80.9,57.3,10.1,0.1
2024-10-05 18:00:00+02:00,98.1,0.0,182.1,0.0,38.8,384.0,,753.9,64.8,2436.9,81.9,57.9,0.6,0.1
2024-10-05 19:00:00+02:00,100.4,0.0,180.5,0.0,38.5,386.7,,750.3,69.6,2436.6,80.8,57.2,0.1,0.2
2024-10-05 20:00:00+02:00,99.2,0.0,176.7,0.0,38.4,290.9,,706.7,64.6,2438.6,80.4,56.5,0.1,0.2
2024-10-05 21:00:00+02:00,99.3,0.0,178.5,0.0,38.6,6.7,,588.7,30.6,2438.8,83.9,56.8,0.1,0.3
2024-10-05 22:00:00+02:00,100.5,0.0,181.7,0.0,38.6,2.2,,478.3,28.1,2438.6,83.3,56.7,0.1,0.3
2024-10-05 23:00:00+02:00,101.9,0.0,178.2,0.0,38.9,2.1,,449.5,22.9,2440.9,83.1,57.0,0.0,0.2
2024-10-06 00:00:00+02:00,102.9,0.0,172.2,0.0,39.4,,2.7,473.9,0.1,2440.8,80.3,56.4,0.0,0.3
2024-10-06 01:00:00+02:00,101.8,0.0,176.7,0.0,39.5,,4.4,486.6,0.0,2440.9,80.9,57.3,0.0,0.2
2024-10-06 02:00:00+02:00,102.1,0.0,172.8,0.0,39.3,,4.3,476.1,0.0,2443.0,79.9,56.2,0.0,0.2
2024-10-06 03:00:00+02:00,100.9,0.0,173.8,0.0,39.3,,4.3,472.3,0.0,2442.4,79.1,57.2,0.0,0.2
2024-10-06 04:00:00+02:00,101.5,0.0,177.2,0.0,39.3,,4.3,462.2,0.0,2440.2,80.7,57.7,0.0,0.2
2024-10-06 05:00:00+02:00,100.9,0.0,179.0,0.0,39.4,,4.3,461.3,0.0,2442.2,81.3,57.3,0.0,0.2
2024-10-06 06:00:00+02:00,100.5,0.0,177.2,0.0,39.4,15.0,,428.4,19.3,2444.1,80.3,56.1,0.0,0.3
2024-10-06 07:00:00+02:00,99.4,0.0,176.2,0.0,39.4,,0.5,452.2,2.0,2444.5,79.9,55.7,4.2,0.3
2024-10-06 08:00:00+02:00,97.8,0.0,176.7,0.0,39.3,1.9,,442.2,2.0,2444.8,78.5,56.1,24.4,0.2
2024-10-06 09:00:00+02:00,99.9,0.0,181.2,0.0,39.3,12.4,,418.8,12.4,2444.8,79.2,57.4,50.9,0.2
2024-10-06 10:00:00+02:00,100.4,0.0,174.6,0.0,39.3,,98.7,404.8,6.6,2444.6,80.8,57.4,74.2,0.1
2024-10-06 11:00:00+02:00,100.0,0.0,175.4,0.0,39.3,,401.3,403.2,2.0,2441.7,79.1,58.0,92.9,0.1
2024-10-06 12:00:00+02:00,99.2,0.0,175.5,0.0,39.4,,393.9,409.8,13.6,2439.7,81.2,57.3,108.2,0.0
2024-10-06 13:00:00+02:00,99.5,0.0,174.3,0.0,39.2,,458.5,388.9,2.0,2439.3,78.3,57.8,107.1,0.0
2024-10-06 14:00:00+02:00,96.7,0.0,175.6,0.0,39.3,,468.9,400.1,2.0,2436.5,79.2,58.0,99.4,0.0
2024-10-06 15:00:00+02:00,97.5,0.0,178.3,0.0,39.3,,106.8,425.9,2.1,2434.3,80.1,56.8,70.1,0.1
2024-10-06 16:00:00+02:00,98.5,0.0,182.5,0.0,39.4,12.4,,439.4,13.2,2435.5,85.8,58.1,37.4,0.0
2024-10-06 17:00:00+02:00,97.1,0.0,176.5,0.0,39.4,14.7,,428.9,35.7,2437.0,82.3,56.8,10.8,0.0
2024-10-06 18:00:00+02:00,97.3,0.0,176.8,0.0,39.4,278.0,,503.3,63.4,2438.6,81.6,56.4,0.6,0.0
2024-10-06 19:00:00+02:00,97.7,0.0,175.2,0.0,39.4,403.8,,534.2,101.3,2437.5,80.4,56.5,0.1,0.1
2024-10-06 20:00:00+02:00,97.3,0.0,173.5,0.0,39.3,272.5,,512.1,63.7,2441.2,79.2,56.7,0.0,0.0
2024-10-06 21:00:00+02:00,96.4,0.0,174.3,0.0,39.4,6.8,,480.8,32.5,2442.8,78.1,57.0,0.0,0.0
2024-10-06 22:00:00+02:00,97.7,0.0,174.5,0.0,39.4,2.1,,444.5,2.4,2445.3,78.2,56.8,0.0,0.0
2024-10-06 23:00:00+02:00,97.1,0.0,171.1,0.0,39.3,0.7,,418.7,2.0,2449.3,76.6,56.9,0.0,0.1
2024-10-07 00:00:00+02:00,97.1,0.0,169.7,0.0,39.4,,3.4,393.2,2.0,2450.1,77.1,56.7,0.0,0.0
2024-10-07 01:00:00+02:00,97.8,0.0,167.0,0.0,39.4,,299.2,393.7,2.0,2452.1,77.0,56.3,0.0,0.0
2024-10-07 02:00:00+02:00,97.2,0.0,168.2,0.0,39.3,,303.3,389.6,2.0,2453.6,77.8,55.9,0.0,0.0
2024-10-07 03:00:00+02:00,96.3,0.0,165.8,0.0,39.3,,302.8,387.3,2.0,2456.0,70.2,55.8,0.0,0.0
2024-10-07 04:00:00+02:00,96.9,0.0,219.1,0.0,39.3,,299.0,393.0,2.0,2453.0,71.5,55.7,0.0,0.1
2024-10-07 05:00:00+02:00,97.1,0.0,269.9,0.0,39.3,,3.8,411.7,2.0,2453.8,69.9,55.6,0.1,0.3
2024-10-07 06:00:00+02:00,96.1,0.0,498.6,0.0,39.8,37.3,,531.1,33.4,2454.8,71.0,55.6,0.4,0.5
2024-10-07 07:00:00+02:00,95.3,0.0,575.8,0.0,39.5,279.7,,594.1,51.2,2455.4,71.6,55.9,10.2,0.9
2024-10-07 08:00:00+02:00,89.1,0.0,579.1,0.0,39.4,204.1,,601.6,27.3,2454.0,71.4,55.3,53.7,0.7
2024-10-07 09:00:00+02:00,90.7,0.0,374.5,0.0,46.2,37.8,,501.4,16.5,2453.4,73.6,54.8,115.7,0.7
2024-10-07 10:00:00+02:00,94.6,0.0,181.9,0.0,49.9,31.0,,484.0,31.0,2452.4,76.2,55.6,208.1,1.2
2024-10-07 11:00:00+02:00,94.4,0.0,177.7,0.0,50.6,31.5,,490.7,31.5,2448.5,76.0,55.9,252.6,0.8
2024-10-07 12:00:00+02:00,96.4,0.0,178.0,0.0,50.6,,197.5,475.1,3.0,2442.8,75.3,55.0,267.8,0.8
2024-10-07 13:00:00+02:00,97.3,0.0,176.6,0.0,50.6,,203.4,472.3,2.0,2437.8,72.2,54.1,258.5,0.8
2024-10-07 14:00:00+02:00,97.9,0.0,175.3,0.0,50.6,,203.0,477.6,2.1,2432.8,76.9,54.5,232.1,0.9
2024-10-07 15:00:00+02:00,98.8,0.0,185.0,0.0,50.5,,1.8,474.3,4.2,2428.9,91.1,54.4,177.3,0.9
2024-10-07 16:00:00+02:00,97.8,0.0,292.6,0.0,50.5,95.8,,450.5,5.6,2425.0,85.4,54.3,104.8,1.0
2024-10-07 17:00:00+02:00,96.9,0.0,514.4,0.0,50.6,73.3,,519.5,2.0,2427.9,78.9,53.5,24.7,0.7
2024-10-07 18:00:00+02:00,97.5,0.0,521.8,0.0,50.7,331.2,,578.0,71.6,2424.6,86.0,54.2,1.2,0.9
2024-10-07 19:00:00+02:00,96.8,0.0,531.9,0.0,50.5,432.4,,565.0,92.8,2425.5,86.4,54.5,1.0,1.0
2024-10-07 20:00:00+02:00,97.6,0.0,524.5,0.0,50.6,426.9,,567.3,110.1,2428.0,78.3,54.6,1.0,1.2
2024-10-07 21:00:00+02:00,97.7,0.0,537.6,0.0,50.7,99.2,,495.5,0.8,2426.0,79.6,55.1,0.9,1.5
2024-10-07 22:00:00+02:00,97.8,0.0,366.3,0.0,50.8,18.7,,436.0,18.7,2427.0,78.9,54.6,0.9,1.8
2024-10-07 23:00:00+02:00,97.9,0.0,170.0,0.0,50.6,17.8,,422.2,17.8,2433.2,79.0,53.9,0.9,1.7
2024-10-08 00:00:00+02:00,97.0,0.0,168.9,0.0,50.5,2.1,,357.3,2.1,2432.9,78.6,54.4,0.9,1.8
2024-10-08 01:00:00+02:00,96.6,0.0,172.1,0.0,50.7,,194.7,363.8,2.0,2429.1,78.3,54.4,0.9,1.7
2024-10-08 02:00:00+02:00,95.6,0.0,172.3,0.0,50.8,,303.8,366.9,2.2,2431.8,82.1,54.4,1.0,1.7
2024-10-08 03:00:00+02:00,95.1,0.0,175.1,0.0,50.7,,303.6,360.6,2.0,2432.0,82.2,54.6,0.9,1.7
2024-10-08 04:00:00+02:00,95.1,0.0,177.6,0.0,50.7,,299.5,354.8,2.3,2431.6,83.9,54.1,1.0,1.6
2024-10-08 05:00:00+02:00,93.9,0.0,186.2,0.0,50.7,6.4,,369.3,12.3,2429.5,89.2,53.9,1.0,1.3
2024-10-08 06:00:00+02:00,94.3,0.0,184.6,0.0,50.7,12.7,,482.9,32.8,2432.2,80.9,54.8,1.0,1.2
2024-10-08 07:00:00+02:00,93.7,0.0,177.7,0.0,50.6,216.7,,501.8,54.0,2432.2,80.4,53.3,6.3,1.1
2024-10-08 08:00:00+02:00,92.2,0.0,171.2,0.0,50.6,121.5,,487.2,48.2,2430.5,78.0,52.0,34.0,1.0
2024-10-08 09:00:00+02:00,94.3,0.0,167.0,0.0,50.6,3.1,,466.6,2.9,2432.2,73.5,51.9,64.5,1.3
2024-10-08 10:00:00+02:00,97.8,0.0,167.2,0.0,50.6,2.1,,432.5,2.1,2428.0,73.3,46.9,94.1,1.1
2024-10-08 11:00:00+02:00,99.7,0.0,165.1,0.0,50.5,,96.3,425.9,10.0,2423.2,74.3,48.7,117.9,1.3
2024-10-08 12:00:00+02:00,100.8,0.0,168.0,0.0,50.6,,499.1,434.6,2.0,2415.9,75.0,51.2,137.9,1.5
2024-10-08 13:00:00+02:00,100.6,0.0,161.2,0.0,51.5,,451.1,417.7,2.0,2412.4,77.3,54.5,151.2,1.0
2024-10-08 14:00:00+02:00,99.9,0.0,152.8,0.0,51.5,,155.9,413.4,2.0,2411.3,75.4,56.4,153.8,0.7
2024-10-08 15:00:00+02:00,101.2,0.0,181.5,0.0,51.7,0.3,,438.1,2.0,2402.5,77.5,55.2,130.0,0.7
2024-10-08 16:00:00+02:00,102.6,0.0,341.2,0.0,51.7,6.7,,448.0,2.2,2395.1,78.8,55.8,72.6,1.0
2024-10-08 17:00:00+02:00,99.1,0.0,499.7,0.0,51.7,390.0,,501.7,82.1,2390.7,78.9,56.0,15.0,1.1
2024-10-08 18:00:00+02:00,98.9,0.0,512.2,0.0,51.8,498.8,,611.7,154.1,2394.5,79.6,55.9,0.2,1.0
2024-10-08 19:00:00+02:00,96.9,0.0,514.9,0.0,51.6,566.1,,611.1,194.2,2400.2,79.2,55.0,0.1,1.2
2024-10-08 20:00:00+02:00,98.2,0.0,509.6,0.0,51.5,410.4,,583.5,67.5,2404.9,79.2,55.2,0.1,2.2
2024-10-08 21:00:00+02:00,99.9,0.0,455.4,0.0,51.6,22.4,,506.9,28.5,2407.3,80.6,55.7,0.1,2.2
2024-10-08 22:00:00+02:00,101.3,0.0,337.2,0.0,51.8,2.0,,407.1,2.2,2407.5,80.6,55.1,0.1,1.9
2024-10-08 23:00:00+02:00,100.6,0.0,158.8,0.0,51.7,2.0,,366.9,2.0,2410.7,78.1,55.5,0.0,1.6
2024-10-09 00:00:00+02:00,99.8,0.0,154.5,0.0,51.8,4.1,,345.6,4.1,2410.4,78.7,56.1,0.0,1.6
2024-10-09 01:00:00+02:00,99.1,0.0,154.4,0.0,51.8,,195.5,341.6,4.1,2411.4,80.8,54.7,0.1,1.5
2024-10-09 02:00:00+02:00,98.2,0.0,151.9,0.0,51.8,,399.6,338.0,4.1,2412.1,80.6,54.7,0.1,1.0
2024-10-09 03:00:00+02:00,99.8,0.0,152.0,0.0,51.7,,403.2,334.0,4.1,2413.5,77.2,54.8,0.1,0.7
2024-10-09 04:00:00+02:00,99.8,0.0,159.6,0.0,51.7,,399.7,344.6,4.4,2411.2,73.8,54.9,0.0,0.7
2024-10-09 05:00:00+02:00,97.9,0.0,163.1,0.0,51.7,,11.0,361.7,4.3,2410.9,75.5,54.4,0.1,0.5
2024-10-09 06:00:00+02:00,97.4,0.0,165.6,0.0,51.9,2.8,,491.2,22.7,2416.6,79.4,54.0,0.1,0.1
2024-10-09 07:00:00+02:00,98.3,0.0,173.5,0.0,51.3,224.1,,541.8,50.6,2419.5,78.8,54.0,4.4,0.3
2024-10-09 08:00:00+02:00,98.0,0.0,168.5,0.0,51.4,196.2,,549.7,22.7,2424.2,75.3,54.9,14.5,0.2
2024-10-09 09:00:00+02:00,97.5,0.0,168.4,0.0,51.2,7.5,,517.9,2.4,2425.2,74.5,53.8,28.6,0.2
2024-10-09 10:00:00+02:00,99.5,0.0,165.6,0.0,51.2,2.1,,446.6,2.1,2426.0,73.2,53.1,35.0,0.2
2024-10-09 11:00:00+02:00,98.8,0.0,162.2,0.0,52.2,,99.1,426.1,2.1,2425.6,73.3,53.4,50.4,0.1
2024-10-09 12:00:00+02:00,99.2,0.0,162.8,0.0,52.9,,398.6,439.1,2.1,2423.6,68.0,53.6,55.7,0.1
2024-10-09 13:00:00+02:00,99.3,0.0,162.4,0.0,51.3,,403.6,426.3,2.1,2422.2,67.8,54.0,71.0,0.0
2024-10-09 14:00:00+02:00,98.3,0.0,165.2,0.0,51.3,,202.6,460.1,2.1,2419.2,76.0,55.1,68.7,0.0
2024-10-09 15:00:00+02:00,100.4,0.0,190.1,0.0,51.4,,4.0,477.7,2.1,2416.7,78.1,55.1,57.9,0.1
2024-10-09 16:00:00+02:00,101.7,0.0,357.6,0.0,51.3,6.3,,486.9,2.2,2412.9,80.3,55.4,34.6,0.3
2024-10-09 17:00:00+02:00,95.4,0.0,523.2,0.0,51.2,300.3,,613.3,0.1,2410.6,77.6,56.1,8.7,0.6
2024-10-09 18:00:00+02:00,96.4,0.0,530.9,0.0,51.4,450.1,,680.1,56.6,2409.5,76.7,55.0,0.1,1.1
2024-10-09 19:00:00+02:00,98.9,0.0,525.6,0.0,51.8,453.7,,682.1,66.7,2411.1,76.6,54.7,0.1,1.4
2024-10-09 20:00:00+02:00,98.1,0.0,537.2,0.0,52.2,394.4,,659.9,66.7,2414.5,79.9,55.4,0.1,1.2
2024-10-09 21:00:00+02:00,98.1,0.0,366.3,0.0,53.6,12.3,,582.6,30.4,2416.5,76.2,55.5,0.0,0.8
2024-10-09 22:00:00+02:00,99.3,0.0,166.6,0.0,53.2,5.7,,518.3,5.9,2416.2,76.9,56.1,0.1,1.0
2024-10-09 23:00:00+02:00,100.7,0.0,163.0,0.0,51.9,6.8,,522.1,7.1,2417.6,76.4,56.4,0.1,0.7
2024-10-10 00:00:00+02:00,98.8,0.0,158.3,0.0,51.1,0.2,,436.7,4.2,2418.3,76.2,56.4,0.1,0.6
2024-10-10 01:00:00+02:00,98.6,0.0,160.4,0.0,51.3,,3.0,445.6,4.1,2419.6,76.2,56.2,0.0,0.4
2024-10-10 02:00:00+02:00,99.5,0.0,156.3,0.0,51.3,,298.3,453.5,4.1,2419.9,75.8,55.8,0.1,0.1
2024-10-10 03:00:00+02:00,98.4,0.0,155.7,0.0,51.2,,403.6,463.8,4.1,2425.1,76.2,55.7,0.1,0.2
2024-10-10 04:00:00+02:00,97.8,0.0,159.4,0.0,51.2,,399.9,481.6,4.1,2424.7,76.3,55.4,0.1,0.2
2024-10-10 05:00:00+02:00,97.3,0.0,155.8,0.0,51.3,,11.3,485.0,4.0,2427.0,76.4,55.1,0.1,0.1
2024-10-10 06:00:00+02:00,101.3,0.0,162.1,0.0,51.3,5.6,,555.3,2.3,2422.9,78.7,54.6,0.1,0.1
2024-10-10 07:00:00+02:00,89.5,0.0,163.2,0.0,51.4,268.3,,644.1,48.4,2420.8,77.5,55.1,10.2,0.2
2024-10-10 08:00:00+02:00,87.8,0.0,159.6,0.0,51.1,257.4,,649.2,20.5,2422.3,77.9,56.1,58.2,0.3
2024-10-10 09:00:00+02:00,86.2,0.0,159.1,0.0,51.2,7.2,,572.7,2.2,2420.3,78.2,55.9,125.6,0.4
2024-10-10 10:00:00+02:00,83.0,0.0,158.5,0.0,51.1,,19.2,568.9,2.1,2414.0,75.8,56.3,157.5,0.3
2024-10-10 11:00:00+02:00,83.3,0.0,160.5,0.0,51.2,,321.1,572.8,2.1,2408.8,75.1,56.2,126.7,0.1
2024-10-10 12:00:00+02:00,93.6,0.0,162.0,0.0,51.1,,404.8,544.7,2.1,2405.1,76.6,55.9,97.4,0.0
2024-10-10 13:00:00+02:00,98.3,0.0,160.7,0.0,51.3,,403.7,541.3,2.2,2404.0,79.6,55.1,96.6,0.1
2024-10-10 14:00:00+02:00,97.7,0.0,165.2,0.0,51.3,,444.5,548.3,2.9,2402.9,78.4,55.3,78.9,0.2
2024-10-10 15:00:00+02:00,98.5,0.0,164.5,0.0,51.3,,105.2,530.7,2.7,2400.3,79.1,55.6,57.5,0.5
2024-10-10 16:00:00+02:00,95.4,0.0,165.7,0.0,51.3,1.7,,528.2,2.5,2400.0,77.9,56.8,32.1,0.9
2024-10-10 17:00:00+02:00,94.2,0.0,172.1,0.0,51.5,7.2,,607.4,27.3,2402.4,77.8,57.4,4.1,0.5
2024-10-10 18:00:00+02:00,96.4,0.0,180.5,0.0,51.5,391.1,,733.4,68.3,2412.1,76.4,57.6,0.1,0.4
2024-10-10 19:00:00+02:00,96.5,0.0,168.9,0.0,51.3,477.3,,726.2,140.7,2418.8,77.8,57.3,0.1,0.3
2024-10-10 20:00:00+02:00,96.6,0.0,166.4,0.0,51.2,487.5,,706.0,139.3,2422.1,76.1,57.3,0.1,0.3
2024-10-10 21:00:00+02:00,95.8,0.0,168.5,0.0,51.3,251.1,,599.8,27.5,2424.1,72.7,56.9,0.1,0.3
2024-10-10 22:00:00+02:00,95.5,0.0,168.4,0.0,51.3,5.8,,544.1,2.3,2427.2,64.3,56.6,0.1,0.3
2024-10-10 23:00:00+02:00,98.5,0.0,169.8,0.0,51.2,2.4,,512.9,2.4,2428.8,63.3,56.6,0.1,0.2
2024-10-11 00:00:00+02:00,97.6,0.0,171.2,0.0,51.4,2.4,,489.5,2.4,2427.7,63.9,56.7,0.1,0.2
2024-10-11 01:00:00+02:00,98.2,0.0,169.7,0.0,51.4,,99.1,475.5,2.6,2429.5,65.3,56.9,0.1,0.2
2024-10-11 02:00:00+02:00,97.5,0.0,165.6,0.0,51.3,,299.5,471.9,2.3,2432.3,66.0,56.3,0.2,0.2
2024-10-11 03:00:00+02:00,95.9,0.0,164.8,0.0,51.3,,303.5,469.6,2.2,2434.1,66.5,55.9,0.1,0.2
2024-10-11 04:00:00+02:00,96.1,0.0,190.3,0.0,51.3,,203.0,470.7,2.1,2433.5,67.7,55.9,0.0,0.3
2024-10-11 05:00:00+02:00,95.8,0.0,309.2,0.0,51.4,,3.7,466.1,2.1,2432.9,71.7,55.3,0.1,0.3
2024-10-11 06:00:00+02:00,94.5,0.0,524.1,0.0,51.6,12.4,,531.5,8.1,2435.6,71.4,55.8,0.1,0.3
2024-10-11 07:00:00+02:00,94.0,0.0,559.6,0.0,51.5,289.7,,601.1,51.0,2437.8,69.3,57.5,7.6,0.2
2024-10-11 08:00:00+02:00,93.1,0.0,551.7,0.0,51.3,243.4,,587.9,22.5,2427.7,75.2,56.4,50.0,0.2
2024-10-11 09:00:00+02:00,96.7,0.0,445.6,0.0,51.3,,3.6,508.2,2.2,2435.0,76.4,55.6,112.6,0.1
2024-10-11 10:00:00+02:00,94.2,0.0,184.1,0.0,51.2,33.0,,555.1,34.8,2429.4,76.6,58.2,162.2,0.1
2024-10-11 11:00:00+02:00,95.6,0.0,173.0,0.0,51.0,72.2,,526.6,75.7,2426.0,76.7,58.7,164.9,0.3
