,Biomass,Energy storage,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2025-03-29 13:15:00+02:00,20.74,,228.41,0.0,214.09,24.92,45.85,717.11,58.84,134.39
2025-03-29 13:30:00+02:00,20.74,,228.56,0.0,213.81,24.92,45.29,704.69,58.73,138.21
2025-03-29 13:45:00+02:00,20.72,,229.07,0.0,213.74,24.91,42.76,722.77,58.83,121.7
2025-03-29 14:00:00+02:00,20.73,,228.98,0.0,213.02,24.93,47.22,695.85,58.48,114.06
2025-03-29 14:15:00+02:00,20.73,,229.31,0.0,213.17,24.93,50.41,629.62,58.13,107.11
2025-03-29 14:30:00+02:00,20.73,,335.04,0.0,412.34,43.95,50.63,628.67,58.1,114.28
2025-03-29 14:45:00+02:00,20.73,,418.7,0.0,213.44,48.65,48.09,600.11,57.4,90.48
2025-03-29 15:00:00+02:00,20.72,,334.4,0.0,212.97,27.09,46.47,560.95,56.67,118.31
2025-03-29 15:15:00+02:00,20.74,,346.89,0.0,212.62,27.07,47.19,516.87,57.87,122.53
2025-03-29 15:30:00+02:00,20.74,,302.77,0.0,212.3,27.07,40.27,472.37,58.3,118.89
2025-03-29 15:45:00+02:00,20.74,,238.4,0.0,206.27,27.05,40.42,427.42,58.12,108.15
2025-03-29 16:00:00+02:00,20.74,,319.37,0.0,0.0,26.53,41.93,379.12,64.0,125.41
2025-03-29 16:15:00+02:00,20.74,,249.85,0.0,0.0,25.04,41.78,330.84,78.33,130.04
2025-03-29 16:30:00+02:00,20.74,,231.87,0.0,0.0,24.88,44.89,281.87,91.56,122.3
2025-03-29 16:45:00+02:00,20.74,,232.28,0.3,0.0,24.69,52.2,235.86,105.75,114.74
2025-03-29 17:00:00+02:00,20.74,,233.38,59.96,0.0,48.82,51.92,204.34,111.32,136.66
2025-03-29 17:15:00+02:00,20.74,,338.12,62.34,0.0,50.72,52.16,151.57,114.39,161.28
2025-03-29 17:30:00+02:00,20.74,,423.13,61.81,0.0,50.75,52.33,99.97,115.06,150.82
2025-03-29 17:45:00+02:00,20.74,,399.96,219.14,0.0,50.99,51.18,49.56,116.0,142.15
2025-03-29 18:00:00+02:00,20.74,,399.5,519.93,0.0,50.99,41.36,18.53,115.08,148.07
2025-03-29 18:15:00+02:00,20.74,,435.52,587.13,0.0,51.0,46.06,11.24,114.84,141.87
2025-03-29 18:30:00+02:00,20.74,,437.28,591.18,0.0,51.01,48.33,5.97,115.27,151.63
2025-03-29 18:45:00+02:00,20.74,,437.19,591.05,0.0,50.99,49.48,1.84,115.06,179.95
2025-03-29 19:00:00+02:00,20.74,,437.39,591.19,0.0,50.98,59.68,0.01,106.83,223.17
2025-03-29 19:15:00+02:00,20.74,,437.42,591.24,0.0,50.99,63.22,0.0,96.46,263.55
2025-03-29 19:30:00+02:00,20.74,,437.46,591.04,0.0,50.96,56.51,0.0,102.32,331.86
2025-03-29 19:45:00+02:00,20.74,,437.31,566.37,0.0,50.99,52.27,0.0,104.53,390.79
2025-03-29 20:00:00+02:00,20.74,,437.29,590.51,0.0,50.99,41.28,0.0,105.79,436.33
2025-03-29 20:15:00+02:00,20.74,,402.17,522.63,0.0,49.2,45.13,0.0,108.31,461.84
2025-03-29 20:30:00+02:00,20.74,,436.0,377.02,0.0,50.86,41.6,0.0,112.36,494.38
2025-03-29 20:45:00+02:00,20.74,,437.0,361.25,0.0,50.98,40.08,0.0,114.05,523.64
2025-03-29 21:00:00+02:00,20.74,,426.34,360.91,0.0,48.56,40.54,0.0,114.34,528.03
2025-03-29 21:15:00+02:00,20.74,,351.49,361.69,0.0,27.15,40.26,0.0,114.84,546.61
2025-03-29 21:30:00+02:00,20.74,,390.85,202.44,0.0,27.11,41.22,0.0,115.41,580.42
2025-03-29 21:45:00+02:00,20.74,,382.79,200.48,0.0,27.11,40.05,0.0,114.68,616.98
2025-03-29 22:00:00+02:00,20.74,,435.14,0.06,0.0,71.51,39.59,0.0,114.62,665.84
2025-03-29 22:15:00+02:00,20.74,,436.38,0.0,0.0,49.48,41.6,0.0,114.78,718.26
2025-03-29 22:30:00+02:00,20.74,,261.18,0.0,0.0,26.92,44.26,0.0,115.29,764.14
2025-03-29 22:45:00+02:00,20.74,,236.55,0.0,0.0,24.89,39.8,0.0,115.32,766.05
2025-03-29 23:00:00+02:00,20.74,,235.98,0.0,0.0,24.88,40.83,0.0,115.67,790.75
2025-03-29 23:15:00+02:00,20.74,,252.88,0.0,0.0,24.87,42.1,0.0,114.8,748.94
2025-03-29 23:30:00+02:00,20.74,,255.89,0.0,0.0,24.86,42.36,0.0,115.27,834.18
2025-03-29 23:45:00+02:00,20.74,,236.83,0.0,0.0,24.87,42.6,0.0,115.5,813.73
2025-03-30 00:00:00+02:00,20.74,,234.68,0.0,0.0,24.87,43.99,0.0,115.16,893.29
2025-03-30 00:15:00+02:00,20.74,,234.49,0.0,0.0,24.85,43.94,0.0,115.15,862.22
2025-03-30 00:30:00+02:00,20.74,,234.64,0.0,0.0,24.87,44.17,0.0,115.81,862.58
2025-03-30 00:45:00+02:00,20.74,,234.5,0.0,0.0,24.85,43.98,0.0,114.41,879.3
2025-03-30 01:00:00+02:00,20.74,,236.26,0.0,0.0,24.83,43.68,0.0,102.25,982.7
2025-03-30 01:15:00+02:00,20.74,,234.84,0.0,0.0,24.85,44.09,0.0,84.9,886.79
2025-03-30 01:30:00+02:00,20.74,,235.34,0.0,0.0,24.85,49.52,0.0,64.7,940.25
2025-03-30 01:45:00+02:00,20.74,,235.43,0.0,0.0,24.84,46.8,0.0,57.51,982.09
2025-03-30 02:00:00+02:00,20.74,,235.43,0.0,0.0,24.85,44.87,0.0,57.02,969.88
2025-03-30 02:15:00+02:00,20.74,,235.49,0.0,0.0,24.84,46.14,0.0,56.74,937.6
2025-03-30 02:30:00+02:00,20.74,,235.49,0.0,0.0,24.84,47.88,0.0,56.71,925.26
2025-03-30 02:45:00+02:00,20.74,,235.56,0.0,0.0,24.83,45.83,0.0,56.68,932.15
2025-03-30 04:00:00+03:00,20.74,,234.53,0.0,0.0,24.83,45.2,0.0,57.08,852.97
2025-03-30 04:15:00+03:00,20.74,,234.42,0.0,0.0,24.84,45.8,0.0,57.17,823.3
2025-03-30 04:30:00+03:00,20.74,,234.5,0.0,0.0,24.82,45.69,0.0,57.19,774.98
2025-03-30 04:45:00+03:00,20.74,,234.46,0.0,0.0,24.83,45.57,0.0,56.99,778.18
2025-03-30 05:00:00+03:00,20.74,,234.5,0.0,0.0,24.84,45.31,0.0,57.41,769.27
2025-03-30 05:15:00+03:00,20.74,,234.68,0.0,0.0,24.82,43.72,0.0,56.82,717.75
2025-03-30 05:30:00+03:00,20.74,,234.82,0.0,0.0,24.83,44.91,0.0,56.45,722.27
2025-03-30 05:45:00+03:00,20.74,,235.06,0.0,0.0,24.83,45.53,0.0,55.48,746.57
2025-03-30 06:00:00+03:00,20.74,,234.86,0.0,0.0,24.82,45.15,1.45,55.99,719.34
2025-03-30 06:15:00+03:00,20.74,,235.01,0.0,0.0,24.83,45.32,4.62,56.35,680.49
2025-03-30 06:30:00+03:00,20.74,,235.01,0.0,0.0,24.82,50.67,7.79,75.99,618.15
2025-03-30 06:45:00+03:00,20.74,,234.91,0.0,0.0,24.83,46.5,11.21,90.84,575.87
2025-03-30 07:00:00+03:00,20.74,,232.15,0.0,0.0,24.85,46.11,26.26,97.98,544.37
2025-03-30 07:15:00+03:00,20.64,,224.76,0.0,0.0,24.83,51.38,54.92,99.14,504.08
2025-03-30 07:30:00+03:00,20.74,,224.64,0.0,0.0,26.85,51.37,84.78,99.76,467.96
2025-03-30 07:45:00+03:00,20.74,,224.51,0.0,0.0,24.97,49.09,116.29,89.55,485.52
2025-03-30 08:00:00+03:00,20.74,,224.61,0.0,0.0,24.86,48.89,153.91,63.27,460.35
2025-03-30 08:15:00+03:00,20.74,,224.56,0.0,0.0,26.92,40.33,200.66,55.04,428.32
2025-03-30 08:30:00+03:00,20.74,,224.65,0.0,0.0,27.01,38.86,247.7,57.54,378.06
2025-03-30 08:45:00+03:00,20.74,,224.98,0.0,0.0,26.99,43.06,294.2,58.92,326.73
2025-03-30 09:00:00+03:00,20.74,,224.41,0.0,0.0,27.0,45.31,338.29,60.31,265.71
2025-03-30 09:15:00+03:00,20.74,,224.48,0.0,0.0,27.02,42.37,383.69,74.74,208.53
2025-03-30 09:30:00+03:00,20.74,,224.37,0.0,0.0,27.0,36.36,426.48,89.12,176.23
2025-03-30 09:45:00+03:00,20.74,,224.18,0.0,0.0,26.97,36.75,467.57,104.31,141.22
2025-03-30 10:00:00+03:00,20.74,,224.22,0.0,0.0,24.98,37.09,503.72,114.22,96.97
2025-03-30 10:15:00+03:00,20.74,,224.26,0.0,0.0,24.98,37.89,529.13,116.52,78.56
2025-03-30 10:30:00+03:00,20.74,,223.54,0.0,0.0,24.99,37.64,556.65,116.81,67.86
2025-03-30 10:45:00+03:00,20.74,,223.33,0.0,0.0,24.99,38.25,580.76,114.82,62.16
2025-03-30 11:00:00+03:00,20.74,,221.99,0.0,0.0,24.99,44.06,593.47,114.56,54.76
2025-03-30 11:15:00+03:00,20.74,,221.41,0.0,0.0,24.99,41.57,602.23,114.68,49.81
2025-03-30 11:30:00+03:00,20.74,,221.44,0.0,0.0,24.98,41.77,612.32,114.79,61.17
2025-03-30 11:45:00+03:00,20.74,,221.5,0.0,0.0,24.99,41.45,624.58,115.2,69.52
2025-03-30 12:00:00+03:00,20.74,,221.34,0.0,0.0,24.99,39.53,628.33,114.64,88.53
2025-03-30 12:15:00+03:00,20.74,,221.38,0.0,0.0,24.97,37.36,610.3,114.79,107.91
2025-03-30 12:30:00+03:00,20.74,,221.12,0.0,13.37,24.99,37.43,603.6,115.22,145.08
2025-03-30 12:45:00+03:00,20.74,,222.09,0.0,216.37,24.99,37.62,602.18,114.52,166.28
2025-03-30 13:00:00+03:00,20.74,,221.45,0.0,216.06,25.01,38.97,596.04,113.55,167.72
2025-03-30 13:15:00+03:00,20.74,,223.32,0.0,426.84,27.03,47.77,567.78,113.88,172.22
2025-03-30 13:30:00+03:00,20.74,,223.51,0.0,435.04,27.03,49.24,557.12,114.05,180.6
2025-03-30 13:45:00+03:00,20.74,,221.54,0.0,225.41,25.11,40.48,534.52,114.33,190.2
2025-03-30 14:00:00+03:00,20.74,,221.11,0.0,225.14,24.92,37.56,510.11,113.53,205.59
2025-03-30 14:15:00+03:00,20.74,,222.69,0.0,436.36,26.88,48.27,470.5,113.04,224.15
2025-03-30 14:30:00+03:00,20.74,,223.29,0.0,434.01,26.96,49.87,448.57,113.0,203.96
2025-03-30 14:45:00+03:00,20.74,,222.57,0.0,215.44,24.97,48.67,433.86,114.3,200.73
2025-03-30 15:00:00+03:00,20.74,,224.61,0.0,0.0,27.02,41.23,400.39,114.61,212.69
2025-03-30 15:15:00+03:00,20.74,,224.73,0.0,0.0,24.97,48.89,334.81,113.93,194.67
2025-03-30 15:30:00+03:00,20.74,,224.49,0.0,0.0,24.92,49.64,325.52,113.67,198.04
2025-03-30 15:45:00+03:00,20.74,,224.03,0.0,0.0,26.84,48.82,318.27,113.66,181.6
2025-03-30 16:00:00+03:00,20.74,,223.74,0.0,0.0,24.87,38.61,267.47,114.13,187.66
2025-03-30 16:15:00+03:00,20.74,,223.79,0.0,0.0,24.84,44.72,246.48,114.63,186.25
2025-03-30 16:30:00+03:00,20.74,,223.85,0.0,0.0,24.93,47.04,229.28,113.99,182.41
2025-03-30 16:45:00+03:00,20.74,,223.82,0.0,0.0,24.01,47.76,205.77,113.85,181.99
2025-03-30 17:00:00+03:00,20.74,,224.36,0.0,0.0,71.46,38.92,177.08,113.26,191.25
2025-03-30 17:15:00+03:00,20.74,,224.1,0.0,0.0,71.93,43.54,152.95,113.59,198.67
2025-03-30 17:30:00+03:00,20.73,,237.65,0.0,0.0,71.71,46.23,136.04,114.11,191.2
2025-03-30 17:45:00+03:00,20.74,,224.03,1.58,0.0,71.73,47.48,110.99,114.43,181.38
2025-03-30 18:00:00+03:00,20.73,,223.91,160.41,0.0,50.0,38.4,92.27,113.74,172.87
2025-03-30 18:15:00+03:00,20.75,,223.73,161.54,0.0,49.83,39.89,69.11,113.32,170.89
2025-03-30 18:30:00+03:00,20.75,,223.9,161.28,0.0,49.84,47.25,43.08,113.22,167.58
2025-03-30 18:45:00+03:00,20.75,,224.12,165.17,0.0,49.98,46.04,19.46,113.06,190.15
2025-03-30 19:00:00+03:00,20.75,,238.01,314.95,0.0,73.8,37.54,5.54,113.01,204.83
2025-03-30 19:15:00+03:00,20.75,,230.97,339.4,0.0,74.05,37.62,2.67,112.97,226.68
2025-03-30 19:30:00+03:00,20.75,,224.89,332.35,0.0,74.05,37.3,1.0,113.78,259.89
2025-03-30 19:45:00+03:00,20.75,,239.17,316.2,0.0,74.06,36.96,0.15,114.15,310.48
2025-03-30 20:00:00+03:00,20.75,,225.38,315.75,0.0,73.56,39.04,0.0,114.13,361.75
2025-03-30 20:15:00+03:00,20.75,,225.0,315.64,0.0,71.84,40.55,0.0,114.26,365.21
2025-03-30 20:30:00+03:00,20.75,,224.91,315.71,0.0,73.88,39.57,0.0,113.65,380.16
2025-03-30 20:45:00+03:00,20.75,,224.93,321.12,0.0,73.75,39.63,0.0,114.36,430.62
2025-03-30 21:00:00+03:00,20.75,,225.01,162.41,0.0,50.03,38.92,0.0,114.3,436.57
2025-03-30 21:15:00+03:00,20.75,,224.87,161.92,0.0,49.82,39.59,0.0,113.45,413.69
2025-03-30 21:30:00+03:00,20.75,,224.98,161.71,0.0,49.8,47.25,0.0,113.54,391.08
2025-03-30 21:45:00+03:00,20.75,,224.98,161.15,0.0,49.87,49.75,0.0,114.64,360.58
2025-03-30 22:00:00+03:00,20.75,,258.38,0.48,0.0,27.31,47.24,0.0,114.42,324.82
2025-03-30 22:15:00+03:00,20.75,,349.53,0.0,0.0,25.91,39.46,0.0,114.83,313.08
2025-03-30 22:30:00+03:00,20.75,,238.96,0.0,0.0,26.84,46.21,0.0,114.77,298.42
2025-03-30 22:45:00+03:00,20.75,,285.55,0.0,0.0,27.01,38.12,0.0,113.93,298.64
2025-03-30 23:00:00+03:00,20.75,,297.04,0.0,0.0,27.0,38.78,0.0,113.87,285.55
2025-03-30 23:15:00+03:00,20.75,,232.57,0.0,0.0,27.02,42.9,0.0,116.52,253.44
2025-03-30 23:30:00+03:00,20.75,,247.47,0.0,0.0,27.02,39.2,0.0,115.81,262.45
2025-03-30 23:45:00+03:00,20.75,,240.41,0.0,0.0,27.0,37.07,0.0,115.55,265.87
2025-03-31 00:00:00+03:00,20.75,,225.55,0.0,0.0,27.02,37.33,0.0,115.17,260.82
2025-03-31 00:15:00+03:00,20.75,,224.95,0.0,0.0,27.0,38.42,0.0,115.66,248.56
2025-03-31 00:30:00+03:00,20.75,,225.16,0.0,0.0,27.0,37.93,0.0,115.75,255.45
2025-03-31 00:45:00+03:00,20.75,,225.12,0.04,0.0,26.96,38.39,0.0,115.85,258.95
2025-03-31 01:00:00+03:00,20.75,,231.2,0.0,212.19,24.89,56.05,0.0,116.3,263.64
2025-03-31 01:15:00+03:00,20.75,,236.05,0.0,216.53,24.89,66.57,0.0,115.66,279.74
2025-03-31 01:30:00+03:00,20.75,,235.96,0.0,215.81,24.89,68.24,0.0,115.68,288.34
2025-03-31 01:45:00+03:00,20.75,,236.1,0.0,215.75,24.88,69.71,0.0,115.5,291.81
2025-03-31 02:00:00+03:00,20.75,2.79,236.26,0.0,215.94,24.89,67.5,0.0,115.28,259.7
2025-03-31 02:15:00+03:00,20.75,1.99,235.86,0.0,216.06,24.88,66.62,0.0,115.81,240.44
2025-03-31 02:30:00+03:00,20.75,2.22,235.83,0.0,215.91,24.89,67.24,0.0,116.21,239.75
2025-03-31 02:45:00+03:00,20.75,0.0,235.79,0.0,216.07,24.88,65.98,0.0,115.86,246.51
2025-03-31 03:00:00+03:00,20.75,0.0,235.83,0.0,215.23,24.88,55.45,0.0,116.03,243.52
2025-03-31 03:15:00+03:00,20.75,0.0,236.07,0.0,215.4,24.87,49.41,0.0,116.17,230.7
2025-03-31 03:30:00+03:00,20.75,0.0,236.13,0.0,215.12,24.87,49.13,0.0,115.55,229.64
2025-03-31 03:45:00+03:00,20.74,1.33,236.09,0.0,215.35,24.87,50.11,0.0,115.27,218.92
2025-03-31 04:00:00+03:00,20.75,1.13,236.19,0.0,215.17,24.87,50.35,0.0,115.54,211.1
2025-03-31 04:15:00+03:00,20.75,0.0,236.17,0.0,215.06,24.85,50.74,0.0,115.36,211.69
2025-03-31 04:30:00+03:00,20.75,0.0,236.17,0.0,215.22,24.86,50.5,0.0,115.97,217.71
2025-03-31 04:45:00+03:00,20.75,0.0,236.27,0.0,215.14,24.92,49.79,0.0,116.14,224.44
2025-03-31 05:00:00+03:00,20.75,0.0,236.22,0.0,215.14,48.69,63.06,0.0,115.51,237.92
2025-03-31 05:15:00+03:00,20.75,0.0,236.16,0.0,214.98,49.25,68.56,0.0,115.29,247.89
2025-03-31 05:30:00+03:00,20.75,3.33,236.38,0.0,214.93,49.23,68.9,0.0,115.29,242.78
2025-03-31 05:45:00+03:00,20.75,13.57,236.42,0.0,209.1,49.21,75.45,0.0,115.19,240.7
2025-03-31 06:00:00+03:00,20.75,0.0,236.21,0.0,0.0,51.07,72.66,0.92,115.16,252.4
2025-03-31 06:15:00+03:00,20.75,1.69,236.12,0.0,0.0,51.09,75.28,2.95,115.25,245.84
2025-03-31 06:30:00+03:00,20.75,14.16,236.75,0.0,0.0,51.08,83.1,4.98,115.67,222.44
2025-03-31 06:45:00+03:00,20.75,14.17,252.64,0.0,0.0,50.94,83.21,7.28,115.08,207.64
2025-03-31 07:00:00+03:00,20.73,2.22,260.82,0.0,0.0,50.88,73.1,19.46,115.3,209.38
2025-03-31 07:15:00+03:00,20.69,0.0,264.11,0.0,0.0,50.86,70.66,42.83,115.36,210.03
2025-03-31 07:30:00+03:00,20.69,2.12,256.16,0.0,0.0,50.88,73.45,66.05,114.58,207.7
2025-03-31 07:45:00+03:00,20.69,0.35,256.24,0.0,0.0,51.02,73.94,90.63,115.43,198.94
2025-03-31 08:00:00+03:00,20.69,0.27,256.2,0.0,0.0,96.85,74.86,122.35,115.7,177.68
2025-03-31 08:15:00+03:00,20.69,3.98,256.22,0.0,0.0,98.11,78.55,150.72,115.49,174.46
2025-03-31 08:30:00+03:00,20.69,0.0,255.45,0.0,0.0,97.98,70.79,185.83,115.79,173.8
2025-03-31 08:45:00+03:00,20.69,0.0,255.52,0.0,0.0,97.99,69.58,218.7,116.03,167.62
2025-03-31 09:00:00+03:00,20.74,0.0,254.98,0.0,0.0,97.99,70.12,262.92,115.83,172.37
2025-03-31 09:15:00+03:00,20.75,0.0,254.36,0.0,0.0,97.98,70.7,307.58,115.97,148.05
2025-03-31 09:30:00+03:00,20.75,0.0,254.25,0.0,0.0,97.98,63.66,355.17,116.11,118.33
2025-03-31 09:45:00+03:00,20.75,0.0,262.55,0.0,200.22,97.99,63.2,376.46,116.44,115.65
2025-03-31 10:00:00+03:00,20.75,5.31,245.29,0.0,214.66,73.87,72.44,423.39,116.6,92.69
2025-03-31 10:15:00+03:00,20.75,5.85,261.56,0.0,215.12,73.83,71.78,436.87,116.86,89.48
2025-03-31 10:30:00+03:00,20.75,0.0,282.82,0.0,214.72,73.85,65.69,450.08,116.82,103.24
2025-03-31 10:45:00+03:00,20.75,0.0,231.34,0.0,215.09,73.82,66.4,479.88,116.05,92.47
2025-03-31 11:00:00+03:00,20.75,8.32,230.38,0.0,213.68,26.29,71.84,522.22,116.22,69.11
2025-03-31 11:15:00+03:00,20.75,0.0,229.98,0.0,214.38,73.14,65.27,541.33,116.39,64.45
2025-03-31 11:30:00+03:00,20.75,0.0,229.86,0.0,213.48,56.57,61.64,562.19,115.72,56.64
2025-03-31 11:45:00+03:00,20.78,0.0,228.16,0.0,213.69,25.98,62.04,594.85,115.91,58.48
2025-03-31 12:00:00+03:00,20.78,0.0,227.62,0.0,213.29,25.74,61.97,622.34,115.8,67.68
2025-03-31 12:15:00+03:00,20.78,0.0,254.53,0.0,213.7,26.66,65.62,641.55,115.6,86.18
2025-03-31 12:30:00+03:00,20.78,0.0,257.49,0.0,213.29,26.88,69.53,650.45,115.68,95.73
2025-03-31 12:45:00+03:00,20.78,0.0,227.87,0.0,426.51,25.76,61.14,660.14,115.29,78.47
2025-03-31 13:00:00+03:00,20.78,7.15,226.34,0.0,437.25,25.74,70.5,663.73,114.65,71.84
2025-03-31 13:15:00+03:00,20.78,11.64,227.94,0.0,427.12,25.73,73.91,615.55,114.86,81.14
2025-03-31 13:30:00+03:00,20.78,0.0,230.56,0.0,224.17,25.74,64.72,601.43,115.24,81.24
2025-03-31 13:45:00+03:00,20.78,4.01,230.38,0.0,224.49,25.74,66.06,610.32,115.1,68.58
2025-03-31 14:00:00+03:00,20.78,0.0,231.83,0.0,224.44,26.85,64.75,564.28,115.24,60.3
2025-03-31 14:15:00+03:00,20.78,5.49,231.99,0.0,223.95,26.88,70.33,529.61,115.55,60.55
2025-03-31 14:30:00+03:00,20.78,9.08,249.08,0.0,223.97,26.87,73.94,511.53,115.53,66.98
2025-03-31 14:45:00+03:00,20.78,9.15,283.28,0.0,216.76,26.87,73.76,461.03,114.5,63.97
2025-03-31 15:00:00+03:00,20.78,1.01,233.94,0.0,0.0,26.87,65.97,441.36,114.47,62.27
2025-03-31 15:15:00+03:00,20.78,2.34,231.84,0.0,0.0,26.87,67.38,413.23,113.88,65.95
2025-03-31 15:30:00+03:00,20.78,0.0,279.39,0.0,0.0,26.87,64.6,389.52,114.55,72.01
2025-03-31 15:45:00+03:00,20.78,0.0,319.36,0.0,0.0,26.24,63.78,374.18,114.22,73.96
2025-03-31 16:00:00+03:00,20.78,0.0,278.41,0.0,0.0,50.62,69.1,338.02,114.56,85.72
2025-03-31 16:15:00+03:00,20.78,0.0,254.79,0.0,0.0,51.03,64.36,306.08,114.27,96.35
2025-03-31 16:30:00+03:00,20.78,0.0,271.52,0.0,0.0,50.95,63.53,307.37,113.84,114.11
2025-03-31 16:45:00+03:00,20.78,0.0,274.24,1.0,0.0,27.74,65.29,305.37,113.99,115.12
2025-03-31 17:00:00+03:00,20.8,0.0,238.61,51.52,0.0,25.61,66.26,261.5,114.04,120.01
2025-03-31 17:15:00+03:00,20.82,0.07,234.63,52.32,0.0,27.48,69.85,207.88,114.35,130.0
2025-03-31 17:30:00+03:00,20.72,11.25,243.27,45.7,202.29,25.71,75.63,180.98,113.75,130.32
2025-03-31 17:45:00+03:00,20.73,0.0,265.34,51.38,0.0,25.7,67.64,149.88,114.2,130.26
2025-03-31 18:00:00+03:00,20.77,0.0,235.6,160.8,0.0,75.06,67.86,121.98,114.49,158.08
2025-03-31 18:15:00+03:00,20.77,11.57,240.45,161.08,0.0,58.81,75.31,91.15,114.65,148.21
2025-03-31 18:30:00+03:00,20.77,3.99,255.25,160.77,0.0,81.39,68.67,60.89,114.79,183.1
2025-03-31 18:45:00+03:00,20.77,8.2,247.93,160.84,0.0,81.81,71.71,30.99,114.27,204.2
2025-03-31 19:00:00+03:00,20.77,10.57,255.03,160.83,0.0,84.8,75.98,12.16,113.69,209.18
2025-03-31 19:15:00+03:00,20.77,6.65,278.75,160.68,0.0,84.7,73.23,7.62,113.57,227.62
2025-03-31 19:30:00+03:00,20.77,0.0,273.81,160.69,0.0,84.74,67.02,4.13,114.09,245.38
2025-03-31 19:45:00+03:00,20.77,0.0,283.91,166.82,0.0,84.74,64.13,1.35,113.67,263.37
2025-03-31 20:00:00+03:00,20.77,1.58,288.46,193.0,0.0,84.73,68.56,0.06,113.78,273.4
2025-03-31 20:15:00+03:00,20.77,3.98,309.4,197.68,0.0,84.75,71.56,0.0,113.53,289.05
2025-03-31 20:30:00+03:00,20.77,0.0,328.55,206.17,0.0,84.77,68.06,0.0,113.9,297.85
2025-03-31 20:45:00+03:00,20.77,2.43,340.92,207.19,0.0,84.74,74.97,0.0,114.71,305.7
2025-03-31 21:00:00+03:00,20.77,7.47,289.83,193.66,0.0,27.61,80.28,0.0,114.39,316.28
2025-03-31 21:15:00+03:00,20.77,6.17,338.81,192.82,0.0,26.71,80.7,0.0,114.11,317.86
2025-03-31 21:30:00+03:00,20.77,1.0,377.26,193.84,0.0,26.87,75.21,0.0,114.35,328.83
2025-03-31 21:45:00+03:00,20.77,0.0,360.82,193.96,0.0,26.86,70.71,0.0,114.27,331.68
2025-03-31 22:00:00+03:00,20.72,1.9,302.02,193.51,0.0,26.86,68.96,0.0,114.64,325.01
2025-03-31 22:15:00+03:00,20.47,0.0,268.87,193.88,0.0,26.86,64.66,0.0,114.56,328.68
2025-03-31 22:30:00+03:00,20.3,0.0,235.62,193.95,0.0,26.87,61.16,0.0,114.43,339.31
2025-03-31 22:45:00+03:00,20.1,0.0,234.97,161.56,0.0,26.86,53.4,0.0,114.78,353.24
2025-03-31 23:00:00+03:00,19.95,0.0,244.03,0.0,0.0,26.86,57.57,0.0,114.53,368.0
2025-03-31 23:15:00+03:00,19.95,0.0,234.59,0.0,0.0,25.87,48.28,0.0,114.99,316.41
2025-03-31 23:30:00+03:00,19.95,0.0,235.12,0.0,0.0,25.77,49.48,0.0,115.17,294.5
2025-03-31 23:45:00+03:00,19.95,0.0,235.05,0.0,0.0,26.84,50.41,0.0,115.13,328.98
2025-04-01 00:00:00+03:00,19.95,0.0,238.05,0.0,0.0,24.36,45.38,0.0,114.79,329.25
2025-04-01 00:15:00+03:00,19.95,0.32,239.08,0.0,0.0,24.3,42.17,0.0,114.6,331.87
2025-04-01 00:30:00+03:00,19.95,0.32,239.16,0.0,0.0,24.3,40.52,0.0,114.87,319.48
2025-04-01 00:45:00+03:00,19.95,0.0,242.65,0.0,0.0,24.29,40.95,0.0,115.15,307.47
2025-04-01 01:00:00+03:00,19.95,11.37,63.68,0.0,0.0,24.78,66.11,0.0,115.42,304.1
2025-04-01 01:15:00+03:00,19.93,11.5,54.71,0.0,0.0,24.81,85.58,0.0,114.06,305.0
2025-04-01 01:30:00+03:00,19.83,11.5,53.65,0.0,0.0,24.81,86.92,0.0,113.98,294.12
2025-04-01 01:45:00+03:00,19.87,11.5,53.39,0.0,0.0,24.81,88.24,0.0,114.21,288.2
2025-04-01 02:00:00+03:00,19.93,3.68,53.28,0.0,0.0,24.79,76.79,0.0,114.25,277.09
2025-04-01 02:15:00+03:00,19.88,0.0,53.26,0.0,0.0,24.8,70.21,0.0,114.36,255.47
2025-04-01 02:30:00+03:00,19.85,0.0,53.22,0.01,0.0,24.8,70.64,0.0,116.18,249.99
2025-04-01 02:45:00+03:00,19.85,0.0,53.3,0.0,0.0,24.82,71.04,0.0,114.32,252.93
2025-04-01 03:00:00+03:00,19.85,0.0,53.28,0.0,0.0,24.81,71.05,0.0,114.02,263.01
2025-04-01 03:15:00+03:00,19.85,0.0,53.4,0.0,0.0,24.82,71.1,0.0,114.48,265.24
2025-04-01 03:30:00+03:00,19.85,0.0,53.33,0.0,0.0,24.81,70.63,0.0,114.92,247.35
2025-04-01 03:45:00+03:00,19.85,0.0,53.17,0.0,0.0,24.82,71.06,0.0,114.16,220.52
2025-04-01 04:00:00+03:00,19.89,0.0,53.12,0.0,0.0,24.8,59.95,0.0,115.04,197.84
2025-04-01 04:15:00+03:00,20.07,0.0,53.18,0.0,0.0,24.82,56.31,0.0,115.09,179.78
2025-04-01 04:30:00+03:00,20.2,0.0,53.26,0.1,0.0,24.83,56.66,0.0,115.2,174.44
2025-04-01 04:45:00+03:00,20.27,0.0,53.32,163.82,0.0,24.82,56.28,0.0,115.36,166.95
