,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore
2025-01-06 06:00:00+01:00,0.5,1395.7,5835.0,498.57,0.19,1962.99
2025-01-06 07:00:00+01:00,0.5,1450.52,5835.0,565.1,0.22,2096.37
2025-01-06 08:00:00+01:00,0.6,1554.91,5834.0,576.22,0.27,2260.72
2025-01-06 09:00:00+01:00,0.7,1469.21,5834.0,578.22,0.83,2397.75
2025-01-06 10:00:00+01:00,0.6,1468.03,5835.0,577.01,2.76,2585.71
2025-01-06 11:00:00+01:00,0.6,1467.58,5834.0,609.75,4.21,2672.72
2025-01-06 12:00:00+01:00,0.6,1426.09,5833.0,629.84,4.75,2806.94
2025-01-06 13:00:00+01:00,0.6,1357.03,5835.0,632.08,2.74,2844.91
2025-01-06 14:00:00+01:00,0.6,1353.47,5833.0,607.39,1.09,2938.56
2025-01-06 15:00:00+01:00,0.6,1356.15,5832.0,634.25,0.36,3058.24
2025-01-06 16:00:00+01:00,0.5,1359.24,5832.0,623.21,0.2,3096.98
2025-01-06 17:00:00+01:00,0.6,1423.06,5827.0,635.1,0.19,3052.27
2025-01-06 18:00:00+01:00,0.6,1426.41,5827.0,632.91,0.2,3018.35
2025-01-06 19:00:00+01:00,0.6,1281.86,5829.0,577.73,0.19,3036.42
2025-01-06 20:00:00+01:00,0.6,1184.11,5829.0,532.15,0.18,3057.19
2025-01-06 21:00:00+01:00,0.6,1111.02,5830.0,486.87,0.17,3006.74
2025-01-06 22:00:00+01:00,0.6,1087.69,5830.0,459.82,0.17,3039.94
2025-01-06 23:00:00+01:00,0.6,1024.0,5830.0,427.88,0.16,2986.03
2025-01-07 00:00:00+01:00,0.8,901.31,5831.0,384.39,0.16,2893.86
2025-01-07 01:00:00+01:00,0.5,838.0,5832.0,366.93,0.16,2893.9
2025-01-07 02:00:00+01:00,0.6,829.4,5832.0,356.9,0.16,2856.89
2025-01-07 03:00:00+01:00,0.5,842.29,5829.0,361.71,0.16,2743.3
2025-01-07 04:00:00+01:00,0.6,848.56,5829.0,365.16,0.16,2740.68
2025-01-07 05:00:00+01:00,0.5,897.42,5830.0,387.64,0.17,2764.19
2025-01-07 06:00:00+01:00,0.5,1037.92,5829.0,459.55,0.2,2855.52
2025-01-07 07:00:00+01:00,0.6,1375.13,5829.0,532.64,0.25,2890.33
2025-01-07 08:00:00+01:00,0.6,1280.64,5828.0,552.33,0.31,2828.41
2025-01-07 09:00:00+01:00,0.7,1278.84,5826.0,569.12,4.81,2757.64
2025-01-07 10:00:00+01:00,0.6,1258.85,5827.0,534.2,13.83,2845.82
2025-01-07 11:00:00+01:00,0.6,1256.33,5828.0,538.85,27.53,2860.97
2025-01-07 12:00:00+01:00,0.5,1240.28,5829.0,543.2,24.75,2861.87
2025-01-07 13:00:00+01:00,0.5,1212.13,5827.0,536.29,16.85,2942.58
2025-01-07 14:00:00+01:00,0.5,1212.75,5829.0,531.47,6.03,2914.47
2025-01-07 15:00:00+01:00,0.6,1209.32,5828.0,530.17,0.69,3055.93
2025-01-07 16:00:00+01:00,0.5,1204.75,5830.0,526.62,0.21,3027.78
2025-01-07 17:00:00+01:00,0.6,1199.7,5831.0,504.26,0.22,3110.41
2025-01-07 18:00:00+01:00,0.6,1072.4,5831.0,475.24,0.21,3158.09
2025-01-07 19:00:00+01:00,0.5,1062.68,5829.0,469.61,0.19,3252.78
2025-01-07 20:00:00+01:00,0.6,1051.43,5830.0,448.58,0.18,3219.71
2025-01-07 21:00:00+01:00,0.6,994.94,5832.0,412.02,0.18,3119.29
2025-01-07 22:00:00+01:00,0.5,971.21,5830.0,405.06,0.17,3026.71
2025-01-07 23:00:00+01:00,0.6,986.35,5829.0,395.67,0.17,3001.93
2025-01-08 00:00:00+01:00,0.8,1016.63,5832.0,386.32,0.19,3008.34
2025-01-08 01:00:00+01:00,0.5,1033.67,5833.0,383.63,0.18,2908.81
2025-01-08 02:00:00+01:00,0.5,1046.14,5831.0,384.33,0.18,2745.86
2025-01-08 03:00:00+01:00,0.5,1003.4,5831.0,385.19,0.18,2626.21
2025-01-08 04:00:00+01:00,0.6,1014.61,5832.0,386.34,0.2,2500.76
2025-01-08 05:00:00+01:00,0.5,991.38,5834.0,410.17,0.25,2350.25
2025-01-08 06:00:00+01:00,0.5,1037.71,5830.0,483.66,0.28,2197.92
2025-01-08 07:00:00+01:00,0.5,1269.8,5829.0,598.17,0.3,2041.91
2025-01-08 08:00:00+01:00,0.6,1227.65,5829.0,688.76,0.89,1829.1
2025-01-08 09:00:00+01:00,0.7,1292.01,5832.0,738.45,4.86,1653.81
2025-01-08 10:00:00+01:00,0.6,1289.55,5834.0,742.41,12.52,1457.49
2025-01-08 11:00:00+01:00,0.6,1318.02,5832.0,759.52,18.0,1272.83
2025-01-08 12:00:00+01:00,0.5,1304.08,5835.0,755.81,18.82,1071.64
2025-01-08 13:00:00+01:00,0.5,1323.01,5835.0,816.97,14.9,891.48
2025-01-08 14:00:00+01:00,0.5,1376.61,5835.0,896.09,6.65,811.83
2025-01-08 15:00:00+01:00,0.5,1415.97,5834.0,880.06,1.09,771.09
2025-01-08 16:00:00+01:00,0.5,1397.7,5833.0,904.63,0.92,756.18
2025-01-08 17:00:00+01:00,0.6,1393.65,5829.0,941.51,0.87,750.83
2025-01-08 18:00:00+01:00,0.5,1588.26,5829.0,934.03,0.21,782.06
2025-01-08 19:00:00+01:00,0.5,1657.13,5829.0,935.88,0.21,791.33
2025-01-08 20:00:00+01:00,0.6,1745.9,5832.0,930.45,0.21,809.12
2025-01-08 21:00:00+01:00,0.5,1733.29,5834.0,897.58,0.21,805.16
2025-01-08 22:00:00+01:00,0.5,1696.87,5834.0,779.57,0.21,798.17
2025-01-08 23:00:00+01:00,0.5,1567.95,5835.0,686.72,0.2,799.96
2025-01-09 00:00:00+01:00,0.6,1438.13,5834.0,706.01,0.19,763.81
2025-01-09 01:00:00+01:00,0.5,1439.32,5834.0,697.9,0.19,740.44
2025-01-09 02:00:00+01:00,0.6,1439.92,5834.0,717.49,0.19,721.67
2025-01-09 03:00:00+01:00,0.5,1442.34,5833.0,722.0,0.19,701.54
2025-01-09 04:00:00+01:00,0.6,1308.25,5834.0,736.11,0.2,685.19
2025-01-09 05:00:00+01:00,0.5,1415.09,5834.0,779.43,0.21,659.52
2025-01-09 06:00:00+01:00,0.5,1531.11,5835.0,902.51,0.25,623.71
2025-01-09 07:00:00+01:00,0.7,1647.92,5834.0,1022.53,0.28,564.86
2025-01-09 08:00:00+01:00,0.6,1685.06,5835.0,1049.97,0.28,539.84
2025-01-09 09:00:00+01:00,0.7,1668.8,5836.0,1051.33,6.42,452.48
2025-01-09 10:00:00+01:00,0.6,1671.86,5838.0,1045.21,24.58,404.43
2025-01-09 11:00:00+01:00,0.6,1674.24,5839.0,1077.27,41.59,344.36
2025-01-09 12:00:00+01:00,0.5,1463.52,5841.0,1087.18,46.05,324.41
2025-01-09 13:00:00+01:00,0.5,1461.86,5839.0,1069.27,33.08,305.65
2025-01-09 14:00:00+01:00,0.5,1461.48,5839.0,1066.11,15.74,302.95
2025-01-09 15:00:00+01:00,0.6,1462.6,5841.0,1066.56,1.86,260.16
2025-01-09 16:00:00+01:00,0.6,1462.85,5841.0,1078.23,0.35,277.14
2025-01-09 17:00:00+01:00,0.6,1462.39,5839.0,1073.94,0.24,333.84
2025-01-09 18:00:00+01:00,0.6,1464.88,5839.0,1077.41,0.22,384.72
2025-01-09 19:00:00+01:00,0.6,1816.94,5839.0,1081.42,0.19,440.85
2025-01-09 20:00:00+01:00,0.6,1855.26,5839.0,1049.86,0.19,521.49
2025-01-09 21:00:00+01:00,0.5,1835.77,5839.0,1016.85,0.2,608.34
2025-01-09 22:00:00+01:00,0.6,1790.15,5838.0,1009.99,0.21,745.76
2025-01-09 23:00:00+01:00,0.5,1710.05,5836.0,918.57,0.21,874.94
2025-01-10 00:00:00+01:00,0.6,1690.52,5835.0,735.06,0.19,952.46
2025-01-10 01:00:00+01:00,0.4,1687.01,5833.0,726.57,0.18,1070.2
2025-01-10 02:00:00+01:00,0.5,1673.1,5834.0,715.0,0.18,1183.87
2025-01-10 03:00:00+01:00,0.5,1667.53,5833.0,719.74,0.18,1337.91
2025-01-10 04:00:00+01:00,0.5,1516.59,5835.0,728.92,0.19,1496.27
2025-01-10 05:00:00+01:00,0.5,1480.52,5837.0,825.5,0.2,1660.91
2025-01-10 06:00:00+01:00,0.5,1613.07,5837.0,1017.11,0.24,1795.29
2025-01-10 07:00:00+01:00,0.7,1665.76,5836.0,1058.53,0.28,1914.76
2025-01-10 08:00:00+01:00,0.6,1460.65,5835.0,1082.43,0.32,2040.04
2025-01-10 09:00:00+01:00,0.7,1461.17,5836.0,1080.55,8.2,2064.5
2025-01-10 10:00:00+01:00,0.6,1463.2,5835.0,1071.39,32.59,2084.54
2025-01-10 11:00:00+01:00,0.6,1464.55,5835.0,1067.16,55.13,2088.6
2025-01-10 12:00:00+01:00,0.6,1452.29,5836.0,1069.46,67.03,2109.66
2025-01-10 13:00:00+01:00,0.6,1447.78,5838.0,1057.28,53.27,2167.85
2025-01-10 14:00:00+01:00,0.6,1656.7,5837.0,1074.99,23.29,2295.78
2025-01-10 15:00:00+01:00,0.6,1667.75,5837.0,1086.25,2.56,2343.06
2025-01-10 16:00:00+01:00,0.7,1668.22,5836.0,1089.06,0.25,2465.29
2025-01-10 17:00:00+01:00,0.7,1675.01,5837.0,1088.39,0.24,2555.64
2025-01-10 18:00:00+01:00,0.7,1678.45,5837.0,1057.1,0.19,2608.15
2025-01-10 19:00:00+01:00,0.6,1809.14,5836.0,931.8,0.19,2656.74
2025-01-10 20:00:00+01:00,0.6,1773.07,5836.0,802.83,0.21,2723.73
2025-01-10 21:00:00+01:00,0.6,1573.21,5837.0,739.04,0.2,2796.53
2025-01-10 22:00:00+01:00,0.6,1510.09,5837.0,666.53,0.21,2857.52
2025-01-10 23:00:00+01:00,0.5,1463.01,5837.0,628.31,0.21,2907.02
2025-01-11 00:00:00+01:00,0.6,1390.15,5836.0,589.49,0.19,2902.85
2025-01-11 01:00:00+01:00,0.5,1287.56,5838.0,550.45,0.2,2981.2
2025-01-11 02:00:00+01:00,0.5,1273.02,5838.0,504.8,0.21,2964.35
2025-01-11 03:00:00+01:00,0.5,1272.66,5839.0,509.64,0.2,2978.61
2025-01-11 04:00:00+01:00,0.6,1136.14,5838.0,506.36,0.2,2988.53
2025-01-11 05:00:00+01:00,0.5,1127.37,5837.0,550.7,0.22,2986.27
2025-01-11 06:00:00+01:00,0.6,1258.68,5835.0,577.93,0.25,2972.64
2025-01-11 07:00:00+01:00,0.7,1436.36,5835.0,601.07,0.29,2980.98
2025-01-11 08:00:00+01:00,0.6,1466.88,5837.0,645.88,0.38,3000.78
2025-01-11 09:00:00+01:00,0.6,1473.1,5837.0,641.22,15.69,3012.08
2025-01-11 10:00:00+01:00,0.6,1484.8,5836.0,643.09,64.19,3004.14
2025-01-11 11:00:00+01:00,0.6,1489.61,5836.0,625.71,112.65,2963.7
2025-01-11 12:00:00+01:00,0.6,1492.16,5836.0,633.33,120.21,2894.8
2025-01-11 13:00:00+01:00,0.6,1487.92,5833.0,639.84,91.46,2855.77
2025-01-11 14:00:00+01:00,0.5,1488.16,5834.0,646.78,37.9,2797.06
2025-01-11 15:00:00+01:00,2.2,1483.68,5832.0,645.45,3.39,2766.95
2025-01-11 16:00:00+01:00,0.8,1495.16,5812.0,664.48,0.29,2734.79
2025-01-11 17:00:00+01:00,0.6,1496.54,5782.0,661.14,0.38,2743.28
2025-01-11 18:00:00+01:00,0.6,1507.16,5800.0,662.55,0.29,2743.3
2025-01-11 19:00:00+01:00,0.6,1643.39,5821.0,662.96,0.22,2721.51
2025-01-11 20:00:00+01:00,0.6,1677.75,5830.0,672.02,0.2,2684.98
2025-01-11 21:00:00+01:00,0.6,1676.63,5832.0,672.03,0.22,2640.64
2025-01-11 22:00:00+01:00,0.6,1648.5,5830.0,669.72,0.21,2590.95
2025-01-11 23:00:00+01:00,0.5,1625.77,5830.0,664.99,0.22,2531.22
2025-01-12 00:00:00+01:00,0.6,1509.93,5828.0,600.01,0.19,2445.65
2025-01-12 01:00:00+01:00,0.5,1494.84,5827.0,595.26,0.18,2401.58
2025-01-12 02:00:00+01:00,0.5,1493.73,5825.0,603.08,0.19,2346.11
2025-01-12 03:00:00+01:00,0.5,1508.33,5826.0,603.12,0.2,2276.51
2025-01-12 04:00:00+01:00,0.6,1502.41,5827.0,615.56,0.2,2203.37
2025-01-12 05:00:00+01:00,0.5,1456.56,5829.0,635.27,0.2,2064.61
2025-01-12 06:00:00+01:00,0.6,1519.72,5828.0,680.73,0.21,1889.26
2025-01-12 07:00:00+01:00,0.6,1550.61,5827.0,636.88,0.26,1665.08
2025-01-12 08:00:00+01:00,0.6,1568.75,5828.0,655.75,0.34,1459.42
2025-01-12 09:00:00+01:00,0.6,1594.08,5827.0,683.42,17.14,1254.53
2025-01-12 10:00:00+01:00,0.6,1595.4,5828.0,719.73,67.89,1026.1
2025-01-12 11:00:00+01:00,0.6,1596.49,5827.0,748.2,107.85,855.88
2025-01-12 12:00:00+01:00,0.6,1607.85,5828.0,751.01,119.1,749.63
2025-01-12 13:00:00+01:00,0.5,1604.71,5827.0,849.8,94.78,681.84
2025-01-12 14:00:00+01:00,0.5,1644.39,5828.0,986.19,41.79,713.31
2025-01-12 15:00:00+01:00,2.2,1645.14,5828.0,1015.98,4.06,750.44
2025-01-12 16:00:00+01:00,0.8,1643.33,5828.0,1016.4,0.23,766.39
2025-01-12 17:00:00+01:00,0.6,1643.82,5831.0,1019.88,0.23,778.01
2025-01-12 18:00:00+01:00,0.6,1645.72,5831.0,1018.65,0.22,764.63
2025-01-12 19:00:00+01:00,0.5,1781.52,5830.0,1008.99,0.21,784.82
2025-01-12 20:00:00+01:00,0.5,1814.63,5829.0,983.96,0.21,832.08
2025-01-12 21:00:00+01:00,0.5,1812.33,5829.0,934.97,0.2,957.6
2025-01-12 22:00:00+01:00,0.6,1767.76,5832.0,852.8,0.21,1148.03
2025-01-12 23:00:00+01:00,0.5,1675.76,5831.0,684.96,0.2,1433.87
2025-01-13 00:00:00+01:00,0.4,1619.44,5829.0,570.42,0.15,1768.58
2025-01-13 01:00:00+01:00,0.5,1631.01,5830.0,529.36,0.14,2156.83
2025-01-13 02:00:00+01:00,0.5,1512.27,5831.0,523.91,0.14,2417.72
2025-01-13 03:00:00+01:00,0.5,1503.47,5831.0,511.77,0.14,2553.69
2025-01-13 04:00:00+01:00,0.5,1375.14,5831.0,506.59,0.14,2701.2
2025-01-13 05:00:00+01:00,0.4,1352.62,5831.0,509.94,0.15,2800.75
2025-01-13 06:00:00+01:00,0.7,1508.1,5828.0,530.03,0.19,2932.76
2025-01-13 07:00:00+01:00,1.5,1543.55,5830.0,573.87,0.2,2869.36
2025-01-13 08:00:00+01:00,0.5,1534.71,5829.0,573.18,0.25,2931.02
2025-01-13 09:00:00+01:00,0.5,1483.32,5829.0,559.72,9.46,3016.05
2025-01-13 10:00:00+01:00,0.5,1338.57,5830.0,540.27,37.26,3132.32
2025-01-13 11:00:00+01:00,0.6,1306.09,5831.0,496.91,48.45,3182.77
2025-01-13 12:00:00+01:00,0.6,1213.56,5831.0,426.17,54.79,3339.92
2025-01-13 13:00:00+01:00,0.5,1123.03,5832.0,425.14,43.52,3380.27
2025-01-13 14:00:00+01:00,0.5,1123.74,5832.0,408.43,18.33,3412.3
2025-01-13 15:00:00+01:00,2.2,1121.26,5832.0,429.36,2.25,3434.97
2025-01-13 16:00:00+01:00,0.7,1105.49,5834.0,437.19,0.18,3470.81
2025-01-13 17:00:00+01:00,0.5,1111.37,5833.0,431.75,0.19,3491.21
2025-01-13 18:00:00+01:00,0.5,1104.17,5832.0,428.62,0.19,3484.13
2025-01-13 19:00:00+01:00,0.5,1228.92,5832.0,403.78,0.18,3492.43
2025-01-13 20:00:00+01:00,0.5,1199.88,5831.0,399.48,0.16,3404.42
2025-01-13 21:00:00+01:00,0.5,1140.22,5830.0,394.94,0.15,3389.5
2025-01-13 22:00:00+01:00,0.6,1085.56,5828.0,387.19,0.14,3381.13
2025-01-13 23:00:00+01:00,0.5,1000.97,5828.0,385.23,0.14,3380.13
2025-01-14 00:00:00+01:00,0.4,920.17,5828.0,362.53,0.15,3297.58
2025-01-14 01:00:00+01:00,0.5,889.42,5829.0,374.0,0.15,3298.53
2025-01-14 02:00:00+01:00,0.5,885.9,5829.0,373.7,0.15,3225.16
2025-01-14 03:00:00+01:00,0.5,880.44,5828.0,378.13,0.15,3118.36
2025-01-14 04:00:00+01:00,0.5,745.92,5830.0,417.41,0.15,3260.28
2025-01-14 05:00:00+01:00,0.5,766.13,5831.0,414.83,0.17,3248.81
2025-01-14 06:00:00+01:00,0.7,903.44,5829.0,411.44,0.21,3193.26
2025-01-14 07:00:00+01:00,1.5,985.1,5831.0,436.09,0.26,3056.79
2025-01-14 08:00:00+01:00,0.5,1074.09,5829.0,428.56,0.36,3009.15
2025-01-14 09:00:00+01:00,0.6,1104.79,5828.0,427.75,9.51,2912.13
2025-01-14 10:00:00+01:00,0.5,1092.17,5831.0,422.21,37.62,2791.18
2025-01-14 11:00:00+01:00,0.6,1113.94,5837.0,416.51,67.26,2740.36
2025-01-14 12:00:00+01:00,0.6,1125.16,5834.0,415.9,69.06,2661.46
2025-01-14 13:00:00+01:00,0.5,1124.41,5832.0,418.76,51.41,2558.35
2025-01-14 14:00:00+01:00,0.5,1147.79,5830.0,413.07,23.37,2481.88
2025-01-14 15:00:00+01:00,2.2,1178.5,5831.0,409.08,2.94,2377.97
2025-01-14 16:00:00+01:00,0.8,1187.32,5830.0,409.78,0.22,2296.72
2025-01-14 17:00:00+01:00,0.5,1193.91,5831.0,421.15,0.2,2219.8
2025-01-14 18:00:00+01:00,0.5,1196.42,5830.0,440.09,0.21,2152.37
2025-01-14 19:00:00+01:00,0.5,1270.16,5831.0,444.86,0.2,2107.18
2025-01-14 20:00:00+01:00,0.5,1334.32,5831.0,452.11,0.19,2080.2
2025-01-14 21:00:00+01:00,0.5,1350.84,5835.0,450.39,0.17,1984.28
2025-01-14 22:00:00+01:00,0.6,1334.33,5834.0,453.52,0.17,1899.47
2025-01-14 23:00:00+01:00,0.6,1339.01,5834.0,461.27,0.17,1794.29
2025-01-15 00:00:00+01:00,0.5,1375.16,5836.0,469.01,0.18,1732.71
2025-01-15 01:00:00+01:00,0.6,1387.6,5836.0,489.63,0.19,1555.92
2025-01-15 02:00:00+01:00,0.5,1395.86,5836.0,494.25,0.19,1310.55
2025-01-15 03:00:00+01:00,0.5,1431.96,5836.0,549.01,0.19,1066.52
2025-01-15 04:00:00+01:00,0.5,1651.78,5836.0,701.55,0.18,791.4
2025-01-15 05:00:00+01:00,0.4,1595.35,5836.0,831.63,0.19,514.23
2025-01-15 06:00:00+01:00,0.6,1713.56,5836.0,895.15,0.23,324.29
2025-01-15 07:00:00+01:00,0.4,1738.96,5836.0,923.46,0.37,269.19
2025-01-15 08:00:00+01:00,0.5,1749.66,5835.0,915.67,0.53,404.5
2025-01-15 09:00:00+01:00,10.6,1758.52,5834.0,900.7,15.07,649.85
2025-01-15 10:00:00+01:00,0.6,1752.31,5836.0,894.13,51.8,965.33
2025-01-15 11:00:00+01:00,0.7,1725.37,5837.0,864.94,82.87,1257.22
2025-01-15 12:00:00+01:00,0.7,1467.92,5836.0,825.28,75.59,1545.99
2025-01-15 13:00:00+01:00,0.6,1448.79,5834.0,725.12,49.26,1835.19
2025-01-15 14:00:00+01:00,0.6,1353.62,5832.0,605.5,19.81,2066.29
2025-01-15 15:00:00+01:00,0.7,1315.86,5832.0,590.54,2.58,2275.48
2025-01-15 16:00:00+01:00,0.8,1308.61,5832.0,597.63,0.21,2517.76
2025-01-15 17:00:00+01:00,0.6,1307.19,5833.0,586.85,0.2,2637.97
2025-01-15 18:00:00+01:00,0.6,1154.09,5833.0,552.31,0.2,2770.43
2025-01-15 19:00:00+01:00,0.6,1183.86,5833.0,505.38,0.21,2839.05
2025-01-15 20:00:00+01:00,0.6,1241.42,5832.0,464.2,0.21,2864.18
2025-01-15 21:00:00+01:00,0.6,1231.57,5833.0,407.66,0.21,2877.07
2025-01-15 22:00:00+01:00,0.6,1115.22,5831.0,405.35,0.2,2820.65
2025-01-15 23:00:00+01:00,0.6,926.16,5832.0,402.41,0.19,2792.54
2025-01-16 00:00:00+01:00,0.6,900.68,5831.0,338.36,0.17,2560.39
2025-01-16 01:00:00+01:00,0.6,897.87,5831.0,341.96,0.18,2595.74
2025-01-16 02:00:00+01:00,0.6,882.77,5832.0,329.76,0.18,2571.36
2025-01-16 03:00:00+01:00,0.6,878.64,5833.0,334.38,0.18,2587.73
2025-01-16 04:00:00+01:00,0.6,813.11,5835.0,307.56,0.18,2610.28
2025-01-16 05:00:00+01:00,0.5,809.17,5834.0,313.57,0.2,2761.2
2025-01-16 06:00:00+01:00,0.7,979.14,5833.0,370.16,0.25,2791.8
2025-01-16 07:00:00+01:00,1.5,1113.89,5831.0,399.77,0.31,2620.02
2025-01-16 08:00:00+01:00,0.5,1236.77,5832.0,414.11,0.43,2506.61
2025-01-16 09:00:00+01:00,0.6,1188.87,5830.0,388.61,13.71,2401.45
2025-01-16 10:00:00+01:00,0.6,1196.61,5833.0,381.38,51.2,2386.38
2025-01-16 11:00:00+01:00,27.4,1200.92,5834.0,340.05,80.01,2402.46
2025-01-16 12:00:00+01:00,0.7,1207.31,5833.0,339.71,86.98,2433.95
2025-01-16 13:00:00+01:00,0.6,1154.51,5834.0,333.96,61.46,2495.21
2025-01-16 14:00:00+01:00,0.6,1158.37,5832.0,336.38,26.61,2539.47
2025-01-16 15:00:00+01:00,2.3,1226.91,5833.0,336.54,3.49,2614.76
2025-01-16 16:00:00+01:00,0.8,1234.93,5836.0,339.0,0.2,2649.57
2025-01-16 17:00:00+01:00,0.6,1239.86,5835.0,354.99,0.21,2577.35
2025-01-16 18:00:00+01:00,0.6,1232.61,5834.0,354.69,0.22,2454.99
2025-01-16 19:00:00+01:00,0.6,1234.4,5834.0,369.67,0.22,2374.29
2025-01-16 20:00:00+01:00,0.6,1264.36,5834.0,366.24,0.21,2286.96
2025-01-16 21:00:00+01:00,0.6,1233.14,5833.0,349.58,0.21,2276.54
2025-01-16 22:00:00+01:00,0.6,1153.9,5833.0,336.79,0.2,2253.16
2025-01-16 23:00:00+01:00,0.6,1094.08,5832.0,332.92,0.2,2294.13
2025-01-17 00:00:00+01:00,0.5,985.72,5832.0,281.9,0.18,2338.38
2025-01-17 01:00:00+01:00,0.6,969.53,5834.0,278.98,0.17,2546.04
2025-01-17 02:00:00+01:00,0.5,959.48,5834.0,279.49,0.17,2708.31
2025-01-17 03:00:00+01:00,0.5,960.25,5834.0,280.77,0.18,2830.27
2025-01-17 04:00:00+01:00,0.5,903.27,5836.0,283.85,0.19,2954.44
2025-01-17 05:00:00+01:00,0.4,840.6,5834.0,275.68,0.2,2943.51
2025-01-17 06:00:00+01:00,0.7,1106.75,5834.0,400.55,0.24,3047.11
2025-01-17 07:00:00+01:00,0.5,1300.8,5830.0,414.38,0.3,3048.47
2025-01-17 08:00:00+01:00,0.5,1313.78,5826.0,421.69,0.43,3040.98
2025-01-17 09:00:00+01:00,0.6,1316.65,5826.0,419.78,19.19,3048.94
2025-01-17 10:00:00+01:00,0.5,1311.94,5827.0,431.62,63.81,3123.35
2025-01-17 11:00:00+01:00,0.6,1239.34,5827.0,411.0,94.47,3186.31
2025-01-17 12:00:00+01:00,0.7,1245.65,5829.0,388.0,93.23,3241.91
2025-01-17 13:00:00+01:00,0.6,1241.79,5829.0,383.77,70.71,3291.8
2025-01-17 14:00:00+01:00,0.6,1240.9,5829.0,377.36,31.28,3330.5
2025-01-17 15:00:00+01:00,0.7,1249.26,5827.0,370.17,3.74,3398.6
2025-01-17 16:00:00+01:00,0.6,1256.76,5827.0,369.0,0.2,3414.68
2025-01-17 17:00:00+01:00,0.5,1252.78,5827.0,352.28,0.21,3410.8
2025-01-17 18:00:00+01:00,0.6,1219.28,5828.0,328.35,0.23,3408.31
2025-01-17 19:00:00+01:00,0.6,1191.34,5831.0,295.62,0.23,3383.84
2025-01-17 20:00:00+01:00,0.5,1150.38,5831.0,294.38,0.22,3233.28
2025-01-17 21:00:00+01:00,0.5,1130.3,5833.0,279.89,0.2,3117.51
2025-01-17 22:00:00+01:00,0.5,1008.05,5832.0,273.51,0.2,3017.12
2025-01-17 23:00:00+01:00,0.6,997.44,5831.0,272.17,0.19,2684.92
2025-01-18 00:00:00+01:00,0.5,989.39,5828.0,272.01,0.18,2508.51
2025-01-18 01:00:00+01:00,0.5,982.68,5830.0,282.85,0.18,2338.75
2025-01-18 02:00:00+01:00,0.6,1048.6,5826.0,279.76,0.19,2076.07
2025-01-18 03:00:00+01:00,0.6,1079.37,5648.0,285.11,0.18,1869.04
2025-01-18 04:00:00+01:00,0.5,1026.02,5615.0,284.71,0.18,1713.99
2025-01-18 05:00:00+01:00,0.4,944.19,5605.0,269.56,0.2,1523.01
2025-01-18 06:00:00+01:00,0.6,1066.05,5608.0,293.85,0.24,1442.71
2025-01-18 07:00:00+01:00,0.5,1220.19,5561.0,355.6,0.28,1339.49
2025-01-18 08:00:00+01:00,0.6,1267.0,5086.0,362.38,0.41,1244.91
2025-01-18 09:00:00+01:00,0.6,1339.99,4737.0,355.77,5.05,1171.04
2025-01-18 10:00:00+01:00,0.6,1323.85,4789.0,376.51,15.26,1177.84
2025-01-18 11:00:00+01:00,0.6,1342.71,4845.0,396.54,26.03,1105.78
2025-01-18 12:00:00+01:00,0.6,1355.61,4846.0,379.39,30.96,1130.37
2025-01-18 13:00:00+01:00,0.6,1380.78,4838.0,404.4,20.53,1183.48
2025-01-18 14:00:00+01:00,0.6,1401.48,4924.0,418.34,8.45,1255.08
2025-01-18 15:00:00+01:00,0.7,1404.3,5130.0,374.25,1.71,1432.99
2025-01-18 16:00:00+01:00,0.7,1405.12,5168.0,372.97,0.2,1637.08
2025-01-18 17:00:00+01:00,0.6,1426.59,4955.0,397.97,0.2,1874.25
2025-01-18 18:00:00+01:00,0.6,1408.06,4979.0,370.48,0.22,2099.69
2025-01-18 19:00:00+01:00,0.6,1479.56,5004.03,363.9,0.22,2211.84
2025-01-18 20:00:00+01:00,0.6,1553.13,5241.97,363.18,0.21,2301.45
2025-01-18 21:00:00+01:00,0.6,1566.55,5268.0,368.41,0.19,2354.68
2025-01-18 22:00:00+01:00,0.5,1508.64,5290.03,364.07,0.16,2375.55
2025-01-18 23:00:00+01:00,0.6,1421.47,5301.97,352.52,0.15,2416.96
2025-01-19 00:00:00+01:00,0.5,1296.65,5308.0,342.23,0.21,2438.03
2025-01-19 01:00:00+01:00,0.5,1224.59,5314.0,335.79,0.2,2462.74
2025-01-19 02:00:00+01:00,0.5,1197.93,5313.95,334.45,0.19,2483.19
2025-01-19 03:00:00+01:00,0.6,1190.26,5389.0,334.89,0.2,2496.01
2025-01-19 04:00:00+01:00,0.5,1127.46,5390.05,335.43,0.2,2520.51
2025-01-19 05:00:00+01:00,0.5,1036.5,5420.0,341.41,0.23,2515.41
2025-01-19 06:00:00+01:00,0.6,1079.42,5520.05,356.34,0.27,2490.34
2025-01-19 07:00:00+01:00,0.5,1093.18,5520.0,356.3,0.31,2448.28
2025-01-19 08:00:00+01:00,0.6,1115.04,5538.0,374.6,0.45,2362.09
2025-01-19 09:00:00+01:00,0.6,1159.35,5583.0,395.72,9.1,2258.45
2025-01-19 10:00:00+01:00,0.6,1204.28,5601.0,406.92,26.63,2052.95
2025-01-19 11:00:00+01:00,0.6,1232.98,5626.0,404.49,49.52,1850.39
